name,food_name,ingredients
모닝빵달걀샌드위치,모닝빵 달걀 샌드위치,"['계란', '마요네즈', '설탕', '후추', '소금']"
빼빼로롤케이크,빼빼로 롤케이크,"['버터', '기름', '슈가파우더', '박력분', '달걀흰자', '딸기레진', '코코아가루', '박력쌀가루(박력분)', '설탕', '물엿', '달걀', '버터', '우유', '베이킹파우더', '소금', '바닐라오일', '생크림', '설탕', '냉동딸기', '버터', '기름', '슈가파우더', '박력분', '달걀흰자', '딸기레진', '코코아가루']"
양배추새우볶음밥,최고의 요리비결 양배추새우볶음밥,"['양배추', '달걀', '소금', '새우', '밥', '식용유', '참치액', '양조간장', '굴소스', '설탕', '마요네즈', '고추냉이', '식초']"
묵은지감자채전,근사한 혼밥메뉴_바삭한 묵은지감자채전(Feat.반숙달걀),"['감자', '묵은지', '달걀', '소금', '식용류', '파슬리가루']"
홍합시금치크림파스타,홍합 시금치 크림파스타,"['자숙홍합(삶은홍합)', '페투치네', '시금치', '올리브유', '우유', '마늘', '맛술', '소금', '후추', '파마산치즈가루']"
해물짜장떡볶이,#짜파게티 #짜파게티요리 #짜장떡볶기만들기 #해물짜장만들기 #해물짜장떡볶이 #볶음춘장,"['짜파게티', '양파', '해물믹스', '칵테일 생새우', '양파', '다진마늘', '다진생강', '썬파', '볶은 춘장', '설탕', '꿀', '소주', '노두유', '육수', '고춧가루', '전분물']"
마카로니치즈떡볶이,밥솥으로 만든 마카로니 치즈 떡볶이,"['마카로니', '소세지', '물', '모짜렐라치즈', '깨', '고추장', '간장', '고춧가루', '설탕', '멸치가루']"
베이컨국수까르보나라떡볶이,베이컨 국수 까르보나라 떡볶이(핑거푸드),"['떡', '베이컨', '양파', '다진마늘', '우유', '슬라이스 치즈', '파슬리', '소금', '식용유', '후추']"
양상추토마토샐러드,초간단 양상추 토마토 샐러드,"['양상추', '대저 토마토', '파인애플망고잼', '발사믹식초', '레몬즙', '고운소금']"
간장연어덮밥,초간단 간장 연어 덮밥 만들었어요 :) ,"['밥', '생연어', '식초', '간장', '무순', '채 썬 양파', '케이퍼 어니언 소스']"
참치짜장떡볶이,참치짜장 떡볶이,"['떡볶이떡', '어묵', '양파', '양배추', '캔옥수수', '참치', '육수', '볶은춘장', '고춧가루', '설탕', '간장', '후춧가루', '참기름']"
버섯파프리카잡채,버섯 파프리카 잡채,"['백설제일제면소국산100%당면', '파프리카(청노빨)', '양파', '당근', '표고버섯', '백설건강을생각한요리유', '백설참기름', '산들애요리수', '후춧가루']"
감자해물파전,감자 해물파전,"['대파', '양파', '해물 모듬(새우 홍합 오징어)', '밀가루', '감자', '물', '소금']"
깨소금오이샐러드,초간단 오이만 있으면 완성~ 깨소금오이샐러드 ,"['오이', '깨소금', '고운소금', '참기름', '고춧가루', '후추']"
헤이즐넛슈크림라떼,헤이즐넛 슈크림라떼 만들기,"['동물성 휘핑크림', '설탕', '슈크림파우더', '얼음', '우유', '헤이즐넛시럽', '에스프레소', '코코아파우더']"
곤약버섯잡채,건강한 곤약버섯잡채~,"['당면', '돼지고기', '곤약', '느타리버섯 큰거', '새송이버섯', '양파', '당근 중간것', '파프리카 색별로', '어묵(얇은납작)', '돼지고기갈비양념장', '진간장', '설탕', '소금', '들기름', '볶은깨', '마늘']"
카레애호박전,카레향이 솔솔 카레 애호박전,"['호박', '부침가루', '계란', '카레', '소금']"
베이컨에그토스트,베이컨 에그 토스트,"['달걀', '당근', '양파', '식빵', '베이컨', '버터', '올리브유', '허니머스타드']"
옥수수치즈김치볶음밥,옥수수 치즈 김치볶음밥,"['스팸', '신 김치', '밥', '대파', '설탕', '식용유', '간장', '참기름', '통깨', '모차렐라', '콘 옥수수']"
두부견과류쌈장주먹밥,두부견과류쌈장 주먹밥 만드는 법,"['밥', '아몬드', '브라질넛', '호두', '해바라기씨', '참기름', '된장', '고추장', '두부', '양파', '다진 마늘', '올리고당']"
감자전피자,●감자전피자 만들기●,"['감자 큰알', '소금', '버터', '베이컨', '파르메산치즈', '과일잼', '파슬리가루']"
달걀참치마요주먹밥,계란 달걀 참치 마요 주먹밥,"['밥', '삶은 달걀', '참치캔', '파', '마요네즈', '소금', '후추', '물', '식초', '소금']"
매생이배추전,매생이배추전 - 딸에게#,"['매생이', '밀가루', '튀김가루', '배추', '양파', '당근', '홍청양고추', '새우가루']"
또띠아소불고기피자,홈메이드 또띠아 소불고기 피자 ,"['또띠아', '소불고기', '루꼴라', '팽이버섯', '양파', '토마토소스', '모짜렐라치즈', '치즈가루', '마늘', '간장', '설탕', '참기름', '매실액']"
토마토소스오므라이스,토마토소스 오므라이스(간단하게 소스도 만들어요),"['밥', '피망', '양파', '슬라이스햄', '당근', '파', '콘 옥수수', '계란', '간장', '후춧가루', '다진마늘', '시판용토마토소스', '간장', '꿀', '설탕', '물', '소금', '후춧가루']"
우엉조림김주먹밥쌈,김주먹밥 - 딸에게# / 참치김주먹밥,[]
묵은지계란말이김밥,묵은지 계란말이 김밥 + 국물떡볶이,"['김', '계란', '밥', '묵은지', '참치캔', '깻잎', '오이', '빨간파프리카', '당근', '맛살', '어묵', '식용유', '참기름', '소금', '떡볶이떡', '어묵', '당근', '대파', '다시팩', '고추장', '설탕', '고추가루', '올리고당', '후추', '물']"
한입해물파전,한입해물파전,"['쪽파', '굴', '시판부침가루', '포도씨유', '홍고추']"
해산물토마토파스타,해산물 토마토 파스타,"['백설토마토파스타', '스파게티면', '양파', '양송이', '마늘', '방울토마토', '오징어', '새우', '홍합', '청주']"
새우오이샐러드,새우샐러드 담백 상큼한 냉동새우요리 새우오이샐러드,"['냉동새우', '오이', '빨강 파프리카', '노랑 파프리카', '양파', '굵은소금', '청주', '소금', '올리브유', '사과식초', '레몬즙', '설탕', '소금', '통깨', '검은깨', '후춧가루']"
앤초비봉골레파스타,앤초비 봉골레 파스타 만들기 ,"['파스타', '바지락', '앤초비', '마늘', '건고추', '레몬', '파슬리', '화이트 와인', '방울 토마토', '올리브오일', '소금']"
고구마치즈김치전,"""고구마치즈김치전""♪","['김치', '부침가루', '피자치즈', '고구마', '우유', '파슬리가루', '파마산치즈가루']"
애호박느타리버섯전,애호박 느타리버섯전,"['애호박', '느타리버섯', '노랑파프리카', '빨강파프리카', '밀가루', '물', '소금', '후추']"
냉동삼겹살쌈장볶음밥,냉동 삼겹살 쌈장볶음밥 : 이 조합이면 뭐 한끼 끝! 원팬으로 쉽고 빠르게!,"['냉동삼겹살', '즉석밥', '대파', '쌈장']"
고추장기름떡볶이,고추장 기름떡볶이 ,"['밀떡볶이', '깨', '포도씨유', '고추장', '설탕', '고춧가루', '간장', '들기름']"
참나물삼겹살김밥,참나물 삼겹살 김밥 만들기,"['삼겹살', '밥', '김밥용김', '참나물', '당근', '단무지', '쌈장', '참기름', '소금', '통깨', '참기름']"
파래굴전,보들보들 촉촉한 파래굴전,"['파래', '굴', '부침가루', '홍고추', '달걀', '식용유', '새우가루', '멸칫가루', '간장', '레몬즙', '쪽파']"
알배기배추전,알배기배추전 ,"['알배기배추', '튀김가루', '부침가루', '들기름']"
고구마카레덮밥,"고구마 카레덮밥 만드는 법, 맛있고 달달한 고구마 카레 밥","['밥', '소고기', '고형카레(+1가능)', '버터(크게)', '고구마(중간사이즈)', '양파', '당근', '맛술 or미림', '후추', '끓는물']"
우유전복죽,전복죽 - 전복죽 끓이는 법,"['전복', '불린 쌀', '참기름', '국간장', '물']"
간장새우덮밥도시락,간장새우덮밥 도시락 만들기,"['\u200b 간장 새우', '밥', '상추', '달걀', '명란젓갈', '고추냉이']"
감자또띠아피자,감자또띠아피자: 햇감자로 만드는 휴일브런치,"['감자', '또띠아', '버터', '치즈', '가지', '애호박', '소금', '후추', '모짜렐라치즈', '파슬리가루', '베이비케일', '올리브오일']"
하트달걀토스트,사랑가득 담은 하트 달걀 토스트,"['빵', '달걀', '파슬리가루', '머스터드소스', '소금']"
오징어꼬마김밥,오징어 꼬마김밥,"['반건조오징어', '우유', '설탕', '단무지', '시금치', '밥', '김', '다진마늘', '설탕', '고추가루', '깨소금', '마요네즈', '고추장', '참기름']"
닭가슴살새우계란볶음밥,다이어트 음식 저탄고지 식단 닭가슴살 새우 계란볶음밥,"['깐 냉동 흰다리새우', '닭가슴살', '달걀', '허브솔트', '밥', '청양고추', '기 버터', '다진마늘']"
오렌지바크초콜릿,오렌지 바크초콜릿 만들기 ,"['화이트 커버춰 초콜릿', '화이트 코팅', '건크렌베리', '건블루베리', '구운 통아몬드', '딸기크런치', '초코 크런치', '오렌지필', '오렌지칩']"
크루아상계란샌드위치,크루아상으로 샌드위치 만들기,"['크루아상', '쌈채소', '햄', '치즈']"
새우칵테일,멕시코의 맛~~~ 새우칵테일 만들기,"['시판하는 살사소스', '냉동 칵테일 새우', '아보카도', '레몬', '토마토 주스', '스리라차 소스']"
소세지베이컨볶음밥,소세지 베이컨 볶음밥 ,"['당근', '양파', '마늘', '소세지', '베이컨', '밥', '달걀', '굴소스', '소금', '통깨']"
대파차돌박이구이,69레시피/에어프라이어 대파 차돌박이구이,"['차돌박이', '대파', '간장', '데리야끼소스', '다진마늘', '매실청', '맛술', '후추']"
불고기도시락,사리원불고기 도시락,"['흑미밥2인분', '사리원불고기', '깻잎', '멸치 (멸치볶음)', '건크랜베리', '호박나물', '오이지', '무나물', '참깨', '소고기목심불고깃감', '백설사리원불고기양념', '새송이버섯', '느타리버섯', '물', '실파', '다진마늘', '꽈리고추', '소금', '후추']"
중국식계란볶음밥,초간단 중국식 계란볶음밥,"['밥', '계란', '다진쪽파', '소금', '후추']"
양배추연어덮밥,양배추연어덮밥:콩나물장아찌로 더 빛나다,"['밥', '연어캔', '양배추', '양파', '콩나물 장아찌', '계란', '식용유', '소금', '후추']"
만능소스갈비찜,엄청쉬운 밥도둑 집밥백선생 갈비찜 만능소스,"['갈비찜고기', '무', '당근', '양파', '표고버섯', '파', '고추', '간장', '설탕', '맛술', '물', '다진마늘', '참기름', '파', '다진생강']"
토마토달걀토스트,토마토달걀토스트,"['식빵', '달걀', '청주', '바질', '토마토', '견과류', '블루베리잼']"
핫케이크딸기오믈렛,핫케이크 딸기 오믈렛 어린이날 홈파티 음식,"['핫케익가루', '계란', '드링킹 요구르트', '생크림', '설탕', '딸기']"
달걀크래미샐러드모닝빵샌드위치,달걀 크래미 샐러드 모닝빵 샌드위치,"['계란', '크래미', '마요네즈', '머스타드', '갈색설탕']"
오징어볶음잡채덮밥,초간단 오징어볶음잡채덮밥 만들기,"['오징어', '양파', '대파', '당근', '청양고추', '당면', '밥', '물', '고추장', '물엿', '진간장', '설탕', '다진마늘']"
블루크림라떼,블루크림라떼 만들기,"['동물성 휘핑크림', '블루큐라소 시럽', '얼음', '우유', '에스프레소']"
짜장잡채밥,짜장잡채밥 - 남은 잡채의 또다른 활용...^^,"['잡채', '가지', '한살림짜장가루']"
김치잡채볶음밥,김치잡채볶음밥,"['김치 작게썰어', '잡채', '찬밥', '물', '김치국물', '들기름']"
팽이버섯크림파스타,"때로는 고소하고, 때로는 매콤하게! 팽이버섯크림파스타♥","['삶은 스파게티면(160g)', '팽이버섯(60g)', '양파(30g)', '베이컨(30g)', '생크림(100ml)', '우유(100ml)', '포도씨유', '후추', '연두 순']"
바나나생크림컵케이크,cj#초간단 바나나생크림 컵케이크,"['cj제일제당 백설 바나나컵케익', '생크림 (휘핑되어 파는것 한통이나 직접휘핑)', '미니 바나나', '토핑건과일']"
고추참치꼬마김밥,간식)고추참치주먹밥,"['밥', '고추참치', '도시락김', '마요네즈', '소금']"
연어샐러드오니기리,<연어샐러드 오니기리> 연어통조림캔으로 만든 일본식 주먹밥,"['갓 지은 밥', '깻잎', '계란', '크래미', '김밥용 김', '동원알래스카 연어통살 135g', '양파', '오이', '당근', '마요네즈', '허니머스타드', '식초', '소금', '후추', '참기름', '통깨', '검은깨', '소금']"
마카롱고구마케이크,마카롱 고구마 케이크,"['시트지', '고구마', '생크림', '크림파티쉐', '우유', '마카롱', '생크림', '코코아가루']"
김치비빔국수양념장,김치비빔국수 황금레시피 양념장,"['소면', '김치', '삶은 계란', '오이', '김', '깨', '고추장', '고춧가루', '간장', '다진마늘', '설탕', '참기름']"
어묵김치비빔국수,[어묵김치비빔국수 만드는 법]HACCP 인증 제품과 함께한 한 그릇 요리,"['국수소면', '사각어묵', '신김치', '삶은계란', '샐러드채소', '김가루', '통깨', '고추장', '고춧가루', '매실청', '설탕', '식초', '참기름', '깨소금', '냉면 육수']"
묵은지땡초김밥,묵은지 땡초 김밥 만들기 여름에 먹기 좋은 김밥 묵은지 요리 김밥 재료 김밥 예쁘게 싸는법,"['밥', '김밥김', '배추김치', '계란', '땡초', '들기름', '소금', '후추', '통깨']"
마파두부가지덮밥,마파두부가지덮밥 만드는법 마파두부소스 참 쉽다 ,"['돼지고기다짐육', '가지', '고추기름', '식용유', '대파', '두부', '참기름', '통깨', '굴소스', '두반장', '다진마늘', '맛술']"
후르츠칵테일케이크, 후르츠 칵테일 케이크 ,"['박력분', '설탕', '베이킹파우더', '소금', '달걀', '카놀라유', '후르츠 칵테일(물기제거한후)']"
인삼대추차,인삼 수삼 손질방법 보관방법 먹는방법인삼차 인삼우유 인삼 대추차 끓이는 법,"['수삼', '대추', '물', '꿀', '우유']"
스팸야채볶음밥,스팸야채볶음밥,"['당근', '양파', '달걀', '스팸', '파', '밥', '굴소스', '소금', '설탕']"
닭고기차슈덮밥,차슈만들기...차슈덮밥 & 돈코츠라멘차슈,"['통오겹살', '포도씨유', '올리고당', '실파(흰파채)', '통깨', '물', '맛간장', '굴소스', '사과', '양파', '통마늘', '월계수', '통후추', '맛술']"
납작당면잡채,소고기 청경채 넣고 납작 당면 잡채 만들었어요~,"['납작당면', '건목이버섯', '당근', '양파', '청경채', '소고기', '식용유', '진간장', '설탕', '참기름', '통깨']"
해산물크림파스타,해산물 크림 파스타,"['링귀네&스파게티니', '파', '양파', '마늘', '양송이버섯', '꽃게', '흰다리 새우', '조개', '키조개관자', '날치알', '우유', '생크림', '파르메산 치즈', '소금', '흰후추', '화이트 와인']"
무순두부샐러드,무순 계란말이,"['계란', '무순', '김', '소금']"
아몬드고구마라떼,아몬드 고구마라떼~식물성 밀크로 고소하게 건강하게♡♡,"['찐고구마', '불린아몬드', '병아리콩', '꿀', '계피가루']"
호두시나몬커피케이크,시나몬커피케이크,"['중력분', '설탕', '베이킹파우더', '소금', '버터', '달걀', '우유', '중력분', '설탕', '시나몬파우더', '버터']"
약고추장참치주먹밥,약고추장 참치주먹밥 ,"['밥', '다진당근', '다진양파', '참치통조림', '김', '약고추장', '참기름', '깨소금', '소금']"
게살감자샌드위치,게살감자샌드위치 l 감자샐러드와 게살을 모닝빵의 배에 채워주세요!! ,"['감자', '게맛살', '양파', '피클', '모닝빵', '마요네즈', '설탕', '머스터드', '소금', '후추', '파슬리가루']"
훈제오리베이글샌드위치,베이글 훈제연어 샌드위치 연어베이글샌드위치,"['훈제연어', '로메인', '치커리', '양파', '블랙올리브', '케이퍼', '베이글', '크림치즈']"
돈가스누드김밥,[참치김밥][누드김밥] 고소한 참치누드김밥....^^ ,[]
멸치주먹밥튀김,든든하게 한끼해결 멸치주먹밥 튀김,"['멸치조림', '밥', '계란', '박력분', '빵가루', '튀김기름', '멸치', '케찹', '머스타드소스', '진간장', '청주', '물', '황설탕', '올리고당', '다진마늘', '통깨', '참기름']"
피망부추잡채,알록달록 간단 피망잡채,"['돼지고기등심', '오일', '다진마늘', '청피망', '홍피망', '양파', '소금', '후추', '굴소스', '맛술', '참기름', '녹말물', '깨소금']"
요그르트생과일샐러드,오늘은 디져트도 피자로... 과일피자... ,[]
치즈베이컨감자채전,바삭하고 맛있는 치즈베이컨감자채전 만들기 감자전레시피,"['감자', '베이컨', '당근', '콘샐러드', '체다치즈', '모짜렐라치즈', '파슬리가루']"
블루베리크림치즈컵케이크,블루베리 크림치즈 컵케이크 만들기,"['냉동 블루베리', '설탕', '무염버터', '설탕', '달걀(L)', '박력분', '베이킹파우더', '우유', '바닐라익스트랙', '블루베리 퓨레', '블루베리', '크림치즈', '무염버터', '슈가파우더', '블루베리 퓨레', '졸인 블루베리']"
티라미수컵케이크,티라미수 컵케이크,"['버터', '박력분', '설탕', '베이킹 파우더', '우유', '달걀', '커피에센스', '생크림', '크림치즈', '설탕', '코코아가루']"
닭가슴살데리야끼소스조림,(어린이날간식)닭가슴살데리야끼소스조림:떡과 밤을 넣어 더 든든하고 푸짐하게,"['닭가슴살', '후추', '밤', '떡국떡', '참기름', '통깨', '양배추', '우유', '양조간장', '매실액', '물', '적포도주', '조청', '올리고당', '마스코바도 설탕', '사과잼', '마늘', '생강청', '청양고추']"
표고버섯두부샐러드,다이어트 두부요리 표고버섯두부 샐러드 표고버섯 레시피 다이어트 샐러드 표고버섯요리,"['두부', '표고버섯', '마늘', '홍고추', '오일', '후추', '땅콩', '통깨', '올리브오일', '매실청', '발사믹식초', '진간장', '맛술', '소금']"
당근꼬마김밥,아이 꼬마김밥 만들기 당근꼬마김밥,"['맛살', '당근', '단무지', '김', '밥', '소금', '후추', '참기름', '깨']"
햄리본피크닉도시락,햄 리본 피크닉 도시락,"['소고기', '계란', '슬라이스햄', '소금', '간장', '후추', '참기름', '부추', '검은깨']"
양배추에그샌드위치, [샌드위치레시피]추억의 양배추에그 샌드위치 ,"['식빵', '계란', '대파', '양파', '버터', '양배추', '당근', '딸기쨈', '케찹', '마요네즈', '식용유', '소금']"
홍삼멸치주먹밥,간단하게 만든 홍삼 멸치 주먹밥,"['밥', '홍삼정옥고', '다진당근', '잔멸치', '달걀노른자', '참기름', '소금', '마요네즈', '파슬리가루']"
크래미게맛살깻잎전,크래미 게맛살 깻잎전 | 깻잎 | 맛살 요리 | 추석명절 음식,"['크래미', '깻잎', '달걀', '소금', '식용유', '밀가루또는 부침가루']"
해물잡채덮밥,간편하게 해물믹스를 이용한 해물잡채덮밥 만드는 법,"['당면', '밥', '건고추', '마늘', '당근', '양파', '해물믹스', '간장', '설탕', '고추기름', '참기름', '실고추', '식용유']"
시금치애호박전,고소한 시금치애호박전,"['시금치', '애호박', '전분가루', '밀가루', '오일', '소금']"
바질토마토파스타,바질토마토파스타:홍고추와 토마토의 콜라보(크리스마스요리),"['토마토', '홍고추', '바질잎', '올리브오일', '마늘', '양파', '소금', '후추', '우스타소스', '케첩', '까망베르치즈', '스파게티면', '굵은소금']"
양송이버섯덮밥,따뜻한 양송이버섯덮밥만들기☆,"['양파', '양송이', '밥', '소세지', '피자치즈', '버터', '간장(장조림간장 추천!)']"
어향가지덮밥,가지의 이미지 변신!!! 어향가지덮밥 ★ ,"['밥', '다진 돼지고기', '피망', '홍피망', '사천 고추', '대파', '다진마늘', '다진 생강', '고추기름', '물', '치킨파우더', '두반장', '굴소스', '식초', '간장', '청주', '스위트칠리소스', '후추', '전분', '물', '가지', '식용유', '전분']"
