name,food_name,ingredients
아기잔멸치볶음,달콤한 아기 잔멸치 볶음,"['잔멸치', '청양고추', '포도씨유', '요리당', '설탕', '참기름', '통깨']"
깻잎나물참치김밥,간단한 나들이 도시락 깻잎나물 참치김밥,"['깻잎순', '당근', '단무지', '기름 뺀 참치', '고슬하게 지은 밥', '김밥용김', '국간장', '참기름', '갈은깨', '기름', '소금', '마요네즈', '후추', '통깨']"
오이달래김무침,오이달래 김무침,"['오이', '달래', '도시락김', '고추가루', '간장', '마늘', '통깨', '참기름']"
꼬마치즈김밥,꼬마김밥 만들기 ~ 치즈를 넣어 고소함을 더한 꼬마치즈김밥 만드는법,"['김밥김', '계란', '당근', '치즈', '단무지', '햄', '밥', '맛소금', '맛소금', '참기름', '통깨']"
아몬드멸치고추장볶음,아몬드 멸치 고추장볶음 만드는법- 딸에게#,"['다듬은 중 멸치', '슬라이스 아몬드', '고추장', '간장', '설탕', '조청', '생강가루', '식용유', '청주']"
고추장꽈리고추멸치볶음,"골라 만들어요~ 2가지 맛 간장, 고추장~ 꽈리고추 멸치볶음",[]
땡초멸치볶음밥,땡초 멸치볶음밥~*,"['잔멸치', '청양초', '대파', '고운고춧가루', '식용유', '굴소스']"
감자소고기미역국,감자 소고기 미역국 ,"['미역', '감자', '소고기(양지)', '참기름', '물', '국간장', '다진 마늘', '소금', '후춧가루']"
우엉채건새우볶음,꿀처 우엉채 건새우볶음,"['우엉', '건새우(30g)', '새송이버섯', '아몬드슬라이스', '건크랜베리', '물', '간장', '들기름', '올리고당', '통깨', '다진마늘', '후춧가루', '식초(식초물)']"
숙주나물황태국,고혈압에 좋은 숙주나물황태국 l 금체질요리(태양인),"['황태채', '숙주나물', '계란', '황태머리와 황태껍질 끓인 물', '양파 중간크기', '대파', '국간장', '멸치액젓', '들기름', '소금', '후추']"
풋마늘김무침,풋마늘김무침 간단반찬,"['풋마늘', '간장', '고추장', '고춧가루', '매실액', '참기름', '깨', '조미김']"
돌김무침,#돌김요리 #돌김무침만들기 #상큼하고 새콤한 입맛을 자극하게 만드는 돌김무침!!!,"['돌 김', '무', '홍고추', '청양고추', '다진마늘', '썬파', '매실액', '식초', '참치액젓', '통깨']"
사골들깨미역국,"뚝딱 요리, 사골 들깨미역국","['건미역', '사골 육수', '참기름', '멸치액젓', '들깻가루']"
전복소고기미역국,전복 소고기 미역국 맛있게 끓이는 법 전복내장 요리 레시피,"['전복', '소고기 국거리', '미역', '다진 마늘', '참기름', '국간장', '물']"
불닭참치마요김밥,#참치통조림요리 #조미김활용 #참치마요김밥만들기 #불닭참치마요김밥만들기 #아이들간식,"['참치통조림', '허브소금', '크라인더 후추', '레몬즙', '꿀', '마요네즈', '불닭소스', '조미김', '밥', '단무지', '고춧가루']"
깻잎김무침,묵은김으로 김무침 만들기..,"['묵은 김', '청양고추', '간장', '참기름', '매실청', '설탕', '맛술', '마늘', '깨']"
들깨감자미역국,들깨 감자 미역국,"['마른 미역', '감자', '쌀뜨물', '홍게맛장', '들깨가루', '꽃소금']"
진미채무침볶음,백종원 진미채무침볶음 만들기 부드러운 오징어채일미 요리,"['진미채', '고추장', '고춧가루', '올리고당', '설탕', '마요네즈', '물', '참기름', '통깨']"
다진소고기미역국,애들도 거부감없이 먹을 수 있는 다진소고기미역국,"['다진소고기', '불린 미역', '홍게간장 또는 간장', '참기름', '맛술', '참치액', '갈릭파우더', '물']"
치즈계란말이김밥,치즈계란말이김밥,"['밥', '김밥용 김', '롱 치즈', '계란', '다진 파프리카', '다진 양파', '피클 렐리쉬', '소금', '후추', '참기름']"
현미참치김밥,현미참치김밥 ,"['즉석현미밥', '김밥김', '오이', '당근', '단무지', '참치통조림캔', '깻잎', '설탕', '맛소금', '참기름', '마요네즈', '참기름']"
달래진미채무침,달래진미채무침,"['달래', '진미채', '참치액젓', '고춧가루', '식초', '레몬즙', '통깨', '참기름', '선인장허니파우더']"
상추참치김밥,상추참치김밥 만들기,"['깁밥용 김', '참치', '상추', '어묵', '김치', '참기름', '맛소금', '마요네즈']"
콩나물코다리찜,코다리조림 / 콩나물코다리찜 / 잡내 잡고 맛깔난 매콤한 양념장 ,"['코다리', '콩나물', '대파', '청양고추', '편생강', '물', '전분물', '진간장', '참치액젓', '매실청', '간마늘', '청양고춧가루', '물엿']"
계란삼각김밥,달걀 주먹밥,"['김치', '멸치', '보크라이스', '달걀', '식용유']"
고구마묵은지김밥,다이어트김밥 고구마묵은지김밥 레시피 맛있고 든든해요.,"['고구마', '김밥김', '크래미', '오이', '계란', '묵은지', '참기름']"
깻잎참치삼각김밥,깻잎 참치 삼각김밥 & 소고기 쌈밥 ,"['쌀', '물', '참치', '마요네즈', '깻잎', '소고기(등심)', '미림', '식용유', '다시마', '간장', '미림', '올리고당', '후춧가루', '파채']"
우엉진미채볶음,우엉진미채볶음,"['진미채', '우엉', '진간장', '맛술', '다진마늘', '식용유']"
발사믹식초진미채무침,진미채 요리 / 발사믹식초 진미채무침,"['진미채', '발사믹 식초', '다진 마늘', '올리고당']"
참치키토김밥,참치주먹밥 간단히 만들어서 드세요,"['참치', '밥', '마요네즈', '후추', '기름 데리야키 소스', '간장', '맛술', '물']"
풋고추멸치볶음,풋고추멸치볶음 만들기 아삭아삭 풋고추의 식감을 살리는 엄마의 빠른요리,"['풋고추', '멸치', '간장', '올리고당', '다진마늘', '참기름']"
표고버섯소고기미역국,표고버섯 소고기미역국!,"['건미역', '소고기', '건표고버섯', '국간장', '생강술', '들기름', '후추가루', '소금']"
고추장진미채볶음,[고추장진미채볶음] 간단한 고추장진미채볶음 만들기 -양싸,"['진미채', '청양고추', '마요네즈', '고추장', '들기름', '물엿', '간장', '다진마늘', '고추가루', '깨']"
마요마늘멸치볶음,밥솥 마요마늘멸치볶음 ,"['잔멸치', '마늘가루', '간장', '마요네즈', '설탕', '미림', '통깨', '청양고추']"
마늘쫑황태채볶음,여름 제철 마늘쫑반찬 황태채마늘쫑무침/마늘종황태채무침,"['마늘쫑', '황태채', '적양배추', '소금', '고추장', '고춧가루', '간장', '다진마늘', '매실청', '식초', '황설탕', '물엿', '깨소금']"
새우소고기미역국,국물이 끝내주게 시원한 새우 소고기 미역국 끓이는 방법 미역국 마늘 다이어트 레시피,"['새우살', '소고기', '불린 미역', '참기름', '다진 마늘', '국간장', '물']"
부추돼지불고기김밥,부추 돼지불고기 김밥,"['돼지고기 (불고기)', '당근', '무절임', '깻잎', '부추', '김', '현미밥', '참기름', '통깨']"
아기북어국,아기 북어국 황태국 유아식 반찬 쉬운 레시피,"['북어', '무', '달걀', '국간장', '참기름', '맛술', '코인 육수']"
소고기감자미역국,아기 소고기 감자 미역국 끓이기,"['소고기', '감자', '양파', '간장', '다진마늘', '참기름']"
묵은지참치김밥,묵은지참치김밥..,"['묵은김치', '캔참치', '깻잎', '계란', '양파', '청양고추', '두부', '소금', '마요네즈', '통깨', '카놀라유']"
간장진미채볶음,부드러운 간장진미채볶음 ,"['진미오징어채', '다진마늘', '간장', '올리고당', '매실액', '맛술', '물', '마요네즈', '참기름', '깨']"
고추참치치즈김밥,고추참치치즈김밥 ☆ 매운에 안에는 모짜렐라,"['김', '밥', '고추 참치', '청양고추', '모짜렐라치즈', '참기름', '통깨']"
대파김무침,대파 요리 / 대파 김무침,"['김', '대파', '소금', '국간장', '꿀', '식초', '참깨']"
소고기미역국라면,밥솥 소고기미역국 라면 ,"['소고기', '물', '라면사리', '국간장', '액젓', '참기름', '자른미역']"
고추장진미채무침,진미채 반찬 / 고추장 진미채 무침,"['진미채', '마요네즈', '고춧가루', '고추장', '간장', '맛술', '물엿', '참기름']"
애기고추멸치볶음,애기고추 멸치볶음~밑반찬으로 딱이쥐잉~,"['중간 멸치', '애기 고추', '굴소스', '올리고당', '해바라기유', '참기름', '통깨']"
매콤진미채볶음,간단한 초스피드 밑반찬만들기! '매콤진미채볶음'황금레시피!,"['진미채', '다진마늘', '고추장', '설탕', '물엿', '마요네즈', '통깨']"
지리멸치고추장볶음,지리멸치고추장볶음,"['지리멸치', '고추장', '올리고당', '생강술', '다진마늘', '미림', '참기름', '통깨']"
매콤돈까스김밥,매콤 돈까스김밥,"['밥', '십간 돈까스', '시금치', '단무지', '김밥김', '시판비빔장 40g', '참기름', '통깨']"
명이나물삼겹살김밥,대박럭셔뤼~명이나물 삼겹살김밥ㅋ,"['밥', '당근', '삼겹살', '오이', '단무지', '맛살', '명이나물', '깻잎', '상추', '햄', '계란']"
무생채진미채무침,간단반찬3가지 무생채진미채무침 / 두부조림 / 황태채무침,"['무', '진미채', '파', '마요네즈', '황태채', '통깨', '두부', '깻잎', '멸치다시육수', '고춧가루', '간장', '매실청', '들기름', '다진마늘', '실파', '고춧가루', '고추장', '식초', '참기름', '매실청', '다진마늘', '통깨', '고춧가루', '간장', '매실청', '들기름', '다진마늘', '실파', '간장', '고추가루', '들기름', '매실청', '다진마늘', '양파', '실파', '소금', '통깨']"
콩가루북어국,북어국,"['북어', '무 4cm 짜리', '달걀', '대파', '멸치다시마 육수', '참기름', '다진 마늘', '국 간장', '멸치액젓', '소금', '후춧가루']"
크래미마요꼬마김밥,크래미 마요 꼬마 김밥 만들기 (with 단무지),"['크래미', '반달 단무지', '김밥 김', '밥', '마요네즈', '참기름', '소금']"
쌈장참치김밥,쌈장 참치김밥 만들기,"['현미밥', '쌈장 참치', '단무지', '맛살', '우엉', '오이', '쌈채소', '김밥용 김', '참기름', '검정깨', '소금']"
불고기누드김밥,불고기 누드김밥 만드는 법,"['밥', '김밥김', '소고기', '상추', '단무지', '오이', '맛살', '잣', '호두', '간장', '대파', '간마늘', '양파즙', '배즙', '설탕', '꿀', '참기름', '통깨', '후춧가루']"
메이플시럽잔멸치볶음,최애반찬 멸치볶음 / 메이플시럽 잔멸치볶음,"['잔멸치', '호두', '아몬드슬라이스', '청양고추', '홍고추', '메이플시럽', '통깨']"
무코다리조림,무 코다리조림 매운 양념 쏙 베인 밥도둑 수산물 요리,"['코다리', '무', '양파', '청양고추', '쌀뜨물', '대파', '고추장', '고추가루', '국간장', '진간장', '매실청', '조청', '맛술', '다진마늘', '다진생강', '후추', '기름', '참치액젓']"
햄말이참치김밥,햄말이 참치 김밥,"['공기밥', '슬라이스 햄', '참치 통조림', '크래미', '마요네즈']"
치즈참치스팸김밥,치즈참치스팸김밥 만들기,"['밥', '참치캔', '스팸', '슬라이스치즈', '단무지', '오이', '계란', '마요네즈', '소금', '참기름', '맛술', '깨']"
유자청멸치볶음,유자청 멸치볶음 향긋함이 끝내줘요~#,"['중멸치', '슬라이스아몬드', '유자청', '마늘', '식용유', '미림', '양조간장', '액젓', '참기름', '청고추', '통깨']"
홍합들깨미역국,초록입홍합 들깨 미역국,"['초록입홍합', '들깨가루', '간장', '참기름']"
무소고기미역국,"유아,어린이국~무소고기미역국!","['건미역', '소고기 국거리', '무', '생강술', '국간장', '후추가루']"
두부들깨미역국,다이어트식단~월동무 두부 들깨미역국!,"['건미역', '월동무', '두부', '청양고추', '들깨가루', '참치액', '생강술', '후추가루', '소금이나 국간장']"
김치계란말이김밥,김치계란말이김밥,"['밥', '참기름', '소금', '김밥김', '깻잎', '달걀', '소금', '다진김치', '참기름', '설탕', '햄', '식용유']"
부추계란김밥,부추 계란 김밥 속 재료 몇 없는 간단 집 김밥 만들기,"['김밥 단무지', '김밥 김', '당근', '소금', '식용유 계란', '소금', '후추', '식용유 밥', '다진 부추', '통깨', '소금', '참기름']"
꽈리고추호두멸치볶음,꽈리고추 호두 멸치볶음,"['멸치', '꽈리고추', '마늘(편으로 준비)', '호두', '간장', '물엿', '참기름', '통깨']"
가지김치참치김밥,가지김치참치김밥&지라시초밥&참치김밥,"['밥', '달걀', '데친브로콜리', '날치알', '칵테일새우', '가지', '매운 참치캔', '양파', '김치', '들기름', '청양고추', '밥', '김', '식초', '설탕', '소금', '참기름', '소금', '검정깨', '후추', '소금']"
견과류오징어채볶음,견과류 오징어채볶음,"['오징어채', '아몬드슬라이스', '다진땅콩', '식용유', '마요네즈', '간장', '고추장', '설탕', '물엿', '청주나 맛술', '매실액']"
소고기황태국,소고기황태국~~ 소고기황태국 끓이는법 해장국 황태국 황금레시피,"['소고기', '황태', '무', '다진대파', '달걀', '마늘', '참치기름', '국간장', '후추가루', '소금']"
참치마요김밥말이,♥[신혼밥상] 참치마요김밥말이,"['참치캔', '밥', '도시락 김', '단무지', '마요네즈', '설탕', '간장', '통깨', '후춧가루']"
풋마늘멸치볶음,풋마늘 멸치볶음,"['잔멸치', '풋마늘', '맛술', '간장', '매실청', '올리고당', '식초', '깨', '침기름', '식용유', '후추']"
스팸삼각김밥,스팸 삼각김밥 만들기,"['밥', '스팸', '멸치볶음', '다진 양파', '진간장', '후춧가루', '소금', '김', '참기름', '검은깨', '통깨']"
간장마늘잔멸치볶음, 간장 마늘잔멸치볶음 가정식 집밥밑반찬 중멸치조림 보관법,"['잔멸치', '간장', '식용류', '설탕', '통깨', '간마늘']"
묵은지참치꼬마김밥,묵은지 참치꼬마김밥,"['참치캔', '계란', '깻잎', '묵은지', '김밥용김', '통깨', '참기름', '소금']"
고추장쥐포볶음,딱딱하지 않게 고추장 쥐포볶음 만들기,"['쥐포', '고추장', '고춧가루', '간장', '통깨', '설탕', '물']"
호박씨잔멸치볶음,호박씨 잔멸치볶음 - 딸에게#,"['잔멸치', '호박씨', '청양고추', '홍고추', '식용유', '간장', '생강술', '꿀', '참기름', '통깨']"
얼큰북어국,얼큰하게 끓인 북어국입니다. 얼큰 북어국,"['황태채', '참기름', '다진마늘', '대파', '고춧가루', '물', '국간장', '계란', '소금', '후추']"
불닭김밥전,불닭김밥전,"['불닭볶음면', '김', '스트링치즈', '즉석밥', '달걀', '밀가루']"
미니치즈김밥,미니 치즈김밥 맛있게 싸는 법,"['밥', '김밥용김', '김밥용단무지', '김밥용햄', '시금치', '당근', '달걀', '슬라이스치즈', '소금', '식용유', '통깨', '소금', '참기름', '소금', '통깨']"
청국장멸치볶음밥,청국장 멸치 볶음밥,"['잔멸치', '양파', '파프리카', '고추', '밥', '청국장', '집된장', '집고추장', '견과류', '참기름', '마늘', '생수', '포도씨유', '석류효소']"
들깨새우미역국,새우육수로 깊어진 국물의 맛 들깨미역국,"['미역', '참기름', '멸치액젓', '냉동흰새우', '들깨']"
멸치볶음밥볼,간단한 멸치볶음밥볼,"['멸치', '다진 고추', '다진마늘', '청피망', '홍피망', '검은깨']"
더덕황태구이,더덕황태구이,"['진간장', '참기름', '맛술', '황태포', '더덕 깐것', '식용유', '고추장', '고추가루', '진간장', '맛술', '물엿', '매실액', '설탕', '마늘 간것', '참기름']"
계피아몬드멸치볶음,계피 아몬드 멸치볶음,"['멸치', '식용유', '들기름', '아몬드슬라이스', '홍고추채', '백물엿', '미림', '생강분', '흑후추', '계피가루', '참기름']"
명태코다리조림,쫄깃한 명태 코다리조림 ,"['코다리', '느타리버섯', '양파 중사이즈', '대파', '간장', '물엿', '설탕', '다진마늘', '미림', '고춧가루', '통깨', '후추', '물']"
잔멸치건새우볶음,잔멸치건새우볶음,"['잔멸치', '건새우', '호박씨', '해바라기씨', '간장', '버터 기름', '올리고당', '참깨']"
계란치즈김밥,김과 계란을 이용한 계란치즈김밥,"['김', '밥', '치즈', '계란']"
간장진미채무침,간장 진미채무침 만드는법 일미 오징어채볶음,"['진미채', '마요네즈', '간장', '올리고당', '통깨']"
묵은지계란말이김밥,묵은지 계란말이 김밥 + 국물떡볶이,"['김', '계란', '밥', '묵은지', '참치캔', '깻잎', '오이', '빨간파프리카', '당근', '맛살', '어묵', '식용유', '참기름', '소금', '떡볶이떡', '어묵', '당근', '대파', '다시팩', '고추장', '설탕', '고추가루', '올리고당', '후추', '물']"
견과류지리멸치볶음,견과류멸치볶음 레시피 밑반찬만들기 멸치반찬 지리멸치볶음,"['지리멸치', '하루견과', '참기름', '통깨', '진간장', '맛술', '올리고당', '마요네즈']"
충무김밥깍두기,충무김밥 깍두기 만들기 무김치 양념 주말특별메뉴 추천,"['오징어', '맛술', '사각오뎅', '무', '식초', '설탕', '소금', '물', '밥', '김밥김', '고춧가루', '마늘', '생강', '참기름', '설탕', '물엿', '소금', '오징어데친 물', '통깨']"
머쉬마루버섯바지락미역국,국물이 맑고 담백한 머쉬마루버섯 바지락미역국,"['바지락', '미역', '국간장', '참기름', '머쉬마루 버섯', '다진마늘']"
세발나물김무침,세발나물김무침,"['세발나물', '조미김가루', '진간장', '미림', '참기름', '굵은 고춧가루', '통깨']"
크림치즈오징어채무침,초간단 크림치즈 오징어채 무침,"['오징어채', '고추장', '진간장', '다진마늘', '맛술', '설탕', '올리고당', '물', '크림치즈']"
오이지불고기김밥,오이지불고기김밥,"['불고기용', '다진마늘', '다진생강', '청주', '간장', '후춧가루', '올리고당', '참기름', '오이지', '생김', '밥']"
황태국물떡볶이,깊은맛의 황태 국물 떡볶이,"['떡볶이 떡', '황태채', '어묵', '당면', '청양고추', '삶은 달걀', '대파', '고추장', '간장', '설탕', '맛술', '물엿', '통깨']"
쇠고기땡초김밥,꼬마김밥 - 쇠고기땡초김밥,"['다진 쇠고기', '청양고추', '밥', '김밥용 김', '청주', '소금', '후춧가루', '소금', '참기름', '통깨', '고추장', '설탕', '다진 마늘']"
부추오징어채볶음,"오징어실채 볶음, 오징어채 볶음","['오징어실채', '식용유', '간마늘', '참기름', '통깨', '미림', '진간장', '매실액', '고운고춧가루']"
호두멸치고추장볶음,호두멸치고추장볶음,"['호두', '멸치', '잔파 잘게 썬것', '고추장 듬뿍', '설탕', '맛술', '꿀', '깨소금', '다진 마늘', '식용유']"
고추장오징어실채볶음무침,고추장 오징어 실채볶음무침 만드는법 남편아이도시락 마른밑반찬,"['오징어 실채', '고추장', '간장', '설탕', '통깨', '식용류']"
카레아몬드멸치볶음,고소한 카레아몬드 멸치 볶음,"['잔멸치', '다진마늘', '기름', '카레', '아몬드', '설탕', '물엿']"
새우호두멸치볶음,호두멸치볶음,"['멸치', '호두', '해바라기씨', '식용유', '들기름', '간장', '올리고당']"
도라지오이진미채무침,새콤달콤한 도라지 오이 진미채 무침~~,"['도라지', '청오이', '진미채', '꽃소금', '설탕', '다진마늘', '고추장', '고추가루', '식초', '생강술 또는 청주/미림', '통깨']"
한천북어국,실한천 북어국,"['마른 북어포', '실한천', '실파', '무', '대파', '콩나물', '마늘', '국간장', '멸치육수', '소금', '참기름', '후추', '새우젓']"
고추참치꼬마김밥,간식)고추참치주먹밥,"['밥', '고추참치', '도시락김', '마요네즈', '소금']"
굴들깨미역국,구수하고 맛있는 굴 들깨미역국,"['미역', '굴', '들깨가루', '국간장', '소금', '참기름']"
소세지계란말이김밥,"왕소세지김밥 만들기, 소세지계란말이김밥 만드는법","['밥', '달걀', '김밥 김', '왕 소세지']"
묵은지어묵김밥,묵은지어묵김밥...,"['김', '묵은지', '어묵', '밥', '참기름', '통깨', '맛간장', '고추가루', '맛술', '올리고당', '참기름', '참기름', '통깨']"
마들깨미역국,[식약처] 마들깨미역국,"['건미역', '마', '깐 들깻가루', '건다시마', '참기름', '마늘', '물']"
계란말이어묵김밥,예쁜 김밥만들기/꽃계란말이 어묵김밥,"['밥', '김밥김', '사각어묵', '소시지', '계란', '식용유', '소금', '맛술', '물', '고추장', '고춧가루', '간장', '굴소스', '올리고당', '맛술', '소금', '깨소금', '참기름']"
카레진미채볶음,카레 진미채볶음,"['진미채', '카레가루', '올리고당', '마요네즈', '맛술', '설탕', '흑임자', '물']"
우엉치즈김밥,우엉치즈김밥과 계란말이 치즈김밥,"['김밥용김', '3층치즈', '밥', '우엉채', '김밥용김', '밥', '3층치즈', '계란']"
고추장잔멸치볶음,고추장잔멸치볶음 만들기,"['잔멸치', '청양고추', '고추장', '다진마늘', '진간장', '물엿']"
닭가슴살감자미역국,닭가슴살 감자 미역국 만들기 레시피 다이어트 식단 요리,"['닭가슴살', '감자', '참기름', '미역', '멸치액젓', '간장']"
황태국수,#황태요리 #황태국수 #황태잔치국수만들기 #황태를 넣은 시원한 해장국수,"['천연조미료육수', '황태포', '소면', '다진마늘', '썬파', '양파', '주키니', '새우젓', '액젓', '후추']"
애호박황태국,"깔끔 담백한 맛이 좋아, 애호박황태국","['황태 크기', '애호박', '양파', '부추', '팽이버섯', '마늘', '새우젓국물']"
들깨감자황태국,들깨 감자황태국 끓이는법,"['감자', '양파', '황태', '참기름(들기름)', '파', '마늘 집간장', '소금', '들깨가루', '후추', '통깨']"
오이계란김밥,명란품은 오이계란김밥,"['김밥김', '밥', '참기름', '오이', '계란', '명란', '참기름']"
보리멸치고추장볶음,보리멸치고추장볶음 만드는법-딸에게#,"['보리 멸치', '고추가루', '간장', '맛술', '설탕', '조청', '마요네즈', '딸기쨈', '통깨', '참기름', '고추장']"
소라누드김밥,매운 소라 누드김밥 & 소라 덮밥 ~*,"['소라', '청량초', '체다치즈', '깻잎', '간장', '고춧가루', '올리고당', '굴소스', '후추', '무염버터', '맛술', '후리가께', '참기름', '소금']"
유부계란김밥,유부계란김밥,"['유부', '계란', '맛살', '오이', '단무지', '멸치국물', '간장', '매실청', '청주']"
묵은지양배추계란김밥,밥 없는 묵은지양배추계란김밥! 초간단레시피!,"['묵은지', '양배추채', '당근', '부추', '계란']"
풋마늘건새우볶음,【풋마늘 건새우 볶음】나트륨 배출을 돕는 `최애 반찬`,"['풋마늘', '건새우', '소금', '들기름', '멸치액젓', '설탕', '통깨']"
진미오징어채볶음,진미오징어채볶음 ,"['진미오징어채', '고추장', '고춧가루', '간장', '설탕', '다진마늘', '물', '깨소금', '올리고당']"
스팸땡초꼬마김밥,스팸 땡초 꼬마김밥 만들기 매콤하니 맛나요,"['밥', '스팸 큰거', '청양고추', '김밥용김', '통깨', '참기름', '간장', '설탕', '물']"
볶음김치삼각김밥,"삼각김밥 3대 천왕, Part2. 볶음김치 삼각김밥 만들기","['김치', '달걀', '김', '밥', '삼각김밥틀', '고춧가루', '참기름', '통깨']"
간장백진미채볶음,간장 백진미채 볶음 ,"['진미채', '시리얼', '마요네즈', '진간장', '올리고당']"
들기름콩나물북어국,콩나물북어국,"['북어포', '콩나물', '파', '고추', '새우젓']"
당근계란김밥,당근계란김밥 계란말이 다이어트 김밥 전주 당근 초간단 김밥만들기,"['김', '당근 중', '계란', '참기름', '간마늘', '깨소금', '소금']"
신전치즈김밥,"신전치즈김밥 만들기, 중독성 있는 마약김밥 신전떡볶이 짝꿍","['김치', '참치', '식용유', '모짜렐라치즈', '고춧가루', '김밥용김', '찬밥', '설탕', '버터']"
고추장명엽채볶음,고추장명엽채볶음 황금레시피로 간단한 밑반찬 만들기 !!,"['명엽채', '대파', '마늘', '설탕', '고추장', '매실', '참기름', '올리고당']"
총각김치꼬마김밥,총각김치 꼬마김밥,"['총각김치', '스팸', '김밥용김', '밥', '참기름', '소금', '통깨', '마요네즈']"
건새우볶음밥,건새우볶음밥 만들기,"['마른새우', '계란', '밥', '간장', '파', '소금']"
어묵볶음꼬마김밥,어묵볶음꼬마김밥:간단히 떼우는 한끼식사로 그만이다,"['김밥용단무지', '사각어묵', '식용유', '참기름', '통깨', '양념장', '고춧가루', '고추장', '맛간장', '맛술', '조청', '다진마늘']"
애호박건새우볶음,애호박건새우볶음 만드는법,"['애호박', '건새우', '식용유', '새우젓', '들기름', '깨', '다진마늘']"
꽈리고추견과류멸치볶음,꽈리고추 견과류 멸치볶음 ,"['꽈리고추', '멸치', '호두', '다진마늘', '진간장', '참기름', '통깨']"
아몬드건새우볶음,만능 양념장을 활용한 아몬드건새우볶음,"['건새우 약', '아몬드', '만능 양념장', '마요네즈', '참기름', '참깨']"
스팸계란김밥,스팸계란김밥 만들기 ,"['밥', '김', '계란', '스팸', '깻잎장아찌', '맛술', '소금', '참기름', '연겨자', '매실원액']"
통코다리조림,매콤한 통코다리조림,"['통 코다리', '무우', '양파', '홍고추', '청양고추', '대파', '다진마늘', '생강가루', '미림', '멸치디포리육수', '고춧가루', '청양고춧가루', '간장', '물전분', '식용유']"
햇생땅콩멸치볶음,"햇 생땅콩 멸치볶음 만드는 법, 햇 생땅콩 삶는 법","['햇 생땅콩', '멸치', '양조간장', '식용유', '맛술', '설탕', '꿀', '통깨']"
호두크림치즈김밥,호두크림치즈 김밥,"['밥', '크림치즈', '김', '오이', '게맛살', '마요네즈', '호두', '흰깨', '식초', '설탕', '소금', '물', '간장', '올리고당']"
삼색꼬마김밥,삼색 꼬마김밥,"['밥', '데친시금치', '당근', '달걀', '소금', '포도씨유', '통깨', '참기름', '김밥용김', '다진마늘', '참기름', '소금', '참기름']"
꽈리고추잔멸치볶음,꽈리고추 잔멸치볶음 ,"['잔멸치(300ml)', '꽈리고추', '통깨', '참기름', '물엿', '간장', '물', '맛술', '청주', '올리고당', '다진마늘']"
불고기치즈김밥,불고기치즈 김밥,"['밥', '김밥용김', '깻잎', '소고기불고기용', '슬라이스치즈', '간장', '설탕', '청주', '다진마늘', '참기름', '깨소금', '후춧가루']"
