name,food_name,ingredients
대구두부샐러드,"[해양수산부 이달의 수산물 11월] 연두부와 대구로 만든 고단백 영양식, 대구두부샐러드","['대구', '연두부', '다진 대파', '다진 샐러리', '다진 양파', '다진 생강', '칠리 소스', '느억맘 소스', '참기름']"
바나나키위스무디,"달콤 바나나+상큼 키위를 한번에 꿀 꺽, 바나나키위 스무디!","['바나나', '키위', '얼음', '꿀']"
문어청경채볶음,문어 청경채볶음,"['청경채', '문어', '굴소스', '다진마늘반스푼', '고추기름', '후추톡톡', '통깨']"
명란콘샐러드,옥수수에 명란을 더한 [명란콘샐러드],"['스위트콘', '양파', '파프리카', '피망', '마요네즈', '체다 치즈소스', '파마산치즈가루', '피자치즈', '설탕', '소금', '후추']"
고등어유자청구이, 11월 제철 이색 고등어요리 유자청고갈비/유자소스고등어구이,"['생고등어', '식초', '생강', '대파', '전분', '녹차가루', '빨강파프리카', '식용유', '깨소금', '유자청', '간장', '물', '굴소스', '후추', '맛술', '식초']"
으깬감자샐러드,으깬감자샐러드 만들기 부드러운 감자사라다,"['감자', '달걀', '오이', '당근', '버터', '소금', '후추', '마요네즈', '올리고당', '홀그레인머스타드', '꿀']"
망고요거트아이스크림,망고 요거트 아이스크림,"['망고', '생크림', '플레인요거트', '설탕', '피스타치오', '애플민트']"
감귤청,감귤청만들기~맛없는귤 이용해보세욧!,"['감귤', '흰설탕', '레몬즙']"
골뱅이샐러드파스타,골뱅이 샐러드 파스타 만드는 법 골뱅이도 예쁘게 먹어요.,"['골뱅이', '푸실리', '방울토마토', '블랙 올리브', '노란 파프리카', '오이', '소금', '올리브오일', '레지아노 블럭 치즈', '올리브오일', '간장', '식초', '올리고당', '다진 양파', '볶은참깨', '파슬리가루']"
치아바타오픈샌드위치,영양 맛보장 엄지척! 불고기&통새우 치아바타오픈샌드위치 ,"['치아바타빵', '소불고기', '통새우', '양파', '버터', '블루베리쨈', '허니머스타드']"
산딸기청,[오쿠] 슬림오쿠 산딸기청 만들기 슬림오쿠 레시피,"['산딸기', '설탕', '레몬']"
블루베리파운드케이크,블루베리 파운드 케이크 만들기,"['블루베리진액', '버터', '쌀가루박력분', '슈가파우더', '달걀', '견과류 종류별로', '베이킹파우더', '틀에 바를 버터']"
레몬자몽청,껍질째 레몬자몽청 만들기,"['레드자몽 대', '레몬', '설탕', '레몬즙']"
매실청고추장불고기,매실청 고추장 불고기,"['돼지고기', '양파', '홍고추', '매실청', '고추장', '마늘', '고춧가루', '실파', '다시다']"
요거트컵케이크,크리스마스 요거트 컵케이크,"['요거트', '카드테라', '딸기쨈', '딸기파우더', '슈가파우더', '디저트컵']"
스위트콘핫케이크,스위트콘 핫케이크,"['오뚜기 스위트콘', '오뚜기 핫케익 믹스', '우유', '달걀', '버터', '올리고당', '바나나', '딸기']"
새우샐러드파스타,새우 샐러드 파스타,"['어린잎', '마늘', '새우', '파르미지아노레지아노치즈', '링귀니면', '샐러드드레싱', '올리브유', '블랙올리브', '소금', '후추']"
연유아이스크림,맥도스 아이스크림메이커로 연유아이스크림 만들기,"['우유', '생크림', '연유']"
녹차쿠키,매일 먹어도 질리지 않는 녹차쿠키 만들기,"['박력분', '녹차분말', '설탕', '소금', '식용유', '슈가파우더', '견과류']"
모닝빵고구마샐러드,"모닝빵 고구마 샐러드, 간식 만들기","['삶은 고구마', '삶은 달걀', '모닝빵', '오이', '파프리카', '달걀 노른자', '마요네즈', '연유', '소금', '피자치즈', '달걀노른자', '파슬리가루']"
참치과일샐러드,달콤한 드레싱이 어우러진 참치 과일 샐러드 ,"['사과', '딸기', '오렌지', '키위', '델큐브 참치', '마요네즈', '올리고당', '허니 머스터드 소스']"
딸기바나나주스,딸기바나나주스 만들기,"['딸기', '바나나', '꿀', '우유', '얼음']"
홍시요거트스무디,홍시 요거트 스무디,"['대봉홍시', '플레인요거트', '꿀/시럽/연유']"
치킨계란샌드위치,먹다 남은 치킨으로 치킨샌드위치~,"['치킨(양녕.간장치킨)', '식빵', '체다치즈', '오이', '양파', '파프리카', '코코넛오일', '머스터드', '살사소스']"
젤리롤케이크,블루베리 젤리롤케이크,"['박력분', '설탕', '달걀', '물엿', '베이킹파우더', '소금', '우유', '바닐라향']"
어묵고구마샐러드,어묵샐러드,"['동원 리얼연어어묵', '오이', '당근', '달래', '양배추', '간장', '올리브오일', '매실청', '식초', '설탕', '소금']"
단호박핫케이크,단호박 핫케이크 # 호박풍미 촉촉 핫케이크 (브런치메이커),"['핫케이크가루', '계란', '단호박', '물']"
삼겹차슈덮밥,프로 혼밥러들을 위한 삼겹 차슈 덮밥 레시피,"['한돈 삼겹살', '마늘', '쪽파', '양파', '물', '설탕', '간장', '후춧가루']"
미역닭가슴살샐러드,미역 닭가슴살 샐러드 새콤하게 달콤하게 어떤 샐러드보다 맛있어요,"['불린 미역', '닭가슴살', '당근', '적양파', '잣', '올리브유', '화이트 발사믹식초', '발사믹글레이즈']"
딸기비스퀴롤케이크,딸기비스퀴롤케이크,"['계란', '설탕', '박력분', '베이킹파우더', '메이플시럽', '슈거파우더', '딸기', '생크림', '설탕']"
샤인머스켓베이글오픈샌드위치,"샤인머스켓 베이글오픈샌드위치~ 샤인머스켓 칼로리, 보관, 세척","['샤인머스켓', '베이클', '생크림', '시나몬']"
브로콜리달걀샌드위치,브로콜리 달걀샌드위치,"['모닝빵', '브로콜리', '달걀', '양파', '마요네즈', '머스터드', '소금', '후추']"
한라봉에이드,한라봉 에이드,"['한라봉', '레몬맛 탄산수', '밤 꿀']"
닭똥집샐러드파스타,닭똥집 샐러드 파스타! 모두가 만족하는 어린이날 어버이날 레시피,"['스파게티 면', '소금', '물', '올리브유', '새싹채소', '맛살', '방울토마토', '샐러드용 치즈', '오리엔탈 드레싱', '닭근위', '밀가루', '소금', '미림', '물', '마늘', '은행', '소금', '후추', '올리브유']"
시나몬컵케이크,시나몬 크럼블 케이크,"['박력분', '버터', '흑설탕', '꿀', '소금', '계핏가루', '베이킹파우더', '달걀', '박력분', '버터', '흑설탕', '베이킹파우더', '소금']"
녹차컵케이크,크리스마스 녹차컵케이크,"['버터', '설탕', '노른자', '바닐라익스트랙', '박력분', '베이킹파우더', '녹차(마차가루)', '우유', '생크림', '설탕', '데코용 슈거파우더']"
오레오초코컵케이크,촉촉 포슬 오레오 초코 컵케이크!,"['박력분', '베이킹파우더', '오레오 분태', '설탕', '올리고당', '무염버터', '우유', '계란', '오레오']"
카레닭가슴살샌드위치,카레닭가슴살샌드위치 만드는법,"['닭가슴살', '양상추', '건포도', '아몬드', '마요네즈', '레몬즙', '꿀', '카레', '소금', '후추']"
키위오픈샌드위치,키위오픈샌드위치:모양까지 상콤해요~,"['식빵', '키위잼', '초코잼', '키위']"
사과레몬청,사과레몬청?레몬사과청!? 수제과일청 만들기했어요.,"['레몬', '사과', '자일로스설탕', '아가베시럽']"
사과팬케이크,사과팬케이크 만들기,"['사과', '핫케이크가루', '우유', '설탕', '계란', '시나몬가루', '버터']"
아보카도두부샐러드,[식약처] 아보카도 두부 샐러드,"['연두부', '아보카도', '냉동 게살', '양파', '민트', '고추냉이 갠것', '간장', '소금', '레몬즙', '올리브유']"
차돌박이냉채유자청,차돌박이 냉채 유자청 소스 냉채 손님 초대요리,"['차돌박이', '파프리카', '깻잎', '오이', '양배추', '루콜라', '잣', '유자청', '간장', '복분자 식초', '깨소금']"
무청시래기황태포찌개,무청 시래기 된장찌개 끓이기,"['삶은 무청시래기', '된장', '국간장', '고춧가루', '다진 마늘', '대파', '청양고추', '쌀뜨물', '다시팩']"
토마토요거트아이스크림,토마토요거트아이스크림:토마토를 아이스크림으로 즐겨요,"['토마토', '생크림(우유)', '플레인요구르트', '설탕', '소금', '레몬즙', '올리고당']"
참치오픈샌드위치,참치오픈샌드위치,"['참치', '오이', '양파', '파프리카', '식빵', '마요네즈', '허니머스타드', '소금', '후추']"
크래미모닝빵샌드위치,크래미 모닝빵 샌드위치,"['크래미', '양파', '마요네즈', '머스타드', '설탕']"
사과계란샌드위치,아삭하고 달콤한 사과 계란 샌드위치 만들기,"['식빵', '사과', '계란', '소금', '마요네즈', '홀그레인머스타드', '파슬리', '소금', '식초']"
감자오이샐러드,제일 쉬운 감자오이샐러드,"['감자', '오이', '양파 작은것', '슬라이스햄', '마요네즈', '머스타드소스', '설탕', '소금', '후추가루']"
오미자젤리,젤라틴으로 젤리만들기(오미자젤리),"['입세 젤라틴', '오미자']"
깍두기청국장찌개,깍두기 청국장찌개 만들기,"['시판 청국장', '두부', '깍두기', '표고버섯', '대파', '풋고추', '홍고추', '다진 마늘', '고춧가루']"
딸기팬케이크,딸기팬케이크,"['핫케이크가루', '우유', '딸기', '올리고당']"
푸실리샐러드파스타,상큼하고 시원한 푸실리 샐러드 파스타,"['푸실리', '방울토마토', '자색양파', '생모짜렐라치즈', '칼라마타 올리브', '발사믹식초', '올리브유', '허브솔트', '샐러드용 채소']"
고구마쌀롤케이크,"쌀베이킹, 쌀가루로 만든 고구마 쌀롤케이크 ","['쌀가루', '식용유', '달걀', '바닐라에센스', '고구마 큰거', '버터', '설탕', '메이플시럽', '단호박가루', '물엿']"
단호박두부팬케이크,[식약처] 단호박 두부 팬케이크,"['단호박', '두부', '밀가루', '타가토스', '우유', '식용유']"
양상추과일샐러드,그릭 요거트로 상큼한 양상추 과일 샐러드,"['양상추', '사과', '단감', '샤인머스켓', '귤', '삶은 계란', '견과류', '그릭요거트', '마요네즈', '연유', '레몬즙', '꿀']"
가나슈컵케이크,다크초콜릿 가나슈 컵케이크,"['밀가루박력분', '코코아가루', '베이킹파우더', '바닐라오일', '다크초콜릿', '버터', '설탕', '달걀', '소금', '생크림', '다크초콜릿', '버터', '오렌지리퀴르', '스프링클', '피스타치오', '땅콩분태']"
곶감핫케이크,아이들 간식으로 좋은 쫄깃쫄깃 곶감 핫케이크,"['핫케이크가루', '곶감', '달걀', '우유(1큰컵)']"
냉동딸기탕후루,냉동딸기 탕후루 만드는법 5월 제철 수제 과일디저트 간식,"['냉동딸기', '설탕', '물']"
마카로니감자샌드위치,마카로니 감자 샌드위치,"['감자', '오이', '양파', '홍고추', '빨강파프리카', '스팸', '마카로니', '마요네즈', '머스터드', '꿀', '소금', '후춧가루']"
구운미니단호박샐러드,에어프라이어 요리 - 구운 미니단호박 샐러드 만들기,"['미니단호박', '루꼴라', '상추', '오이', '견과류 믹스', '발사믹글레이즈']"
리코타치즈토마토샐러드,리코타치즈 토마토 샐러드,"['토마토', '리코타치즈', '발사믹식초', '올리브유']"
무사과주스,무사과 주스(초간단 해독주스),"['사과', '무', '물', '레몬', '꿀']"
레몬청마들렌,레몬청 만들기 수제 레몬청 청레몬청,"['청 레몬', '비정제 원당']"
청포도오이주스,청포도오이 주스 만들기,"['청포도', '오이', '식초', '올리고당(꿀)', '얼음', '탄산수']"
햄에그감자샌드위치,♡♡♡햄 에그 감자샌드위치♡♡~정말 맛있어요!사먹는것 부럽지 않아요♡♡,"['샌드위치 식빵', '삶은 감자', '적양파 작은것', '삶은 달걀', '햄', '치즈', '삶은 브로콜리', '피클', '청상추', '크레미맛살', '마요네즈', '소금', '설탕', '홀그레인머스터드', '흰후추']"
사과잼또띠아피자,사과잼 또띠아 피자: 노오븐,"['또띠아', '사과잼 소복하게', '피자 치즈', '파슬리', '애플민트']"
콥샐러드스무디볼,[암예방레시피]든든한 한끼 콥샐러드 스무디볼,"['복숭아', '아로니아', '얼린 바나나', '물', '빨간파프리카', '노란 파프리카', '청피망', '적양배추', '볶은 귀리', '슬라이스 아몬드', '파프리카']"
라즈베리요거트스무디,라즈베리 요거트 스무디,"['라즈베리', '요거트', '우유', '냉동라즈베리', '꿀']"
과카몰리베이글샌드위치,멕시코는 베이글이 이렇게 먹겠죠?! 과카몰리베이글샌드위치 ♥,"['어린잎채소', '새우', '베이글', '아보카도', '다진 방울토마토', '다진 양파', '레몬', '올리브유', '소금']"
블루베리요거트크림치즈케이크,블루베리 요거트크림치즈케이크 만드는법 ~ 노오븐 베이킹,"['다이제', '버터', '크림치즈', '설탕', '생크림', '요거트', '레몬즙', '젤라틴', '크림치즈', '설탕', '생크림', '블루베리콩포트', '보라색 식용색소', '젤라틴', '레몬즙', '블루베리콩포트']"
닭가슴살과일샐러드,"간단하고 맛있는 샐러드! ""닭가슴살 과일 샐러드"" 만들기","['양상추', '여러가지 과일', '닭가슴살 통조림', '마요네즈', '레몬즙', '땅콩분태']"
아이스유자차,아이스 유자차,"['유자청', '뜨거운 물', '찬 생수', '각얼음']"
오렌지탕후루,전자레인지 귤 오렌지 탕후루 만드는법!,"['오렌지', '귤', '설탕', '물']"
천도복숭아잼, 천도 복숭아잼 만들기,"['천도복숭아', '설탕', '레몬즙']"
냉토마토샐러드,일본식 냉 토마토 샐러드 ,"['완숙 토마토', '엑스트라 버진 올리브오일', '화이트 와인 비네거', '생강 잼', '통후추']"
레드키위주스,"레드키위 주스 만드는법~ 키위후숙,자르기,보관법","['레드키위', '얼음']"
호두베이글샌드위치,감자 호두 베이글 샌드위치,"['삶은감자', '오이', '적배추', '삶은달걀', '치커리', '피스타치오분태', '생크림', '마요네즈', '소금', '후추', '허니머스타드']"
유자모과생강청,꽃샘추위에 따뜻한 유자모과생강청 한 잔 어떠신가요?,"['모과', '유자', '생강', '곡물로만백프로쌀올리고당', '유기농설탕']"
사과청경채무침,깔끔하게 입맛 돋우는 사과청경채무침,"['사과', '청경채', '고추가루', '식초', '다진마늘', '올리고당', '참기름', '통깨']"
훈제오리청경채볶음,훈제오리 청경채 볶음,"['훈제오리', '청경채', '양파', '페퍼론치노', '고추', '올리브오일', '굴소스', '다진마늘', '올리고당']"
바질페스토샐러드파스타,상큼하고 라이트한 바질페스토 샐러드 파스타 만들기(푸실리 면 활용),"['푸실리 파스타', '샐러드채소', '슈레드치즈', '캐슈넛', '바질페스토', '슈레드치즈', '올리브유', '양조간장', '레몬즙', '다진마늘', '올리고당', '깨소금']"
베이컨계란샌드위치,베이컨계란샌드위치,"['양상추', '토마토 작은것', '홀그래인 머스터드소스 (씨겨자)', '마요네즈', '다진피클 3큰술 계란', '베이컨', '식빵']"
더덕차돌박이구이,고소~한 더덕과 차돌의 만남! 향긋하고 부드럽게~더덕 차돌박이구이,"['더덕', '차돌박이', '참나물', '참기름', '식초', '간장', '맛술', '올리고당', '참깨', '다진 마늘']"
사과대추생강청,사과대추생강청!,"['햇생강', '대추', '꿀', '설탕', '매실청']"
홍삼닭가슴살샐러드,홍삼 닭가슴살샐러드,"['닭가슴살', '양상추', '빨강 파프리카', '노랑 파프리카', '부추', '홍삼정', '연겨자', '다진마늘', '간장', '식초', '매실청']"
렌치드레싱콥샐러드,콥샐러드/렌치드레싱 만들기.,"['샐러드채소', '방울토마토', '삶은계란', '닭가슴살', '블랙올리브', '플레인요거트', '마요네즈', '꿀', '다진양파', '레몬즙', '소금', '후추']"
블루베리크림치즈케이크,블루베리 크림치즈 케이크 만들기,"['박력분', '버터', '크림치즈', '설탕', '소금', '베이킹파우더', '우유', '바닐라 엑스트랙', '블루베리', '달걀']"
오이단호박샐러드,단호박샐러드-부드럽고 고소한 단호박 샐러드 만들기~!,"['단호박', '아몬드', '잣', '꿀', '마요네즈', '우유', '플레인치즈', '계피가루']"
끌생강청,생강청 만들기 생강청 쉽게만들기 생강대추청 만들기,"['생강', '대추', '설탕']"
퀴노아닭가슴살샐러드,[식약처] 퀴노아 닭가슴살 샐러드,"['수박껍질', '토마토', '닭가슴살', '감자', '가지', '양파', '피망', '아스파라거스', '퀴노아', '리코타치즈', '양상추', '플레인요구르트', '어린잎채소', '복분자', '레몬즙']"
크림치즈야채과일샐러드,야채과일 샐러드,"['오이', '딸기', '요거트', '꿀']"
튜나에그샌드위치,계란샌드위치 참치샌드위치 참치샐러드 만들기,"['캔참치', '식빵', '계란', '체다치즈', '귤잼', '스위트콘', '다진양파', '다진피클', '크랜베리', '마요네즈', '허니머스타드', '파마산치즈', '레몬즙', '설탕', '후추', '파슬리가루']"
과일샐러드플레인요거트,요구르트 드래싱 만드는 법 과일 샐러드 플레인 요거트 소스 만들기,"['딸기', '사과', '파인애플', '플레인 요거트', '레몬즙', '꿀', '소금', '후추', '파슬리가루']"
땅콩버터딸기잼쿠키,딸기잼 쿠키,"['과자용밀가루', '설탕', '버터', '우유', '계란', '딸기잼']"
무청시래기지짐,칼칼하고 구수한 무청 시래기 지짐,"['무청', '마늘', '청량고추', '국물멸치', '쌀뜨물', '된장', '고추장', '설탕', '들기름', '액젓(피쉬소스)']"
인삼토마토샐러드,인삼토마토 샐러드,"['토마토', '인삼', '슬라이스 치즈', '설탕']"
토마토오이샐러드,토마토오이샐러드,"['토마토', '오이', '깻잎', '블랙올리브', '올리브유', '진간장', '레몬식초', '설탕', '다진마늘']"
단호박크림치즈파운드케이크,단호박 크림치즈 파운드 케이크 & 컵케이크,"['박력 쌀가루', '베이킹파우더', '소금', '크림치즈', '버터', '달걀', '바닐라오일', '단호박', '설탕', '단호박', '설탕', '생크림']"
몬테크리스토샌드위치,몬테크리스토샌드위치,"['식빵', '슬라이스햄', '체다슬라이스치즈', '달걀', '시나몬가루', '버터', '블루베리잼']"
과카몰리치아바타샌드위치,과카몰리 치아바타 샌드위치 / 맛 좋은 샌드위치 만들기,"['아보카도', '양파', '사과', '토마토', '파프리카', '소금', '꿀', '후추', '치아바타빵', '치즈', '토마토', '어린잎채소', '베이컨', '홀 그레인 머스타드 소스']"
아이스녹차라떼,가루녹차로 만드는 시원한 아이스 녹차라떼,"['녹차(가루)', '우유', '얼음', '아이스크림']"
연두부청국장찌개,"제주에서 끓여먹은
연두부청국장찌개","['삼겹살', '연두부', '물', '호박', '팽이버섯', '청국장쌈장', '소고기다시다', '마늘', '파']"
라면토마토샐러드,색다른 라면 토마토 샐러드,"['라면', '방울토마토', '마늘', '베이비 채소', '올리브유', '발사믹식초', '매실청', '올리브유']"
베이컨클럽샌드위치,코로나 극복 아이들간식 배불러도 자꾸 먹고싶은 베이컨클럽샌드위치,"['식빵', '베이컨', '적양배추', '오이피클', '방울토마토', '계란', '슬라이스치즈', '버터', '마요네즈', '칠리소스', '딸기쨈']"
양배추사과주스,위를 튼튼!!하게 해주는 양배추사과주스,"['양배추', '사과', '꿀', '얼음', '물']"
무화과모닝빵샌드위치,[무화과레시피]무화과모닝빵샌드위치,"['모닝빵', '무화과', '삶은계란', '오이', '파프리카', '플레인요거트', '소금', '꿀']"
배숙구이,[식약처] 배숙 구이,"['배', '후르츠칵테일', '생강청', '방울토마토', '탄산수']"
계란감자샐러드,계란 감자샐러드 만드는법,"['감자', '계란', '오이', '당근', '버터', '소금', '후추', '식초', '꿀', '설탕', '마요네즈', '허니머스타드', '올리고당']"
유자청고구마경단,유자청 고구마경단,"['고구마 작은 것', '물', '마른 다시마', '카스테라', '유자청', '계핏가루']"
토마토자두주스,"여름과일 왕자두와 텃밭의 토마토로 만든...토마토 자두주스, 자두주스, 토마토주스","['왕자두', '작은토마토']"
고구마핫케이크찐빵,고구마 핫케이크 찐빵 ,"['핫케이크 가루', '달걀', '우유', '포도씨유', '고구마']"
참치순두부샐러드,참치소스 샐러드,"['피클', '참치(기름뺀것)', '양상추', '치커리', '적치커리', '방울토마토', '다진양파', '마요네즈', '식초', '올리고당', '소금', '후추']"
만두피에그타르트,만두피로 근사한 디저트가 ★ 만두피에그타르트 ★ ,"['만두피', '달걀노른자', '우유', '생크림', '설탕', '버터']"
시금치페스토에그샌드위치,시금치 샌드위치 # 남은 시금치 빨리 해치우기,"['식빵', '남은 시금치', '슬라이스치즈', '계란', '우유']"
양배추토마토주스,양배추로 주스 만들기 : 양배추 토마토 주스 ( Cabbage tomato Juice ),"['양배추', '토마토', '물', '꿀']"
딸기컵케이크,딸기컵케이크 만들기,"['무염버터', '비정제황설탕', '달걀', '천일염', '우유', '우리밀중력분', '베이킹파우더', '바닐라엑스트렉', '딸기', '비정제황설탕', '레몬즙', '물', '비정제 황설탕', '생크림', '비정제 황설탕']"
떡갈비오픈샌드위치,"크리스마스, 연말파티에 좋은 떡갈비 오픈샌드위치","['쇠고기 다짐육', '돼지고기 다짐육', '빵', '샐러드채소', '치즈', '소금', '후춧가루', '청주', '간장', '물엿', '맛술', '참기름', '다진마늘']"
사과잼치즈토스트,[간단 브런치] 샌드위치 메이커에 구운 사과잼 치즈 토스트,"['식빵', '사과잼', '체다치즈']"
단호박파운드케이크,단호박파운드케이크,"['박력분', '버터', '설탕', '달걀', '베이킹파우더', '우유', '으깬단호박', '깍뚝썬 단호박', '검정깨']"
