name,food_name,ingredients
삼겹살팽이버섯덮밥,팽이버섯 요리 / 팽이버섯 덮밥,"['팽이버섯', '대파', '밥', '참기름', '물', '간장', '맛술', '설탕', '후춧가루', '고춧가루']"
마늘베이컨볶음밥,마늘베이컨볶음밥 만들기,"['마늘', '베이컨', '쪽파', '밥']"
민물장어덮밥,간단하게 집에서 민물장어덮밥 만들자!,"['민물 장어', '쪽파', '달걀', '생강', '진간장', '물', '올리고당', '미림', '다시마', '생강', '청양고추']"
미나리소고기볶음밥,향긋한 미나리소고기볶음밥 ,"['찬밥', '송송썬 미나리', '소고기 다짐육', '간장', '참기름', '깨소금', '마늘', '간장', '참기름', '매실원액', '다진파']"
느타리버섯미역줄기볶음,미역줄기 요리 / 미역줄기 볶음,"['미역줄기', '양파', '식용유', '다진 마늘', '맛술', '참기름']"
베이컨마늘볶음밥,베이컨마늘볶음밥 만드는 법,"['밥', '베이컨', '통마늘', '달걀', '양파', '간장', '쪽파', '통깨', '식용유']"
전복봉골레파스타,남녀노소 좋아하는 전복요리법으로 전복 봉골레파스타만들기!,"['퀴노아 파스타면', '전복(소)', '올리브', '엔다이브', '청정원 봉골레 파스타소스', '굵은 소금']"
잔멸치깻잎찜,잔멸치 깻잎찜 - 딸에게#,"['깻잎', '간장', '다진파', '다진마늘', '통깨', '참기름']"
사과오이샐러드,참나물페스토사과오이샐러드,"['사과', '오이', '참나물페스토', '올리고당']"
밥솥갈비찜,한식의 세계화! 쿠쿠 압력 밥솥으로 만드는 한식 갈비찜(Galbi Jjim/Braised Short Ribs),[]
바지락봉골레파스타,바지락 봉골레파스타 ,"['바지락', '양파', '마늘', '건고추', '스파게티', '화이트와인', '소금', '후추', '바질가루', '파슬리가루', '올리브오일']"
쪽파불고기덮밥,[우리집 식탁] 쪽파 불고기덮밥,"['소고기 불고기감', '설탕', '간장', '청주', '다진마늘', '다진파', '후추가루', '간 배', '참기름', '통깨', '쪽파 7cm 길이로 썬 것', '새송이버섯 중간사이즈', '당근', '양파', '홍고추']"
소고기들깨미역국,소고기들깨미역국!,"['소고기', '건미역', '들깨가루', '다진마늘', '소금', '후추가루', '물']"
미역전복죽,미역 전복죽,"['쌀', '꼬마전복', '다시마물', '불린미역', '참기름', '소금']"
전복파인애플볶음밥,파인애플 요리 / 파인애플 볶음밥,"['파인애플', '대파', '당근', '식용유', '쌀밥', '간장', '피시소스', '파인애플즙']"
간장콜라찜닭,달짝지근한 간장 콜라찜닭 만들기♡,"['볶음탕용 닭', '대파', '감자', '홍고추', '청고추', '다진마늘', '정종', '콜라', '진간장']"
유자청연어샐러드,♡유자청 연어 샐러드♡~남편과딸을 위한 요리 ,"['훈제연어', '양상추', '무순', '양파', '파프리카', '엑스트라버진 올리브오일', '유자청', '꿀', '레몬', '소금', '후춧가루', '케이퍼']"
일본식가지덮밥,일본식 가지덮밥 :: 간단하고 맛있어!,"['가지', '밥', '설탕', '맛술', '간장', '물']"
감자옹심이전복가자미미역국,(건강한식 더비비고) 감자옹심이 전복가자미미역국,"['더비비고 전복가자미미역국', '감자', '양파', '들깨가루', '참치액젓', '소금', '다시 멸치', '다시마']"
얼큰오징어무국,얼큰하고 시원한 맛이 일품인 ‘얼큰오징어무국’ 만드는 방법~!!해장국으로 좋아요^^,"['오징어', '무', '대파', '양파', '청양고추', '홍고추', '멸치육수', '국간장', '고춧가루', '다진마늘', '소금']"
오이단호박샐러드,단호박샐러드-부드럽고 고소한 단호박 샐러드 만들기~!,"['단호박', '아몬드', '잣', '꿀', '마요네즈', '우유', '플레인치즈', '계피가루']"
들깨황태미역국,들깨미역국/황태미역국/들깨황태미역국,"['미역', '건표고버섯', '황태채', '들깨가루', '무우', '참기름', '소금']"
오징어새우미역국,오징어새우미역국:멸치미역국과는 또다른...더 깊고 진해진 바다의 맛,"['산모용 돌미역', '쌀뜨물', '육수', '오징어몸통', '두절새우', '다진마늘', '참기름+들기름', '국간장', '소금', '다시마', '멸치', '황태(머리)', '표고버섯']"
양배추샐러드토스트,든든한 아침한끼 양배추샐러드토스트 만들기,"['식빵', '허니머스터드', '샌드위치용 햄', '딸기잼', '달걀', '스위트콘', '대파', '당근', '소금', '식용유', '양배추', '케첩', '마요네즈']"
푸실리샐러드파스타,상큼하고 시원한 푸실리 샐러드 파스타,"['푸실리', '방울토마토', '자색양파', '생모짜렐라치즈', '칼라마타 올리브', '발사믹식초', '올리브유', '허브솔트', '샐러드용 채소']"
된장홍합미역국,된장홍합미역국 칼칼하고 구수해,"['홍합', '불린 미역', '물', '청양고추', '된장', '국간장', '멸치액젓', '맛술']"
가지카레덮밥,가지카레덮밥 만들기,"['고형카레', '가지', '양파', '당근', '새송이버섯', '물']"
가지연어덮밥,가지연어덮밥:구운가지와 훈제연어와 초밥과 타르타르소스와(feat.연어를 믿지못하여),"['가지', '소금', '후추', '훈제연어', '어린잎채소', '밥', '매실액', '식초', '소금', '플레인요구르트/마요네즈', '홀스래디쉬소스', '다진양파', '다진오이지', '케이커', '다진연어']"
중화풍계란새우볶음밥,중화풍 계란새우볶음밥 만드는법~ 냉파요리 주말점심메뉴,"['계란', '밥', '마늘', '대파', '팽이버섯', '당근', '홍파프리카', '노란파프리카', '새우 작은거', '간장', '굴소스', '후추', '통깨', '참기름']"
시금치주꾸미볶음,시금치 달걀볶음,"['시금치', '달걀', '우유', '고운소금', '버터', '식용유']"
해산물로제파스타,해산물 로제파스타,"['파스타면', '통마늘', '양파', '방울토마토', '청양고추', '새우', '바지락', '생크림', '토마토소스', '파마산치즈가루', '올리브유', '파슬리가루', '소금', '후추']"
무청시래기돼지갈비찜,겨울철 별미 무청 시래기 돼지갈비찜,"['삶은 시래기', '돼지갈비', '물', '월계수잎', '소주', '고춧가루', '고추장', '간장', '청주', '물엿', '간 양파', '다진마늘', '다진 파', '다진생강', '소금']"
쑥크림고등어파스타,고등어 파스타 ,"['손질고등어', '파스타', '화이트와인', '페페론치노', '대파', '생강술', '소금', '후추', '올리브오일', '마늘']"
깻잎참치볶음밥,깻잎 참치 볶음밥 레시피,"['밥', '계란', '참치캔', '파', '깻잎', '참치액젓', '참기름', '후추']"
베이컨계란볶음밥,베이컨 계란 볶음밥,"['베이컨', '양파', '당근', '계란', '찬밥', '굴소스', '버터', '소금']"
김치햄달걀볶음밥,김치 햄 달걀 볶음밥,"['김치', '햄', '달걀', '식용유', '들기름', '참기름', '통깨', '굴소스']"
죽순골뱅이무침,"죽순요리,죽순골뱅이무침.","['죽순', '골뱅이', '마늘쫑', '양파', '당근', '고추장', '고추가루', '매실액', '유기농 설탕', '꿀', '소금', '현미식초', '다진마늘']"
굴순두부찌개,얼큰한 굴순두부찌개 만들기,"['순두부', '굴', '달걀', '양파', '다시육수', '대파', '불린미역', '참기름', '액젓', '올리브유', '다진마늘', '생강가루', '고추가루']"
굴전복연두부탕,간단하게 끓이는 보양식 밥도둑 굴전복연두부탕 ,"['연두부', '굴', '전복', '물', '다시멸치', '버섯가루', '소금', '날콩가루', '마늘', '파']"
모닝빵고구마샐러드,"모닝빵 고구마 샐러드, 간식 만들기","['삶은 고구마', '삶은 달걀', '모닝빵', '오이', '파프리카', '달걀 노른자', '마요네즈', '연유', '소금', '피자치즈', '달걀노른자', '파슬리가루']"
꽃게찜꽃게탕," 꽃게찜,꽃게탕 급냉 꽃게요리","['꽃게', '고추장', '까나리액젓', '대파', '마늘']"
달래마늘볶음밥,달래 마늘 볶음밥으로 한 그릇 음식 만들기,"['마늘', '대파', '달래', '밥', '계란', '간장', '굴소스', '버터', '소금 간을']"
마늘쫑봉골레파스타,#편스토랑 #이정현 #마늘쫑요리 #어린이날간식 #바지락요리 #마늘쫑봉골레파스타만들기,"['바지락', '마늘쫑', '페페로치노', '편마늘', '올리브오일', '소금', '후추', '바질가루', '육수', '스파게티']"
참치계란볶음밥,초간단 혼밥 참치계란볶음밥,"['계란', '참치', '파', '식용유', '케찹', '참깨', '밥', '참기름']"
간장오징어덮밥,간장오징어덮밥 만들기,"['오징어몸통', '양배추잎', '당근', '양파', '파', '간장', '설탕', '식용유']"
파프리카콘샐러드,파프리카 콘샐러드 만들기,"['통조림 옥수수', '파프리카', '마요네즈', '설탕', '레몬즙']"
급식계란찜,급식계란찜,"['달걀', '다시마', '당근', '쪽파', '참기름', '다시물', '맛술', '소금']"
묵은지베이컨볶음밥,묵은지 베이컨 볶음밥,"['김치', '대파(작은거)', '베이컨', '간장', '설탕', '참기름', '계란']"
닭고기미트볼펜네파스타,닭고기미트볼 펜네파스타,"['닭고기', '토마토파스타소스', '양배추', '호박', '양파', '고구마', '소금', '후추', '펜네', '커피파우더', '마늘', '화이트와인']"
쌍화탕찜닭,쌍화탕 한병 넣었는데 맛이 고급집니다. 쌍화탕 찜닭,"['닭', '당면', '식용유', '참기름', '다진마늘', '대파 1대 간장', '청주', '매실', '올리고당', '후추', '쌍화탕', '물', '감자', '양파', '청양고추']"
시금치오징어초무침,상큼한 시금치 오징어초무침,"['시금치', '오징어 다리만', '고추장', '식초', '설탕', '물엿', '매실액', '양파즙', '배즙', '통깨', '참기름']"
야채동태전,냉동 동태전 명절동태전 동태포전,"['동태포', '부추', '풋고추', '홍고추', '밀가루', '계란', '소금', '식용유', '물', '소금']"
김치해물순두부찌개,칼칼한 김치해물 순두부찌개,"['익은김치겉잎', '자투리해물', '순두부', '청양고추', '홍고추', '대파', '양파', '잔파', '고추기름', '고춧가루']"
양파오징어볶음, 꼬돌꼬돌한 양파 오징어볶음,"['오징어', '양파', '당근', '양배추', '홍고추', '땡초', '깻잎', '당면', '매실액', '고추장', '고춧가루', '다진마늘', '레몬즙', '설탕', '올리고당', '깨소금', '후추']"
들깨감자미역국,들깨 감자 미역국,"['마른 미역', '감자', '쌀뜨물', '홍게맛장', '들깨가루', '꽃소금']"
돼지고기목살김치찜,돼지고기 목살 김치찜 ,"['돼지고기 목살', '익은 배추김치', '두부', '양파', '대파', '청양고추', '맛술', '소금', '후추', '고춧가루', '액젓', '된장', '김치국물', '설탕', '다진 마늘', '다시마우린물']"
양파돈까스덮밥,가츠동 만들기 양파돈까스덮밥 만드는법,"['돈까스', '양파', '달걀', '쪽파', '밥', '간장', '청주', '설탕', '물']"
계란참치볶음밥,계란참치볶음밥 든든한 한그릇요리!,"['참치', '대파', '칵테일새우', '다진마늘', '버터', '소금', '후추', '굴소스', '달걀', '양파', '밥']"
순두부짬뽕라면,나만의 라면레시피 순두부짬뽕라면 냉장고 다 털어!,"['짬뽕 라면', '파', '간마늘', '숙주', '청양고추', '꽃송이 버섯', '순두부', '기름', '오징어', '오만둥이', '해물 미역', '후추', '고추가루']"
건홍합미역국,건홍합 미역국,"['미역', '건홍합', '참기름', '물', '조선간장', '다진 마늘']"
마늘소고기덮밥,마늘 소고기 덮밥 ,"['밥', '소고기채끝', '마늘', '메추리알', '양파', '스테이크소스', '케찹', '굴소스', '물']"
매운낙지볶음,매운 낙지볶음 ,"['낙지', '양파(소)', '청경채', '대파', '청양고추', '월남고추', '마늘', '고추장', '간장', '맛술', '고춧가루', '매실액', '후추', '생강가루']"
마늘튀김두부샐러드,마늘튀김두부샐러드,"['마늘', '생식두부', '베이비채소', '트루라이프 매운오리엔탈드레싱', '간장', '올리브유', '레몬즙', '참기름', '식초', '설탕', '통깨', '다진마늘', '소금', '후추가루']"
아로니아방울토마토샐러드,아로니아 방울토마토 샐러드,"['방울토마토 콩카세', '블루베리', '로메인', '올리브오일', '발사믹식초', '꿀', '소금', '후춧가루', '라임즙', '아로니아가루']"
명란마요감자샐러드샌드위치,속이 꽉 찬~ 명란마요 감자샐러드 샌드위치,"['감자 작은거', '마요네즈', '명란젓', '파슬리', '채썬 양배추', '맛살', '당근', '양파', '식빵']"
차돌박이순두부찌개,얼큰한 차돌박이 순두부찌개 황금레시피,"['순두부', '차돌박이', '주키니 호박', '양파', '쪽파', '청양고추', '팽이버섯', '소금', '멸치 다시 백', '물', '고운 고춧가루', '고춧가루', '간장', '굴 소스', '맛술', '다진 마늘', '후추', '새우젓 국물', '참기름']"
번데기짬뽕라면,간편 술안주) 번데기 짬뽕라면,"['짬뽕 라면', '청양고추', '번데기 통조림', '만두']"
새우오이샐러드,새우샐러드 담백 상큼한 냉동새우요리 새우오이샐러드,"['냉동새우', '오이', '빨강 파프리카', '노랑 파프리카', '양파', '굵은소금', '청주', '소금', '올리브유', '사과식초', '레몬즙', '설탕', '소금', '통깨', '검은깨', '후춧가루']"
구운두부샐러드,구운두부 샐러드,"['두부', '파란 피망', '빨강 파프리카', '노란 파프리카', '식용유(두부 구이)', '마요네즈', '사과쨈', '소금']"
메추리알방울토마토샐러드,저칼로리 간단샐러드/메추리알 방울토마토 샐러드,"['방울토마토', '삶은 메추리알', '쑥갓', '요거트', '연유', '머스터드소스', '식초', '소금', '파슬리가루']"
새우닭가슴살샐러드,새우닭가슴살샐러드,"['닭가슴살', '양파', '오이', '새우', '실곤약', '소금', '통마늘', '후춧가루', '연겨자', '설탕', '다진마늘', '마요네즈', '식초', '물', '참깨', '후춧가루']"
새우젓달걀찜,새우젓달걀찜,"['달걀', '물', '대파나 쪽파', '청양고추', '새우젓', '후춧가루', '설탕']"
반건조가자미미역국,반건조가자미미역국!,"['건미역', '반건조 가자미 큰것', '생강 간거', '고추씨', '국간장', '다진마늘', '후추가루', '생강술']"
돼지목살김치찜,돼지목살 김치찜,"['돼지목살', '묵은김치', '마늘', '양파', '파', '다시다', '고춧가루']"
해물짬뽕라면,해물짬뽕라면 만들기,"['사리라면', '오징어(다리)', '바지락', '굴', '콩나물', '애호박', '대파', '양파', '월남고추', '양송이버섯', '올리브오일', '고춧가루', '다진마늘', '물', '치킨스톡', '생강가루', '후추가루']"
가리비오일파스타,가리비 오일 파스타,"['가리비', '양송이', '마늘', '선 드라이 방울토마토', '깻잎', '동남아 고추', '링귀니 90g', '면수', '와인', '후춧가루', '올리브오일', '치킨스톡']"
피조개꼬막무침,꼬막무침~피조개 꼬막무침 만들기,"['꼬막', '만능간장', '양파', '파', '청량고추', '깨소금', '고춧가루']"
토마토샐러드비빔면,여름과일 포토마토 샐러드 비빔면 ,"['씨없는 포도 대략', '방울토마토 대략', '양상추 대략', '양파 대략', '본인이 원하는 면 ( 레시피는 라면 사용 )', '집에 있는 어떤 김치든 활용가능 ( 레시피는 오이지 활']"
참치가지덮밥,참치캔을 활용한 간단한 한그릇♪ 참치가지덮밥,"['가지', '참치', '양파', '청양고추', '마늘', '다진 쪽파', '기름', '간장', '물', '액젓', '소금', '전분물', '고춧가루', '고추장', '물엿', '후추']"
로티니콜드샐러드파스타,로티니 콜드 샐러드 파스타와 깔끔한 드레싱까지 만들기,"['로티니 파스타면', '아보카도', '데친 브로콜리', '오이', '방울토마토', '크랩 맛살', '새송이 버섯', '소금', '후추 \u200b', '마요네즈', '머스터드', '레몬즙', '설탕', '꿀', '들깨가루', '식초', '간장', '올리브유 \u200b']"
계란찜밥오므라이스,계란찜밥 오므라이스,"['달걀', '우유', '밥', '굴소스', '모듬 야채 다진 것', '버터', '밀가루', '돈가스소스', '물', '케첩']"
키조개관자미역국,키조개관자미역국,"['키조개관자', '건미역', '물', '다진 마늘', '맛술', '조선간장', '소금', '들기름']"
새우튀김샐러드,새우튀김샐러드,"['튀김용 새우', '튀김가루', '계란', '물', '까나리액젓', '식초', '설탕', '레몬즙', '청고추', '홍고추', '흑임자']"
버터마늘볶음밥,버터 마늘 볶음밥 레시피,"['밥 1공기', '베이컨', '대파', '양파', '애호박', '미니 파프리카', '버터', '다진 마늘', '진간장', '굴소스', '후추', '통깨']"
굴소스대파달걀볶음밥,[해외자취Cook.feel通]137. 굴소스대파달걀볶음밥 레시피,"['굴소스', '찬밥', '대파 썬거', '계란', '소금']"
골뱅이무침쫄면,쫄깃함이 2배 골뱅이무침 쫄면,"['쫄면사리', '골뱅이小', '오이', '당근', '양배추', '열무김치', '삶은 계란', '크래미맛살', '고추장', '고추가루', '양파즙', '간장', '사이다', '요리당', '다진마늘', '식초', '참기름', '통깨']"
레몬치킨샐러드,레몬 치킨샐러드 ,"['닭안심살', '우유', '어린잎채소', '레몬청', '식초', '소금', '후추', '다진마늘', '버터']"
자색고구마샐러드,"다이어트에 지친 당신을 위한 맛있는 다이어트 식단, 단호박 & 자색고구마 샐러드 만들기!","['단호박', '자색고구마', '플레인 요거트', '허니 머스터드 소스', '호두', '해바라기씨', '구운 아몬드']"
홀토마토파스타,편스토랑 어남선생 원팬 홀토마토파스타,"['홀토마토', '물', '스파게티', '간장', '소금', '설탕', '버터', '다진마늘', '후춧가루']"
어묵스팸볶음밥,어묵볶음밥 만들기,"['사각어묵', '슬라이스 햄', '계란', '대파', '양파 小', '애호박', '당근', '밥 1공기', '식용유', '진간장', '굴소스', '후추', '통깨']"
파프리카치즈새우볶음밥,파프리카 치즈 새우볶음밥만들기,"['파프리카', '새우', '양파', '파프리카', '피망', '피자치즈']"
오징어짬뽕순두부찌개,순두부 오징어짬뽕,"['오징어짬뽕 라면', '순두부', '부추', '다진 마늘', '물']"
오징어짬뽕찌개,짬뽕의 맛을 살린 오징어 짬뽕찌개,"['오징어', '애호박', '양파', '청양고추', '콩나물', '대파', '해물육수 팩(멸치/다시마)', '식용유', '고춧가루', '다진파', '다진마늘', '국간장', '고추장', '소금', '후춧가루']"
미나리굴전,상큼한 미나리와 바다향을 더한 미나리굴전,"['미나리', '당근', '양파', '굴', '부침가루', '홍고추', '얼음물', '식용유']"
그릭요거트오이샐러드,그릭 요거트 오이 샐러드,"['그릭 요거트', '오이', '소금', '마늘', '딜', '레몬즙']"
키위토마토샐러드,상큼하면서 건강한~~키위토마토샐러드,"['골드키위', '토마토', '베이비채소', '견과류(취향껏)', '발사믹식초', '올리브유', '레몬즙']"
마들깨미역국,[식약처] 마들깨미역국,"['건미역', '마', '깐 들깻가루', '건다시마', '참기름', '마늘', '물']"
토마토훈제닭가슴살볶음밥,토마토 훈제 닭가슴살 볶음밥,"['흑미밥', '토마토', '훈제 닭가슴살', '마늘', '기름', '브로콜리', '식용유', '소금']"
미역오이샐러드,미역오이샐러드 만들기- 바다내음 여름내음 가득!,"['미역', '오이', '무순', '파프리카 (색깔별로)', '양파', '간장', '물', '식초', '설탕']"
계란야채볶음밥,계란야채볶음밥♡,"['감자', '양파', '파프리카', '애호박', '양배추', '계란', '찬밥', '아보카도오일', '파', '소금', '후추', '깨']"
두부들깨미역국,다이어트식단~월동무 두부 들깨미역국!,"['건미역', '월동무', '두부', '청양고추', '들깨가루', '참치액', '생강술', '후추가루', '소금이나 국간장']"
감자베이컨볶음밥,감자 베이컨 볶음밥 : 한그릇요리로 딱이야! ,"['베이컨', '감자', '당근', '피망', '새송이버섯', '밥', '소금', '굴소스', '참기름', '통깨']"
청국장깻잎찜,"구수한 맛과 향긋한 향이 잘어울리는
청국장깻잎찜","['깻잎', '물', '쌈장청국장', '멸치다시다', '마늘', '파', '통깨']"
날치알베이컨크림파스타,톡톡 터지는 날치알 크림파스타 만들기,"['스파게티 면', '날치알', '양파', '양송이', '베이컨', '파마산치즈', '체다치즈', '우유', '생크림', '버터', '소금', '후추']"
푸실리크림파스타,푸실리 크림파스타 잣요리 고소한 맛 좋아요.,"['푸실리면', '잣', '자숙새우', '마늘', '우유', '생크림', '양파', '땡초', '전복버터구이', '소금', '올리브유', '맛술', '후추', '파스타면 삶을 때 소금']"
모시조개미역국,모시조개미역국 끓이기,"['모시조개', '미역', '국간장', '다진마늘', '다시육수']"
옥수수치즈계란찜,옥수수치즈계란찜 레시피,"['계란', '미지근한물', '옥수수', '피자치즈', '맛술', '소금', '설탕']"
카레찜닭,카레찜닭 ,"['닭볶음탕용 닭', '당근', '양파 큰것', '가지', '방울토마토', '아삭이고추', '청양고추', '견과류', '마늘', '카레가루', '허브솔트', '후추', '우유', '올리브오일']"
우유들깨미역국,"우유들깨미역국~유아,어린이영양국으로 최고!","['불린미역', '들깨가루', '흰우유', '들기름', '소금', '물', '후추가루']"
키위파스타샐러드,키위파스타샐러드,"['푸실리파스타', '삶을 물', '천일염', '엑스트라버진 올리브오일', '가는소금', '후춧가루', '파슬리가루', '제스프리골드키위', '감귤', '미니브리치즈(50g)', '블랙올리브', '엑스트라버진 올리브오일', '발사믹식초', '아가베시럽', '소금', '후춧가루']"
갓김치참치볶음밥,갓김치 참치볶음밥! (한 그릇 요리),"['갓김치', '밥', '참치 캔(150g)', '달걀', '참기름', '홍고추', '후춧가루', '오일', '소금']"
쉬림프로제파스타,쉬림프로제파스타 - 새우가 듬뿍 들어간 부드러운 '쉬림프로제파스타',"['스파게티면', '새우', '양송이버섯', '통마늘', '양파', '페페론치노', '크림소스', '올리브오일', '토마토소스']"
도라지오징어초무침,도라지오징어초무침 ,"['도라지', '오징어', '당근', '양파', '오이', '고추장', '고춧가루', '식초', '설탕']"
새우알리오올리오파스타,새우 알리오올리오 파스타,"['파르펠레', '푸실리', '소금', '올리브유', '마늘', '마른 홍고추', '새우살', '파마산치즈', '파슬리가루']"
쭈꾸미갑오징어초무침,#쭈꾸미요리 #갑오징어요리 #쭈꾸미갑오징어초무침만들기 #된장고추장양념장만들기,"['쭈꾸미', '갑오징어', '소주', '열무', '양파', '오이', '고추장', '된장', '초고추장', '다진마늘', '썬파', '식초', '맛술', '통깨']"
날치알닭가슴살볶음밥,톡톡 터지는 식감이 매력적인 날치알 닭가슴살 볶음밥,"['날치알', '닭가슴살', '곤약 현미밥', '애호박', '당근', '대파', '청양고추', '묵은지', '버터', '어간장', '소금 적당히', '코코넛오일', '식초 또는']"
고구마돼지갈비찜,고구마 돼지갈비찜,"['돼지갈비', '고구마(100g)', '은행', '밤', '대추', '잣가루', '물', '간장', '배즙', '양파즙', '물엿', '설탕', '매실 원액', '다진 마늘', '카라멜', '다진 생강', '곱게 썬 대파', '청주', '참기름', '후춧가루', '통깨']"
대파김치고등어조림,가정간편식 _ 진짜밥도둑 대파김치고등어조림 ,"['대파김치', '고등어']"
간장대패삼겹살덮밥,간장대패삼겹살덮밥,"['대패삼겹살', '대파', '양파', '편마늘', '간장', '설탕', '맛술']"
참치햄계란볶음밥,참치햄계란 볶음밥,"['햄', '참치', '계란', '밥', '들기름', '소금']"
돼지고기파인애플볶음밥,돼지고기 파인애플 볶음밥,"['돼지고기', '생파인애플', '당근', '피망', '올리브유', '소금', '마늘', '후추', '밥']"
해산물봉골레파스타,봉골레 파스타 만들기 ,"['파스타면', '모시 조개', '다진마늘', '소금', '후추가루', '파슬리']"
미역굴국밥,미역굴국밥 굴국 만드는법,"['봉지 굴', '무우', '미역', '두부', '참기름', '부추', '대파', '계란', '새우젓', '멸치액젓', '국간장']"
들기름김치볶음밥,들기름 김치 볶음밥,"['밥', '들기름', '달걀', '양파', '대파 작은것', '익은 김치', '김치 국물', '진간장', '후추']"
