name,food_name,ingredients
납작당면떡볶이,초스피드요리 매콤함으로 이열치열 국물납작당면떡볶이,"['떡볶이떡', '납작당면', '어묵', '물', '어묵스프', '고추장', '고추가루', '올리고당', '파']"
게살크림파스타,게살 크림 파스타,"['양송이', '양파', '게살 크래미(5개)', '스파게티 면', '휘핑크림', '우유']"
햄총각김치볶음밥,백파더 햄총각김치볶음밥,"['총각무', '식초', '캔햄', '식용유', '황설탕', '양조간장', '고춧가루', '물', '밥', '계란']"
고추장로제파스타,고추장 로제 파스타,"['리가토니', '양파', '마늘', '새송이버섯', '버터', '올리브유', '파슬리', '고추장', '토마토페이스트', '두유', '파르미지아노 레지아노 치즈', '굴소스', '물', '소금', '면수']"
김치오징어덮밥,김치오징어덮밥,"['밥', '오징어(소)', '묵은김치', '양파', '파프리카', '물', '맛술', '양조간장(필요시)', '고춧가루(필요시)', '들기름+식용유', '대파', '깻순', '참기름', '깨소금', '계란프라이', '매실청']"
카카오닙스과일샐러드, 카카오닙스 과일 샐러드 초간단,"['카카오닙스', '바나나', '포도', '방울토마토', '호박씨', '호두', '플레인요거트']"
피자빵샌드위치,피자빵 샌드위치!,"['달걀', '모짜렐라치즈', '스윗크림치즈', '슬라이스치즈', '식빵', '새송이버섯', '양파', '당근', '소금', '후추', '파스타소스', '팟타이소스']"
토마토파스타샐러드,토마토 파스타샐러드,"['파르펠레', '토마토', '파프리카(노란색)', '생모짜렐라치즈', '양파', '케이퍼', '바질', '올리브', '꿀', '머스터드', '발사믹식초', '올리브유', '소금', '올리브유', '소금', '후춧가루']"
또띠아고르곤졸라피자,또띠아 고르곤졸라피자 만들기 ,"['또띠아', '모짜렐라치즈', '고르곤졸라치즈', '다진마늘', '아몬드슬라이스', '올리브유', '꿀']"
명란콘샐러드,옥수수에 명란을 더한 [명란콘샐러드],"['스위트콘', '양파', '파프리카', '피망', '마요네즈', '체다 치즈소스', '파마산치즈가루', '피자치즈', '설탕', '소금', '후추']"
계란삼각김밥,달걀 주먹밥,"['김치', '멸치', '보크라이스', '달걀', '식용유']"
참치가지덮밥,참치캔을 활용한 간단한 한그릇♪ 참치가지덮밥,"['가지', '참치', '양파', '청양고추', '마늘', '다진 쪽파', '기름', '간장', '물', '액젓', '소금', '전분물', '고춧가루', '고추장', '물엿', '후추']"
식빵피자고로케,식빵피자 고로케,"['식빵', '소세지', '양파', '당근', '파프리카', '브로콜리', '치즈', '계란물', '토마토소스']"
순무어묵국,깔끔하게 즐기는 순무 어묵국,"['판어묵', '양파', '순무', '청양고추', '물', '후추', '쯔유', '소금', '파', '멸치 육수']"
골든카레라면,밥솥 골든카레 라면 ,"['라면사리', '고형카레', '양파', '소세지', '라면스프', '물', '버터', '마늘가루', '후춧가루', '우유']"
햄에그샌드위치,햄에그샌드위치 만들기 ♪,"['식빵(토스트용)', '슬라이스햄', '계란', '토마토', '마요네즈']"
딸기롤프렌치토스트,딸기롤 프렌치토스트,"['식빵', '딸기', '크림치즈', '누텔라(초코잼)', '버터', '슈가파우더or설탕+계피가루', '달걀', '우유', '설탕', '계피가루', '소금']"
새우아보카도샌드위치,건강한 한끼! 쉬림프아보카도샌드위치/새우아보카도샌드위치,"['식빵', '로메인', '삶은달걀', '냉동새우', '아보카도', '양파', '홀그레인머스터드', '마요네즈', '후추', '레몬즙']"
대패삼겹살짬뽕라면,대패짬뽕라면 백쌤 레시피 따라하기,"['라면', '대패삼겹살', '양배추', '양파', '대파 간장', '고춧가루', '물']"
차돌짬뽕라면,짬뽕라면 레시피 매운 틈새라면 해장 소고기 차돌박이 맛있는 차돌짬뽕라면 만들기,"['짬뽕라면', '차돌박이', '꽈리고추']"
옥수수오픈샌드위치,간식으로 좋은 옥수수오픈샌드위치만들기 ,"['옥수수', '빵', '마요네즈', '다진마늘', '꿀', '모차렐라치즈', '후추', '파슬리']"
새송이버섯궁중떡볶이,새송이버섯 궁중떡볶이,"['떡볶이떡', '당근', '새송이버섯', '양파', '피망', '식용유', '들기름', '간장', '버섯육수', '간장', '굴소스', '통깨']"
베이컨마늘볶음밥,베이컨마늘볶음밥 만드는 법,"['밥', '베이컨', '통마늘', '달걀', '양파', '간장', '쪽파', '통깨', '식용유']"
깻잎삼겹살덮밥,깻잎삼겹살덮밥,"['삼겹살', '깻잎', '깨소금', '간장', '고춧가루', '소주', '맛술', '다진마늘', '다진생강', '올리고당', '굵은소금', '후추']"
뚝배기치즈떡볶이,뚝배기치즈떡볶이,"['가래떡', '사각어묵', '물', '다시멸치', '마른다시마', '양파', '당근', '대파', '피자치즈', '고추장', '간장', '고춧가루', '설탕', '올리고당', '다진마늘', '후추']"
아이스크림떡볶이,맵달맵달 아이스크림 떡볶이 조합!,"['떡볶이떡', '떡볶이소스', '바닐라아이스크림', '물']"
김치쫄면,김치쫄면볶음 만들기,"['쫄면', '슬라이스햄', '양파', '김치잎', '고춧가루', '고추장', '간장', '설탕', '청주', '고추기름', '참기름', '김치국물', '후추']"
쑥떡만두국,"떡만두국, 떡만두국 맛있게 끓이는법","['김치만두', '떡국떡', '한우', '달걀', '대파', '마늘', '청양고추', '국간장', '소금', '후추']"
치즈깍두기볶음밥,[치즈깍두기볶음밥] 경이롭게 흐르는 모짜렐라 치즈를 덮은 아삭한 깍두기 볶음밥! ,"['잘 익은 깍두기 김치', '참치', '쌀밥', '모짜렐라치즈(원하는 만큼)', '파슬리가루', '깍두기 국물', '맛술', '진간장', '식용유']"
고추마요참치삼각김밥,참치 고추마요 삼각김밥 만들기 참 쉽네요~고추마요 참치 삼각김밥,"['참치캔 150g', '양파', '깻잎', '밥', '통깨', '참기름', '소금', '삼각김밥 포장 김']"
달걀토스트식빵피자,달걀토스트 식빵피자,"['식빵', '달걀', '슬라이스치즈', '양파', '청피망', '후춧가루', '카놀라유', '파슬리가루', '토마토소스']"
참외비빔라면,색다른 아삭아삭 매콤 상추 참외 비빔라면,"['라면', '참외', '상추', '고추장', '고추가루', '매실청', '다진마늘', '들기름', '식초', '통깨']"
딸기고구마샐러드,딸기고구마샐러드&요구르트 드레싱,"['호박고구마', '파마산치즈가루', '무염버터', '딸기', '무가당요구르트', '꿀', '레몬즙']"
우엉간장떡볶이,우엉 간장 떡볶이,"['즐거운동행침쌀떡볶이떡', '우엉', '양파', '대파', '표고버섯', '소고기(불고기감)', '백설견과유', '참기름', '홍고추', '간장', '올리고당 (백설)', '백설스위트리자일로스설탕', '산들애요리수', '물']"
콘치즈핫도그,콘 치즈 핫도그 만들기,"['핫도그빵', '후랑크소세지', '콘옥수수', '마요네즈', '설탕', '피자치즈', '다진양파', '다진피클']"
백짬뽕라면,백짬뽕라면,"['돼지안심', '모듬 해산물', '새우', '가리비', '알배추', '대파', '사골육수', '시판용 라면 사리', '홍고추', '굴소스', '파페로치노', '다진마늘', '치킨파우더', '후추', '올리브유']"
닭가슴살고구마피자,닭가슴살 고구마피자 에어프라이어로 휘리릭,"['닭가슴살', '찐고구마', '우유', '양파', '파프리카', '또띠아', '모짜렐라치즈', '슬라이스치즈', '방울토마토', '소금', '후추']"
오리훈제부추달걀볶음밥,오리훈제부추달걀볶음밥,"['훈제오리', '부추', '달걀', '밥', '굴소스', '기름', '참기름', '통깨']"
대패삼겹살삼각김밥,대패 삼겹살 삼각 김밥,"['밥', '대패삼겹살', '삼각김밥용김', '조미김', '참기름', '깨소금', '가는 소금', '간장', '설탕', '맛술', '참치액', '고추가루', '다진마늘', '후추']"
계란식빵핫도그,엄마표 계란식빵핫도그,"['삶은달걀', '식빵', '수제소시지', '오이피클', '양파', '소금', '후추', '야채', '마요네즈', '허니머스타드', '달걀노른자', '마요네즈', '소금', '후추']"
벚꽃주먹밥,벚꽃 주먹밥 / 이쁜 도시락 / 아이 밥 만들기,"['밥', '소시지', '주먹밥토핑', '참기름', '깨', '식용유', '김밥 단무지', '머스터드', '케첩']"
생크림고구마샐러드,생크림고구마샐러드,"['삶은 고구마', '건크랜베리', '생크림(시판용)']"
버섯어묵볶음밥,버섯어묵 볶음밥,"['버섯', '어묵', '삶은 계란', '밥']"
훈제닭가슴살샐러드,훈제 닭가슴살샐러드,"['모듬샐러드', '캔 옥수수알', '깐호두', '훈제닭가슴살', '말린 사과 칩', '플레인요거트', '새싹보리가루']"
한라봉리코타치즈샐러드,달콤한 한라봉으로 샐러드드레싱만들기! 한라봉리코타치즈샐러드 ♥,"['한라봉', '리코타치즈', '샐러드채소', '방울토마토', '다진 양파', '올리브유', '꿀', '한라봉', '식초', '소금', '후추', '견과류']"
오이단호박샐러드,단호박샐러드-부드럽고 고소한 단호박 샐러드 만들기~!,"['단호박', '아몬드', '잣', '꿀', '마요네즈', '우유', '플레인치즈', '계피가루']"
삶은계란샌드위치,삶은계란 샌드위치,"['삶은', '당근', '파슬리', '식빵', '마요네즈', '설탕', '후춧가루']"
까르보불닭라볶이,소시지와의 꿀 조합 ★ 까르보불닭라볶이 ,"['까르보 불닭 라볶이', '비엔나소시지', '삶은 달걀', '무알콜맥주', '대파']"
아보카도냉파스타,"아보카도 냉파스타, 손쉬운 아보카도 요리","['스파게티니', '새우(중)', '방울토마토', '건파인애플', '마카다미아', '아보카도', '바질', '시금치', '올리브유', '마카다미아', '물', '소금', '후추']"
시금치소고기덮밥,시금치 소고기 덮밥 만들기,"['시금치', '다진 소고기', '양파', '당근', '다진 마늘', '굴소스', '액젓', '식용유', '밥']"
인삼토마토샐러드,인삼토마토 샐러드,"['토마토', '인삼', '슬라이스 치즈', '설탕']"
식빵콘치즈,식빵콘치즈,"['식빵', '스위트콘', '햄', '사각치즈', '모짜렐라치즈가루', '버터', '파슬리가루']"
홍합떡만두국,홍합 떡만두국 - 딸에게#,"['홍합탕', '왕 만두', '오색 떡', '배추', '표고버섯', '다진파', '다진마늘', '집간장']"
포도잼불고기피자,포도잼 불고기피자,"['시판식빵믹스', '스타일리스트시리얼', '해바라기유', '고기반죽', '캔옥수수', '피자치즈', '짜먹는잼', '피자소스']"
자두오픈토스트,자두오픈토스트 만드는 법,"['깜빠뉴 빵', '자두', '크림치즈', '꿀', '그라나파다노치즈', '파슬리가루']"
황금계란볶음밥,"초간단 찬밥요리, 고슬고슬 황금계란볶음밥 만들기","['밥', '계란', '맛소금', '굴소스', '참기름', '대파', '식용유', '버터', '후추가루', '통깨']"
삼색궁중떡볶이,궁중떡볶이,[]
대파삼겹살덮밥,원플레이팅 요리 대파삼겹살 덮밥,"['대패삼겹살', '대파', '김치', '다진단무지', '새싹채소', '무순', '설탕', '식용유', '간장', '맛술', '설탕']"
양배추김치스팸볶음밥,[해외자취Cook.feel通]269. 양배추김치스팸볶음밥 레시피 ,"['익은양배추김치', '스팸다진것', '다진마늘', '밥', '양파', '후추', '식용유']"
토마토베이글샌드위치,웰빙브런치 토마토 베이글샌드위치,"['베이글', '복분자', '크림치즈', '토마토', '슬라이스치즈', '치커리', '토마토', '얼음', '꿀']"
참나물닭가슴살샐러드,[참나물 닭가슴살 샐러드] 샐러드로 반찬으로 좋은 참나물샐러드~다이어트 샐러드,"['참나물', '닭가슴살', '소금', '마늘', '매실즙', '2배사과식초']"
갈릭크림떡볶이,초간단 간식 갈릭 크림떡볶이~*,"['떡', '스팸', '시판갈릭 크림소스', '물']"
미니감자핫도그,미니 감자 핫도그,"['감자 작은 것', '비엔나 소시지', '계란', '전분', '빵가루', '식용유', '묻힘용 밀가루']"
누룽지밥피자,엄마표 누룽지 밥피자 만들기 / 노오븐 초간단 밥피자,"['밥', '버터', '야채다짐', '볶은소고기', '케첩', '간장', '피자치즈', '슈레드치즈', '파마산치즈가루', '후추']"
감자햄치즈샌드위치,햄 치즈 샌드위치,"['양상추', '치커리', '햄', '치즈', '파프리카', '오이피클', '식빵', '머스터드소스', '마요네즈']"
닭가슴살모닝빵샌드위치,닭가슴살요리 모닝빵햄버거 닭가슴살 모닝빵버거,"['닭가슴살', '돈까스소스', '마요네즈', '양상추', '양파', '피클', '치즈']"
계란샌드위치덮밥,"감자계란샌드위치, 에그샌드위치","['계란', '감자', '식빵', '피클', '마요네즈', '허니머스터드', '소금', '후추', '설탕', '딸기쨈']"
들깨두부조림덮밥,"두부조림, 들깨가루 넣은 짭쪼름 달달 고소한 두부조림","['두부', '들기름', '간장', '청양고추가루', '설탕', '들기름', '들깨가루', '다진마늘', '다진파']"
몬테크리스토샌드위치,몬테크리스토샌드위치,"['식빵', '슬라이스햄', '체다슬라이스치즈', '달걀', '시나몬가루', '버터', '블루베리잼']"
누드참치김밥,누드 참치 김밥~♥,"['참치캔', '마요네즈', '우엉', '단무지', '계란지단', '햄', '오뎅', '맛살', '맛소금', '통깨', '참기름']"
냉짜장라면,여름철 별미!양세형 '냉짜장라면'레시피,"['짜장라면', '통마늘', '양파', '베이컨', '설탕', '올리브유']"
날치알김치볶음밥,날치알김치볶음밥 레시피,"['밥', '배추김치', '날치알', '양파', '참기름', '식용유', '소금', '청주']"
크로와상치즈핫도그,크로와상 치즈핫도그 (*영양 간식으로 딱 좋아요),"['크로와상골드냉동생지', '계란물', '소세지', '양파', '피클', '치즈슬라이스', '케찹']"
브로콜리달걀샌드위치,브로콜리 달걀샌드위치,"['모닝빵', '브로콜리', '달걀', '양파', '마요네즈', '머스터드', '소금', '후추']"
순두부짬뽕라면,나만의 라면레시피 순두부짬뽕라면 냉장고 다 털어!,"['짬뽕 라면', '파', '간마늘', '숙주', '청양고추', '꽃송이 버섯', '순두부', '기름', '오징어', '오만둥이', '해물 미역', '후추', '고추가루']"
시래기스팸볶음밥,시래기 스팸볶음밥,"['햇반', '스팸', '부드럽게 삶은시래기', '파', '양파', '다진마늘', '들기름', '양조간장', '물', '후추']"
베이컨마늘콘치즈,베이컨 마늘 콘치즈,"['옥수수캔', '피망', '붉은 파프리카', '양파', '피자치즈', '마요네즈', '설탕', '소금', '후추']"
해산물토마토파스타,해산물 토마토 파스타,"['백설토마토파스타', '스파게티면', '양파', '양송이', '마늘', '방울토마토', '오징어', '새우', '홍합', '청주']"
카레볶음라면,카레볶음라면,"['올리브유', '후추', '파프리카파우더', '남은카레', '라면', '라면스프', '다시다', '소금', '다진마늘']"
리코타치즈샐러드카나페,리코타치즈샐러드카나페 ! 간단하게 가볍게!,"['바케트', '리코타치즈', '어린잎채소', '새싹채소', '방울토마토', '발사믹드레싱']"
고추장참치김밥,<고추장참치김밥> 홈메이드 고추장참치로 만드는 매콤한 김밥~,"['참치', '양파', '무순', '깻잎', '식용유', '김밥김', '밥', '참기름', '깨소금', '소금', '고추장', '고추가루', '간장', '맛술', '올리고당', '다진양파']"
차돌박이된장라면,차돌박이 된장 라면,"['라면', '차돌박이', '파', '된장']"
묵은지땡초김밥,묵은지 땡초 김밥 만들기 여름에 먹기 좋은 김밥 묵은지 요리 김밥 재료 김밥 예쁘게 싸는법,"['밥', '김밥김', '배추김치', '계란', '땡초', '들기름', '소금', '후추', '통깨']"
명란젓총각김치볶음밥,명란젓 총각김치볶음밥,"['밥', '총각김치', '명란젓', '대파', '계란', '통깨', '들기름']"
시금치새우크림파스타,시금치 새우크림 파스타,"['펜넨', '데친시금치', '칵테일새우', '생크림', '소금', '마늘', '맛술', '올리브유', '파마산치즈가루', '소금', '후추']"
주꾸미갑오징어덮밥,쭈꾸미덮밥,"['쭈꾸미', '대파', '청홍고추', '소금', '레몬즙', '다진마늘', '생강즙', '고추장', '고춧가루', '간장', '후춧가루']"
냉이콩나물볶음밥,냉이 콩나물볶음밥,"['닭가슴살통조림', '콩나물', '냉이', '후랑크소시지', '굴소스', '간장', '대접밥', '물', '참기름', '깨소금']"
소불고기가지덮밥,소불고기 소불고기덮밥,"['소고기', '양파', '송이버섯', '당근', '대파', '사과즙', '간장', '맛술', '흑당', '올리고당', '다진마늘', '후추', '참기름', '물']"
닭가슴살콥샐러드,콥샐러드,"['닭가슴살', '옥수수캔', '방울토마토', '아보카도', '청상추', '계란', '노란파프리카', '리코타치즈', '체다샐러드용치즈', '발사믹소스', '올리브오일', '올리고당', '다진양파', '레몬즙']"
매운까르보나라떡볶이,매운 까르보나라 떡볶이,"['떡', '브로콜리', '양파', '베이컨', '마늘', '생크림', '우유', '고추장', '고춧가루']"
스팸계란피자,"스팸으로 백종원피자 흉내내기, 백종원피자, 스팸계란피자","['스팸', '식빵', '토마토소스', '피자치즈', '계란', '파마산 치즈가루']"
고추참치김치볶음밥,윤승아 꼬앨밥(고추참치김치볶음밥),"['김치', '고추참치', '스팸햄', '계란', '깨소금']"
치즈돈까스덮밥,치즈돈까스 덮밥 [채소볶음과 스크램블! 그리고 치즈돈까스의 환상 조합!],"['계란', '피망', '양파', '파프리카', '돈까스', '진간장', '맛술', '고춧가루', '참기름', '깨']"
브로콜리새우볶음밥,만만한 한끼 식사 브로콜리 새우볶음밥,"['칵테일 자숙새우', '데친브로콜리', '삶은계란', '밥', '스테이크소스', '후춧가루', '소금', '식용유', '마요네즈', '케첩']"
순두부해장라면,이거 하나면 해장 끝! 얼큰한 순두부 해장라면 레시피 ,"['신라면', '물', '순두부', '대파', '다진마늘', '고춧가루 \u200b']"
가리비로제파스타,﻿가리비 로제파스타 만들기,"['가리비', '새우', '양송이', '양파', '생크림', '토마토소스', '파르팔레', '화이트와인', '치킨스톡', '버터', '면수 또는 물', '홍합 국물', '후춧가루']"
골뱅이무침쫄면,쫄깃함이 2배 골뱅이무침 쫄면,"['쫄면사리', '골뱅이小', '오이', '당근', '양배추', '열무김치', '삶은 계란', '크래미맛살', '고추장', '고추가루', '양파즙', '간장', '사이다', '요리당', '다진마늘', '식초', '참기름', '통깨']"
시리얼양배추샐러드,시리얼 양배추샐러드 만드는 법,"['양배추채', '시리얼', '마요네즈', '케찹']"
단호박또띠아피자,단호박 또띠아 피자,"['또띠아', '단호박', '피망', '양송이버섯', '비엔나소세지', '피자치즈', '방울토마토', '파슬리가루', '스파게티소스']"
스지어묵탕,스지어묵탕,"['소힘줄', '어묵', '배추속대', '소면', '다시마', '대파썬것', '물', '우동소스', '소금', '후추']"
참치계란김밥,참치계란김밥,"['참치', '계란', '상추', '대파(다진것)', '다진마늘', '간장', '설탕 or매실액', '청주', '대파(다진것)', '다진마늘', '청주', '간장', '고추장', '고춧가루', '설탕 or매실액']"
단호박파스타샐러드,단호박 파스타 샐러드 (드레싱이 정말 강추!!),"['단호박', '펜네', '샐러드 잎', '잣', '파르메산치즈', '붉은고추', '올리브유', '허브가루', '발사믹식초', '엑스트라버진 올리브유', '간장', '다진마늘', '황설탕', '페페론치노', '소금', '후추']"
소시지식빵피자,어린이날 간식 소시지 식빵피자~*,"['식빵', '소시지', '모짜렐라치즈', '체다치즈', '마요네즈', '케찹']"
참깨볶음라면,누구나 쉽게! 불어도 맛있는 참깨볶음라면,"['참깨라면', '물']"
달걀말이참치주먹밥,♥[신혼밥상] 달걀말이 참치주먹밥,"['밥', '참치캔', '달걀', '소금', '후춧가루', '김가루', '통깨']"
실치마늘볶음밥,원팬 간편 한그릇밥 실치 마늘 볶음밥~*,"['실치 작은', '통마늘', '버터', '후추', '굴소스']"
낫토피자토스트,아따맘마 동동이가 선보인 야식! 낫토피자토스트,"['낫토', '방울토마토', '케첩', '모짜렐라치즈', '식빵', '가다랑어포', '파슬리가루']"
참치땡초김밥,간단하게 싸먹는 김밥의 꿀조합 참치땡초김밥 & 묵은지 김밥,"['김밥김', '밥 햇반', '참기름', '깨소금', '참기름', '참치', '청양고추', '마요네즈', '단무지', '묵은지', '설탕', '깻잎', '계란']"
쌈무비빔라면,쌈무 비빔라면 만들기 비빔면 양념장 황금레시피 ,"['라면사리', '쌈무', '계란', '어린잎채소', '고추장', '진간장', '매실청', '설탕', '참기름', '참깨', '식초']"
김치고기만두,엄마표 김치고기만두,"['왕만두피', '두부(485g)', '돼지고기', '무', '애호박', '김치(반쪽짜리)', '숙주', '느타리버섯(185g)', '청양고추', '부추', '소금', '후추', '다진마늘', '소금', '매실청', '들기름', '소금', '소금']"
베이컨달걀토스트,베이컨 계란 토스트,"['쌀식빵', '베이컨', '양파', '파', '파프리카', '새송이버섯', '달걀', '식용유', '마요네즈', '케첩']"
소세지계란볶음밥,밥솥으로 만든 소세지계란볶음밥,"['쌀', '참기름', '멸치액젓', '물', '다진파', '계란', '소세지', '모짜렐라치즈', '후추', '깨', '버터', '간장']"
오이참치주먹밥,질리지 않고 깔끔한 맛의 오이 참치 주먹밥.,"['밥', '오이', '참치', '유부', '깨소금', '마요네즈', '식초', '소금', '설탕']"
견과류군고구마샐러드,견과류 군고구마샐러드 레시피,"['고구마', '견과류', '우유', '마요네즈']"
머쉬마루버섯오징어짬뽕라면,오징어통째로 넣은 머쉬마루버섯 오징어짬뽕라면,"['오징어', '오징어짬뽕 라면', '머쉬마루 버섯', '양파', '대파', '홍고추', '고추가루', '식용유']"
크림치즈딸기샌드위치,크림치즈 딸기 샌드위치,"['식빵', '딸기', '크림치즈']"
유부계란김밥,유부계란김밥,"['유부', '계란', '맛살', '오이', '단무지', '멸치국물', '간장', '매실청', '청주']"
치즈베이컨말이주먹밥,도시락메뉴 치즈베이컨말이 주먹밥,"['밥', '베이컨', '대파', '파프리카', '애호박', '당근', '피자치즈', '소금', '후추', '참기름', '식용유', '파슬리가루']"
깻잎참치볶음밥,깻잎 참치 볶음밥 레시피,"['밥', '계란', '참치캔', '파', '깻잎', '참치액젓', '참기름', '후추']"
해물소고기덮밥,혼밥메뉴 해물소고기덮밥,"['해물믹스', '달걀', '먹다남은 소고기', '양파', '파', '굴소스']"
연어샐러드오니기리,<연어샐러드 오니기리> 연어통조림캔으로 만든 일본식 주먹밥,"['갓 지은 밥', '깻잎', '계란', '크래미', '김밥용 김', '동원알래스카 연어통살 135g', '양파', '오이', '당근', '마요네즈', '허니머스타드', '식초', '소금', '후추', '참기름', '통깨', '검은깨', '소금']"
꽈리고추고추장어묵볶음,꽈리고추 고추장 어묵볶음 : 매콤하니 밥 땡기는 맛!,"['어묵', '꽈리고추', '양파', '홍고추', '고추장', '간장', '올리고당', '통깨', '소금']"
사과베이글샌드위치,사과잼딸기(오렌지) 베이글,"['베이글', '사과잼', '딸기', '오렌지', '버터']"
참치오픈샌드위치,참치오픈샌드위치,"['참치', '오이', '양파', '파프리카', '식빵', '마요네즈', '허니머스타드', '소금', '후추']"
닭안심방울토마토샐러드,다이어트 청양고추 닭안심 방울토마토 샐러드 요리,"['닭안심', '올리브유', '후추', '청양고추', '빨간 파프리카', '노란 파프리카', '방울토마토', '그릭요거트', '식초', '매실청', '소금', '발사믹글레이즈']"
간장베이컨말이주먹밥,"궁서체로 말하는, 진짜 맛있는 '간장 베이컨말이 주먹밥'","['베이컨', '밥', '진간장', '올리고당', '설탕', '굴소스', '후추']"
모닝빵불고기샌드위치,모닝빵 샌드위치,"['모닝빵', '양상추', '치즈', '크래미', '사각캔햄', '마요네즈', '허니머스터드']"
포켓에그샌드위치,포켓 에그 샌드위치,"['달걀', '감자小', '양파', '청피망', '홍피망', '식빵', '슬라이스치즈', '마요네즈', '머스터드소스', '소금', '후추']"
치즈참치김치볶음밥,고소한 치즈 참치 김치볶음밥,"['밥', '김치', '참치캔', '양파', '치즈', '파슬리가루', '버터', '굴소스', '참기름', '소금']"
소세지마늘볶음밥,소세지마늘볶음밥,"['비엔나소세지', '통마늘', '대파', '진간장', '식용유', '후춧가루', '통깨', '밥']"
만두피치킨샐러드,집에남은 자투리야채를 활용한 만두피 치킨샐러드~,"['만두피', '자투리야채', '캔옥수수', '계란', '새싹채소', '귤', '닭가슴살', '밀가루', '빵가루', '케첩', '허니머스터드']"
고구마프렌치토스트,식빵요리 고구마 프렌치토스트 ,"['고구마', '우유', '식빵', '달걀', '아몬드슬라이스', '버터']"
깐풍만두콩국수,정식품 진한 콩국물로 깐풍만두 콩국수 만들기,"['진한콩국물', '검은콩콩국물', '소면', '냉동 만두', '당근', '양파', '풋고추', '부추', '부침가루', '달걀', '토마토', '식빵', '간장', '올리고당', '다진마늘', '식초', '고추가루', '소금']"
통바게트핫도그,"통소시지와 바게트의 만남, 통바게트핫도그","['바게트', '소시지', '상추', '양파', '빨간파프리카', '노란파프리카', '슬라이스 치즈', '피클', '소금', '후추', '식용유', '마요네즈', '홀그레인 머스타드', '후추']"
햄순대볶음,햄순대볶음,"['순대', '대파', '양파', '양배추', '깻잎', '햄', '호박', '간장', '고추장', '고추가루', '설탕', '올리고당', '마늘가루', '생강가루', '카레가루', '참기름', '들기름', '참깨', '맛술']"
감자채피자,감자채피자,"['감자', '당근', '양파', '스파게티소스', '햄', '치즈', '옥수수', '감자전분']"
들깨만두전골,들깨 만두전골 ,"['냉동만두 8개', '팽이버섯', '애느타리버섯', '채썬 양파', '다진마늘', '다시마 끓인물', '국간장', '들깨가루', '곱게 어슷썬 대파']"
군만두상추샐러드,초간단 군만두상추샐러드,"['군만두', '상추', '양파', '크랜베리', '간장', '고춧가루', '매실액', '식초']"
