name,food_name,ingredients
키토참치김밥,"밥 한 톨 안 들어갔는데 왜 맛있고 배부르고 난리, 저탄고단의 끝판왕 키토참치김밥 만들기!","['달걀', '당근', '단무지', '오이', '적양배추', '참치통조림', '김', '깻잎', '마요네즈', '소금', '올리브오일', '식용유', '참기름']"
느타리버섯카레덮밥,느타리버섯 카레덮밥만드는법 ,"['시판 카레가루 2인분', '느타리버섯', '감자', '당근', '양파', '돼지고기']"
치킨치즈떡볶이,치킨 치즈 떡볶이 ,"['닭봉', '당근', '양파', '양배추', '청양고추', '미니새송이버섯', '떡볶이 떡', '체다치즈', '모짜렐라치즈', '원당', '미향', '다진마늘', '고추장', '후춧가루', '생강가루', '간장', '카레가루', '식용유', '참기름']"
햄치즈밥버거,"집밥처럼 든든한 밥버거, 햄치즈밥버거","['밥', '배추김치', '햄', '슬라이스치즈', '설탕', '참기름', '검정깨']"
콩나물야채비빔밥,콩나물야채비빔밥 만드는 법,"['불린쌀', '물', '콩나물', '연근', '표고버섯', '당근', '감자', '소금', '간장', '참기름', '다진파', '통깨']"
김치계란김밥,귀성길 심심풀이용 도시락(김치계란김밥+감자롤샌드위치+고구마스틱바도넛츠),"['김치잎', '어묵', '계란', '맛살(김밥용)', '오이', '슬라이스치즈', '참기름', '깨소금', '감자', '소시지', '슬라이스치즈', '식빵', '식용유', '삶아 으깬 고구마', '핫케익가루', '버터', '계란물', '검은깨', '간장', '물엿', '참기름']"
채소카레주먹밥,냉장고 탈탈 털어 만든 초간단 주먹밥! 채소카레주먹밥,"['밥', '청경채', '양파', '당근', '햄', '기름', '카레가루']"
부추강된장비빔밥,"<맛남의 광장> 부추무침, 강된장 만들어 밥도둑 부추비빔밥 먹기!","['돼지고기', '홍고추', '청양고추', '양파', '두부', '파', '된장', '물', '다진마늘', '고춧가루', '부추', '고춧가루', '다진마늘', '설탕', '식초', '매실', '참기름', '통깨', '부추무침', '돼지고기강된장', '밥']"
대파돼지고기덮밥,아삭아삭~ 든든한 돼지고기덮밥 ★ 돼지고기덮밥만들기 / 돼지고기덮밥만드는법 / 돼지고기요리 / 덮밥만들기 / 간단한,[]
광어흰죽,부드럽고 소화가 잘되는 광어 진밥&광어흰죽,"['국내산 광어 살', '불린쌀', '감자', '대파', '다시마육수', '쪽파', '고운소금', '참기름', '들기름', '다진마늘', '달걀노른자', '다시마육수', '참기름', '깨']"
치즈고구마호떡,치즈 고구마 호떡 만들기. 밀가루 없이 만드는 호떡,"['고구마', '피자치즈', '설탕', '소금', '전분', '오일']"
새우전복죽,"탱글한 새우살이 톡!
새우전복죽","['전복', '냉동 새우', '쌀', '찹쌀', '참기름', '물', '김가루', '소금']"
바지락카레볶음밥,봄의 영감을 불어 넣은 바지락 카레볶음밥 레시피,"['밥', '바지락', '다진마늘', '대파', '버터', '맛술', '계란', '굴소스', '카레가루']"
돼지고기떡갈비,돼지고기 떡갈비만들기,"['돼지고기등심 간거', '계란', '전분가루', '애호박', '당근', '버섯', '대파', '피망', '양파', '생강즙', '소금', '후추', '매실액', '마늘', '간장', '소금']"
광어오트밀죽,간단한 영양식~﻿♡광어 오트밀 죽﻿♡,"['오트밀', '국내산 광어', '달걀', '조미김', '물', '국간장', '소금', '들기름', '통깨']"
라이스페이퍼떡꼬치,라이스페이퍼 떡꼬치 만드는법,"['라이스페이퍼', '비엔나소시지', '고추장', '간장', '케찹', '올리고당', '다진마늘', '물']"
꿀호떡빵,에어프라이어로 재탄생 시킨 꿀호떡빵,"['빵(꿀호떡)', '달걀', '마요네즈', '케첩', '베이컨', '파슬리가루']"
바질크림떡볶이,생크림 대신 우유로 만드는 바질크림떡볶이,"['떡볶이 떡', '분모자 당면', '베이컨', '칵테일새우', '비엔나소세지', '다진마늘', '페퍼론치노', '우유', '치킨스톡', '바질페스토', '파마산치즈가루', '후춧가루', '파슬리가루', '올리브유']"
삼색꼬마김밥,삼색 꼬마김밥,"['밥', '데친시금치', '당근', '달걀', '소금', '포도씨유', '통깨', '참기름', '김밥용김', '다진마늘', '참기름', '소금', '참기름']"
옥수수햄야채볶음밥,"옥수수햄야채볶음밥,백종원볶음밥,볶음밥","['대파', '당근', '양파', '햄 슬라이스', '옥수수', '계란', '밥', '굴소스']"
두유크림리조또,소세지 크림리조또 만드는 법 크림리조또 소세지리조또 리조또 소세지요리 ,"['밥', '크림스파게티소스', '우유', '양파', '느타리버섯', '대파', '다진마늘', '소금', '후추', '후랑크소세지']"
김치누드김밥,김치누드김밥,"['밥', '김치', '다진쇠고기', '깻잎', '소금', '참기름', '깨']"
궁중약밥,쫀득쫀득 맛있는 건강간식 약밥 만들기 궁중약밥 만드는 법,"['찹쌀 불린거', '황설탕', '식용유', '참기름', '진간장', '계피가루', '대추고', '꿀', '설탕', '물', '물', '물엿']"
전복가지덮밥,전복 가지덮밥 만들기,"['밥', '가지', '전복', '쪽파', '통깨', '버터', '물', '다시마', '간장', '맛술', '올리고당']"
버섯김치콩나물밥,버섯김치콩나물밥 ,"['콩나물', '버섯(종류별)', '잘익은김치', '간장', '고추가루', '청양고추', '다진마늘', '참기름', '통깨']"
닭가슴살볶음밥순대,순대볶음 황금 레시피. 다이어트에 좋은 닭가슴살 곤약 순대 볶음.,"['닭가슴살 순대', '양배추', '양파', '청량고추', '홍고추', '대파', '깻잎', '고추장', '고춧가루', '설탕', '간장', '간마늘', '생강술', '후추', '통깨', '들기름']"
달걀꼬마김밥,"꼬마김밥세트로 달걀듬뿍김밥 만들기! "" 달걀꼬마김밥 "" ","['밥', '꼬마김밥세트', '달걀', '소금', '후추', '소금', '참기름', '통깨']"
멸치주먹밥에그넷,"멸치주먹밥에그넷, 경기미 가와지1호","['밥', '계란', '깻잎', '멸치볶음', '밥친구', '소금', '후추', '식용유']"
연두부버섯크림리조또,들깨 넣어 고소한 연두부 버섯 크림 리조또 만들기,"['밥', '연두부', '우유', '양파', '새송이버섯', '깻잎', '들깻가루', '후춧가루', '소금', '식용유']"
주꾸미달래돌솥비빔밥,돌솥비빔밥 만들기,"['알배추', '깻잎', '상추', '콩나물', '애호박', '참기름', '깨', '김', '달걀', '고추장', '다진마늘', '밥']"
갑오징어새싹비빔밥,제철요리)갑오징어새싹비빔밥,"['갑오징어', '새싹채소', '콩나물', '당근', '상추', '고추장', '간장', '꿀', '식초', '마늘', '참기름']"
두반장돼지고기덮밥,두반장 돼지고기 덮밥 ,"['돼지고기', '마늘', '양배추', '대파', '식용유', '밥', '두반장', '다진 마늘', '간장', '설탕', '고춧가루', '청주', '후춧가루']"
팔르팔레누룽지탕,#중화요리 #해물누룽지탕만들기 #누룽지만들기 #직접만든누룽지로만드는해물누룽지탕,"['밥', '냉동 야채믹스', '배춧잎', '목이버섯', '슬라이스위소라', '참소라', '다진마늘', '썬파', '레드페퍼', '다진생강', '굴소스', '설탕', '참치액젓', '참기름', '전분물', '천연조미료해물육수']"
해물떡만두국,떡만두국 (해물티백으로 쉽고 간단하게 끓이기 10분 레시피),"['떡국떡', '고기만두', '당근', '양파', '대파', '송이향 표고버섯', '달걀', '김가루', '해물 육수팩', '물', '국간장', '참치액', '소금', '식용유']"
땅콩호박죽,땅콩호박죽,"['땅콩 호박', '물', '찹쌀', '황설탕', '소금', '대추']"
대게채소비빔밥,담백하고 깔끔한 맛이 일품! 대게 채소비빔밥,"['대게', '밥', '새싹채소', '무순', '상추', '김가루', '고추장', '참기름']"
닭야채죽,치킨 야채 죽 레시피,"['쌀', '닭가슴살', '당근', '양파', '브로콜리', '물', '간장', '소금', '참기름']"
부추돼지불고기김밥,부추 돼지불고기 김밥,"['돼지고기 (불고기)', '당근', '무절임', '깻잎', '부추', '김', '현미밥', '참기름', '통깨']"
단호박버섯리조또,홈파티음식/단호박 버섯리조또,"['단호박', '표고버섯', '양파', '두유', '파마산 치즈가루', '올리브유', '소금', '후추']"
떡국떡소세지라자냐,떡국떡으로 만든 소세지 떡볶이,"['떡국떡', '라면', '소세지', '대파', '양파', '당근', '고추가루', '고추장', '설탕', '터머릭분', '들기름', '물', '깨소금']"
새우볶음밥고로케,새우볶음밥 고로케,"['새우', '밥', '김치', '당근', '감자', '양파', '빵가루', '달걀', '밀가루']"
떡갈비햄버거,두툼육즙한가득 ♥ 떡갈비햄버거 ,"['떡갈비', '햄버거빵', '양상추', '양파', '토마토', '버터', '할라피뇨', '체다치즈', '마요네즈', '홀그레인머스타드', '올리고당', '데리야끼소스']"
김치치즈주먹밥,김치치즈 주먹밥 만들기,"['밥', '잘익은 김치', '양파', '햄', '체다치즈']"
베이컨마늘볶음밥,베이컨마늘볶음밥 만드는 법,"['밥', '베이컨', '통마늘', '달걀', '양파', '간장', '쪽파', '통깨', '식용유']"
땡초어묵김밥,땡초장을 활용한 땡초어묵김밥,"['김밥김', '밥', '어묵', '양파', '깻잎', '땡초장', '참기름', '올리고당', '소금', '후추', '식용유']"
아몬드단호박죽,아몬드 단호박죽,"['찐단호박', '찐고구마', '물', '거칠게간 아몬드가루', '체다치즈']"
소고기간장떡볶이,소고기간장떡볶이 만드는법,"['떡볶이 떡', '소고기', '어묵', '파', '식용유', '다진마늘', '간장', '굴소스', '설탕', '올리고당', '깨']"
해물카레볶음밥,"간단한 한그릇요리, 해물카레볶음밥","['대파', '작은양파', '냉동해물믹스', '밥', '달걀', '카레', '고운소금', '파슬리가루']"
숙주베이컨볶음밥,[한그릇요리] 숙주베이컨볶음밥,"['밥', '숙주', '베이컨', '달걀', '당근', '마늘', '마른홍고추', '굴소스']"
당면국물떡볶이,"호로록~~ 당면 국물떡볶이, 당면떡볶이","['당면', '절편', '사각어묵', '다시마 멸치육수', '소금', '고운고추가루', '설탕', '다시마 멸치육수', '대파', '양파']"
치즈누룽지전,[해외자취Cook.feel通]299. 치즈누룽지전 레시피,"['찬밥', '소금김전장', '참기름', '모짜렐라치즈', '깨', '소금', '식용유', '케찹']"
오징어국물떡볶이,숟가락으로 국물과 함께 떠 먹는 오징어 국물떡볶이,"['반건조오징어', '가래떡', '다시마 멸치육수', '소금', '고운고추가루', '설탕', '다시마 멸치육수', '구운 계란', '양파', '대파']"
피자떡꼬치,하나씩 쏙쏙 빼먹는 재미가 있는 피자떡꼬치,"['가래떡', '양파', '애느타리 버섯', '빨강 노랑 파프리카', '피자치즈', '베이컨', '햄', '파슬리가루', '케찹', '고추장', '물엿']"
키토다이어트곤약밥,키토 다이어트 곤약밥(저탄고지 식단),"['알알이 곤약', '백미', '물']"
김치치즈오므라이스,김치치즈오므라이스 만드는 법,"['밥', '김치', '양파', '햄', '달걀', '피자치즈', '토마토케찹', '버터', '식용유', '소금', '양송이버섯', '마늘', '하이라이스분말', '물', '우스터소스', '파슬리가루']"
고추장카레떡볶이,떡국떡을 사용한 고추장카레떡볶이 레시피!,"['떡국떡', '양파', '대파', '어묵', '양배추', '소세지', '통깨', '물', '고추장', '고춧가루', '간장', '올리고당', '카레가루']"
채소열무비빔밥,<비건음식> 채소 열무 비빔밥 ,"['열무김치', '가지', '표고버섯', '양파', '애호박', '당근', '부추', '밥', '간 마늘', '고추장', '매실액', '참기름', '올리고당', '깨소금']"
멸치마늘볶음밥,멸치 마늘 볶음밥 만드는 법,"['밥', '잔멸치', '마늘', '대파', '식용유', '청주', '버터', '후춧가루', '검은 깨', '맛술', '간장']"
돼지불고기당면떡볶이,의외로 너무 맛있어 놀란 돼지불고기당면떡볶이,"['돼지불고기', '가래떡', '물', '당면', '굴소스', '간장', '꿀', '통깨', '후추톡톡', '파']"
엄나무순나물비빔밥,엄나무순 장아찌,"['엄나무순', '양조간장', '식초', '설탕', '물', '소주']"
묵은지참치꼬마김밥,묵은지 참치꼬마김밥,"['참치캔', '계란', '깻잎', '묵은지', '김밥용김', '통깨', '참기름', '소금']"
약밥빵,남는 빵으로 간편하게 만드는 약밥빵,"['대추', '흑설탕', '식빵', '중력분', '베이킹파우더', '우유', '무염버터', '호두', '잣', '물엿']"
삼겹살떡꼬치구이,크리스마스&연말파티 핑거푸드[삼겹살 떡꼬치구이],"['삼겹살 or베이컨', '떡볶이떡', '소금', '후추']"
묵은지어묵김밥,묵은지어묵김밥...,"['김', '묵은지', '어묵', '밥', '참기름', '통깨', '맛간장', '고추가루', '맛술', '올리고당', '참기름', '참기름', '통깨']"
감자햄카레덮밥,감자 햄 카레덮밥~*,"['감자', '양파', '당근', '통그릴 비엔나', '버터', '물']"
달걀마늘볶음밥,대파 달걀 마늘볶음밥~~♡♡쉽게.간편하게 영양까지 혼밥요리^^,"['즉석밥(렌틸콩밥)', '대파', '달걀', '식용유', '다진부추', '간장', '맛술', '굴소스', '소금', '후춧가루', '마늘', '통깨']"
바다장어덮밥,맛남의광장 '바다장어덮밥' 따라하기,"['장어', '꽈리고추', '식용유', '대파', '깻잎', '계란', '마늘', '썰인 김', '다진마늘', '식용유', '청주', '맛술', '참기름', '통깨', '시판용', '다진 생강', '설탕', '물엿', '미림', '물']"
명란삼각김밥,명란삼각김밥,"['밥', '검은깨', '명란젓', '참기름', '마요네즈']"
오트밀김치참치죽,오트밀김치참치죽,"['오트밀', '김치', '참치', '표고버섯', '물', '국간장', '소금', '참기름', '깨']"
신전치즈김밥,"신전치즈김밥 만들기, 중독성 있는 마약김밥 신전떡볶이 짝꿍","['김치', '참치', '식용유', '모짜렐라치즈', '고춧가루', '김밥용김', '찬밥', '설탕', '버터']"
떡국떡간장볶음,"떡국떡 간장 볶음 , 아이 떡볶이","['떡국떡', '새송이버섯', '양파', '베이컨', '쪽파', '식용유', '간장', '다진 마늘', '올리고 당', '맛술', '참기름', '후춧가루', '통깨']"
찹쌀누룽지탕,찹쌀 누룽지탕 죽 만드는법 간단한 아침밥 식사대용메뉴 누룽지효능,"['누룽지', '물']"
호박고구마호떡,고구마호떡:고구마가 호떡 반죽속으로,"['호박고구마', '통밀가루 또는 찹쌀가루', '전분', '소금', '흑설탕', '황설탕', '계피가루', '소금', '호두']"
콘치즈김치볶음밥,옥수수가 톡톡 콘치즈 김치볶음밥 만들기,"['밥', '배추김치', '피자치즈', '콘옥수수', '청양고추', '간장', '설탕', '참기름', '고춧가루', '통깨']"
떡갈비밥버거,떡갈비 밥버거 만들기,"['밥', '떡갈비', '슬라이스치즈', '볶은 김치', '양상추', '김가루', '참깨', '참기름', '소금', '식용유', '김치', '양파', '대파', '참기름', '설탕', '고춧가루', '깨']"
매콤어묵김밥,매콤어묵김밥 만들기,"['어묵 볶음', '김밥용김', '밥', '참기름', '맛소금']"
치즈주먹밥돈가스,<경기미 맛드림>으로 만든 치즈주먹밥 돈가스,"['밥', '돼지고기', '모짜렐라치즈', '당근', '양파', '계란', '튀김가루', '빵가루', '간장', '물', '매실청', '후추', '겨자']"
누룽지버섯덮밥,누룽지 버섯덮밥 만들기,"['누룽지', '표고버섯', '새송이버섯', '양파', '파프리카', '애호박', '들기름', '굴소스', '다진마늘', '전분가루', '물', '깨']"
충무김밥용깍두기,설렁탕집/충무김밥용 깍두기와 꼬들단무지무침 레시피,"['무', '뉴슈가', '굵은 소금', '고춧가루', '액젓', '다진마늘', '고춧가루', '참기름', '통깨']"
분홍소세지묵은지김밥,김밥 옆구리 안터지게 만드는 꿀팁 분홍소세지 묵은지김밥 황금레시피 - 도시락메뉴,"['김밥용 김', '분홍소세지', '묵은지', '당근', '밥', '그린빈스', '계란', '참기름', '설탕', '참깨', '소금']"
봄동깍두기볶음밥,봄동 깍두기 볶음밥.,"['닭가슴살', '봄동', '깍두기', '밥', '마늘', '대파 흰부분', '진간장', '연두', '깨소금', '후추']"
참치키토김밥,참치샐러드 김밥,"['밥', '참치캔', '크래미', '깻잎', '오이', '마요네즈', '허니머스타드', '소금', '후추', '소금', '참기름', '통깨']"
언양불고기덮밥,간편 언양불고기덮밥~*,"['시판 언양 불고기', '달걀', '무김치', '깨']"
갈릭새우카레덮밥,새우 카레 # 카레라이스 ,"['감자', '양파', '당근', '양배추', '물', '카레가루 순한맛', '새우살', '달걀', '모짜렐라치즈', '식용유', '밥']"
통가래떡꼬치,통 가래떡 꼬치,"['가래떡', '고추장', '케첩', '설탕', '진간장', '참기름', '통깨']"
들기름떡볶이,남은 떡국떡요리 너무 쉬운 들기름 떡볶이,"['떡국떡', '청양고추', '홍고추', '들기름', '굴소스', '올리고당', '통깨']"
흑미팥죽,"대박 맛나게 동짓날 먹는 
찹쌀새알&흑미팥죽","['팥', '쌀', '흑미', '찹쌀가루', '미지근한물', '소금']"
새싹어린잎채소비빔밥,참드림쌀로 만든 고기쌈장 새싹어린잎채소 비빔밥,"['쌀', '어린잎채소 또는 새싹채소', '돼지고기 다짐육', '양파', '새송이버섯', '감자', '청양고추', '쪽파', '된장', '고추장', '다진마늘', '맛술', '설탕', '물엿', '통깨']"
스팸계란말이김밥,스팸 계란말이 김밥,"['공깃밥', '김밥용 김', '단무지', '계란', '스팸', '소금', '참기름']"
새우볶음밥브리또,새우볶음밥 브리또,"['냉동 새우볶음밥', '또띠아', '토마토소스', '모짜렐라치즈', '파프리카파우더', '소금', '후추', '올리브유']"
마늘쫑참치볶음밥,마늘종 캔참치 볶음밥:마늘쫑 들어가기 전에 많이 먹어줘야죠,"['마늘쫑', '올리브오일', '당근', '밥', '소금', '참치캔', '양조간장', '들기름 또는 참기름', '통깨']"
찹쌀누룽지닭백숙,"말복엔 찹쌀 누룽지 닭백숙 으로 몸보신 해요 :) feat. (겨자소스, 누룽지닭죽)","['닭', '통마늘', '대파', '양파', '통후추', '삼계재료티백', '대추', '물', '찹쌀', '닭육수', '물', '양조간장', '장아찌간장', '청양고추', '연겨자']"
어묵땡초김밥,[어묵땡초 김밥만들기] 빠르고 간단하게 만드는 매콤김밥 아삭해서 진짜 맛있어요,"['김밥용김', '현미밥', '어묵', '궁채 장아찌', '깻잎', '마늘', '간장', '대파', '청양고추', '올리고당']"
전복야채죽,전복 야채죽 만들기,"['쌀', '꼬마전복', '당근', '시금치', '양파', '참기름', '다시마물', '소금']"
황태국물떡볶이,깊은맛의 황태 국물 떡볶이,"['떡볶이 떡', '황태채', '어묵', '당면', '청양고추', '삶은 달걀', '대파', '고추장', '간장', '설탕', '맛술', '물엿', '통깨']"
당팥죽,만남의 광장 당팥죽 만들기,"['당근', '팥죽', '소금', '설탕', '쌀가루']"
사과단호박죽,사과 단호박죽,"['단호박', '사과', '찹쌀가루', '물엿', '자른 곶감']"
단호박인절미,"단호박인절미 만들기, 호박떡, 호박요리, 찹쌀떡(밥솥)","['찹쌀', '미니단호박', '카스테라빵', '소금', '설탕', '물']"
시래기스팸볶음밥,시래기 스팸볶음밥,"['햇반', '스팸', '부드럽게 삶은시래기', '파', '양파', '다진마늘', '들기름', '양조간장', '물', '후추']"
계란떡만두국,계란 떡만두국 끓이는 법 멸치육수 떡만두국 떡국,"['떡국', '만두', '대파', '계란', '멸치육수', '국간장', '참치액', '다진마늘']"
송이버섯떡갈비스테이크,백일송이와 떡갈비의 만남 백일송이 떡갈비빵,"['우리밀 운동본부 통밀', '호밀가루', '설탕', '소금', '이스트', '우유', '물', '올리브유', '빨강 파프리카 작은것', '노랑 파프리카 작은것', '녹색 파프리카 작은것', '떡갈비', '백일송이', '모짜렐라 치즈', '돈가스 소스', '케첩']"
연어카레김치주먹밥,연어카레김치주먹밥 ,"['볶은 김치', '밥', '연어', '베이비채소', '들기름', '설탕', '카레가루']"
깻잎참치김치볶음밥,간단하게 만드는 깻잎 참치 김치 볶음밥,"['찬밥', '배추김치', '통조림 참치', '양파', '설탕', '간장', '고춧가루', '소금']"
두부야채죽,두부죽 두부 야채죽 만드는법 두부요리 아침죽,"['두부', '양파', '애호박', '당근', '멸치육수', '밥', '소금', '참기름']"
갓김치볶음밥,갓김치 볶음밥 ,"['밥', '갓김치', '스팸', '대파', '갓김치 국물', '소금', '후추', '참기름', '통깨', '식용유']"
소시지달걀볶음밥,소시지 달걀 볶음밥,"['소시지', '양파(소)', '청고추', '홍파프리카', '달걀', '노른자', '밥', '소금', '참기름']"
버섯불고기김밥,건강한식 더비비고 버섯불고기김밥,"['버섯불고기덮밥소스', '단무지', '우엉', '맛살', '김밥용햄', '김밥용김', '상추', '계란', '밥', '소금', '참기름']"
그린빈스새우볶음밥,그린빈스 새우볶음밥,"['대하', '그린빈스', '파프리카', '양파', '공기밥', '대파', '올리브유', '버터', '굴소스']"
두부달걀볶음밥,두부달걀볶음밥 두부요리 달걀요리 다이어트메뉴 채식식단 두부소보로 한그릇요리 초간단요리 초스피드요리 볶음밥 아침메뉴 ,"['두부', '달걀', '맛소금', '대파', '밥', '간장', '식용유']"
목살차슈덮밥,목우촌 저녁식사 돼지요리 목살차슈덮밥,"['목우촌 프로포크 목살', '쪽파', '양파', '와사비', '간장', '설탕', '후추', '소금', '밥']"
녹차식혜,몸에 좋은 녹차식혜,"['엿기름', '물', '찬밥', '잣', '대추', '설탕', '꿀', '녹차가루']"
쇠고기콩나물밥,쇠고기콩나물밥:현미밥으로 더 건강하게,"['현미', '현미찹쌀', '콩나물', '다시마', '소고기', '양조간장', '매실액', '맛술', '다진마늘', '후추', '양조간장', '고춧가루', '다진마늘', '매실액', '부추or파', '참기름+들기름', '깨소금']"
백김치치즈김밥,백김치치즈김밥,"['밥', '묵은 백김치', '깻잎', '치즈', '당근', '햄', '참기름', '설탕', '참기름', '깨', '소금']"
황태녹두죽,"[건강 집밥] 누룽지 황태녹두죽 만들기, 해독 끝판왕","['황태채', '불린녹두', '국간장', '누룽지']"
중국식소고기덮밥,중국식 소고기덮밥,"['밥', '쇠고기(치마살)', '청경채', '표고버섯', '양파(중)', '홍고추', '마늘', '고추기름', '포도씨유', '참기름', '청주', '소금', '후춧가루', '녹말가루', '물', '간장', '굴소스', '청주', '설탕', '생강가루', '후춧가루', '녹말가루', '물']"
훈제닭가슴살사골떡국,훈제닭가슴살사골떡국:든든함에 든든함을 더했다,"['사골국물', '다시마국물', '국간장', '소금', '다진마늘', '다진파', '황백지단', '떡국떡']"
닭가슴살치즈주먹밥,닭가슴살 치즈 주먹밥 ,"['닭가슴살 통조림', '치즈', '후리카게']"
새알동지팥죽,"찰흑미 넣어 좀더 쫄깃한
새알동지팥죽 ","['팥', '찰 흑미', '찹쌀', '물', '찹쌀가루', '소금', '설탕']"
치즈소떡소떡,치즈 소떡소떡,"['3층 치즈', '튀김가루', '계란', '빵가루', '소세지', '떡볶이떡', '고추장', '설탕', '다진마늘', '간장', '매실액', '들기름', '올리고당']"
불닭카레떡볶이,불닭카레떡볶이 편의점재료로 꿀메뉴 만들기! ,"['불닭 떡볶이', '카레 라면', '소세지 바', '삶은달걀', '슬라이스치즈', '물']"
너비아니궁중떡볶이,너비아니 궁중떡볶이,"['너비아니', '조랭이떡', '표고버섯', '당근', '청피망', '양파', '맛밤', '흑임자', '간장', '참기름', '카놀라유', '간장', '물', '설탕', '다진마늘', '참기름', '간장', '설탕', '참기름']"
간장어묵김밥,도시락 간장어묵김밥 / 김밥,"['사각어묵', '김밥용 김', '밥', '참기름', '통깨', '소금', '식용유', '다진 마늘', '설탕', '간장', '액젓', '물', '참기름']"
가래떡꼬치구이,가래떡꼬치구이 말랑말랑 맛있는 에어프라이어요리!,"['고추장', '간장', '케찹', '칠리소스', '설탕', '찰조청', '후춧가루', '가래떡']"
신전로제떡볶이,신전로제떡볶이 보다 더 맛있어용♡,"['떡볶이떡', '생크림', '고운고춧가루', '설탕', '카레가루', '후추', '물', '토마토소스']"
