name,food_name,ingredients
돼지등갈비김치찌개,돼지등갈비 김치찌개,"['돼지등갈비', '김치', '김칫국물', '대파', '생강', '다진마늘', '떡국떡', '팽이버섯', '참기름', '인스턴트 커피', '다진마늘', '생강', '월계수']"
양배추삼겹살볶음,삼겹살요리 양배추를 곁들인 양배추 삼겹살볶음,"['삼겹살', '삼겹살', '양배추', '청양고추', '피망', '마늘', '굴소스', '올리고당', '고춧가루', '후추', '맛술', '소금', '식용유']"
목살스테이크덮밥,통목살 스테이크 덮밥,"['The더건강한통목살스테이크', '햇반210g', '양파', '계란노른자', '대파', '쪽파', '와사비', '식용유', '백설소불고기양념', '물', '백설올리고당', '백설맛술생강']"
우엉돼지고기장조림,우엉돼지고기장조림!,"['돼지고기안심', '우엉', '청양고추', '진간장', '국간장', '생강술', '올리고당', '설탕', '참기름', '통깨']"
콩나물대패삼겹살볶음,콩불~ 콩나물 대패삼겹살 볶음,"['대패삼겹살', '콩나물', '대파채(흰부분)', '대파', '양파', '주키니호박', '청홍고추', '마늘', '간장', '고춧가루', '설탕', '맛술', '소금', '후추', '참기름']"
고추장돼지불고기쌈밥,돼지고기 고추장불고기 만드는 법 고추장불고기 돼지고추장불고기 고추장불고기양념 돼지고기요리,"['돼지고기 앞다리살', '양파', '대파', '당근', '양배추', '콩나물', '다진마늘', '고추장', '된장', '고춧가루', '맛술', '설탕', '참기름', '깨']"
돼지앞다리살수육,돼지 앞다리살 수육 보쌈 삶는 법 앞다리살 수육 무생채 만들기,"['돼지고기 앞다리살', '양파', '마늘', '생강', '된장', '물', '무', '설탕', '소금', '고춧가루', '다진 마늘', '멸치액젓', '매실청', '통깨', '참기름']"
대패삼겹살수육,연말파티음식 대패삼겹살요리 5분 대패삼겹살수육 대패삼겹살무침,"['대패삼겹살', '파채', '생강', '올리브유', '양조간장', '멸치액젓', '식초', '다진마늘', '알룰로스', '고춧가루', '후추', '깨소금']"
새송이버섯오징어덮밥,새송이버섯덮밥,"['새송이버섯', '대파', '버터', '다진 마늘', '진간장', '맛술', '물', '통깨', '밥']"
통돼지김치찌개,기사식당 점심 특선! 통돼지 김치찌개 만들어요~,"['돼지앞다리살', '익은김치', '물', '김치국물', '설탕', '고추가루', '새우젓', '다진마늘', '멸치액젓', '된장']"
사과카레덮밥,사과카레덮밥 만드는법 강황요리,"['사과', '카레', '고기', '당근', '양파', '버섯']"
고구마치즈돈까스롤,고구마치즈 돈까스롤,"['고구마', '돼지고기등심', '느타리버섯', '치즈', '양파', '빵가루', '밀가루', '계란', '소금', '후추', '스테이크소스', '우스타소스', '케찹']"
소불고기가지덮밥,소불고기 소불고기덮밥,"['소고기', '양파', '송이버섯', '당근', '대파', '사과즙', '간장', '맛술', '흑당', '올리고당', '다진마늘', '후추', '참기름', '물']"
치킨카레또띠아피자,이색적인 요리가 먹고싶다면! 치킨 카레 또띠아 피자,"['또띠아 15cm', '닭가슴살', '모짜렐라치즈', '양파', '카레가루', '올리고당 or설탕or꿀', '후추', '식용유']"
부추돼지불고기김밥,부추 돼지불고기 김밥,"['돼지고기 (불고기)', '당근', '무절임', '깻잎', '부추', '김', '현미밥', '참기름', '통깨']"
매운돼지갈비찜,매운갈비찜 매운돼지갈비찜 매운갈비찜레시피 매운돼지갈비찜레시피,"['돼지갈비', '양파', '대파', '당근', '무', '감자', '고추장', '매운고춧가루', '고춧가루', '간장', '맛술', '다진마늘', '생강', '후추', '다시다', '미원', '코인육수']"
감자소고기고추장찌개,감자 소고기 고추장찌개 ,"['소고기 등심', '감자', '두부', '애호박', '양파', '멸치 다시마 육수', '다진 마늘', '식용유', '고추장', '된장']"
단호박등심돈까스,등심돈까스,"['등심돈가스', '감자중간크기', '옥수수콘', '맛살', '파프리카', '마요네스', '설탕', '소금', '올리브유', '파슬리가루', '시판돈까스소스']"
목살스테이크볶음밥,통목살 스테이크 볶음밥 - 이제부터 치킨스톡은 볶음밥에 필수품! (cj 더건강한 통목살 스테이크 요리),"['통 목살 스테이크', '양파', '당근', '대파', '밥', '치킨스톡', '버터']"
버섯두부동그랑땡,"고기가 없는 동그랑땡 담백하고 느끼하지 않아요, 버섯두부동그랑땡","['두부', '새송이버섯', '청양고추', '달걀', '다진 마늘', '부침가루', '소금', '깨소금', '후추', '참기름']"
피망고추잡채,알록달록 간단 피망잡채,"['돼지고기등심', '오일', '다진마늘', '청피망', '홍피망', '양파', '소금', '후추', '굴소스', '맛술', '참기름', '녹말물', '깨소금']"
막걸리보쌈,편스토랑 막걸리보쌈 감칠맛 나게 삶는 레시피,"['돼지고기 삼겹살 수육용', '막걸리', '통마늘', '간장', '굴소스', '쌈장', '물', '후추', '대파', '깻잎', '고춧가루', '간장', '식초', '설탕']"
오뎅고추잡채,오뎅볶음 오뎅고추잡채,"['오뎅 또는 어묵', '식용유 3국자 실제 소모는', '홍피망', '청피망', '간장', '맛술 또는 정종', '설탕', '미원', '후추가루', '참기름']"
깍두기햄김치찌개,<신혼요리> 깍두기 햄김치찌개! /신김치활용하기(묵은지해결)초스피드 찌개끓이기,"['깍두기', '대파', '햄', '두부', '다진마늘']"
파인애플탕수육,바삭 고소 파인애플탕수육,"['돼지고기 등심', '고구마전분', '감자전분', '옥수수전분', '계란', '식용유', '목이버섯', '양파', '오이', '당근', '파인애플', '설탕', '간장', '식초', '끓는물', '물전분']"
옥수수참치마요덮밥,톡톡 옥수수 참치 마요 덮밥,"['밥', '계란', '참치', '옥수수', '마요네즈', '데리야끼소스', '소금', '후추', '버터']"
갈비스팸김치찜,얼큰하게 먹어요 김치찜갈비 (김치돼지갈비찜),"['돼지갈비', '신김치(묵은지)', '감자', '풋 고추', '김칫국물', '물', '고추장', '고춧가루', '양조간장', '양파', '청주', '다진파', '다진 마늘', '후추']"
햄버거스테이크덮밥,"레토르트 식품 
햄버거스테이크 덮밥~*","['햄버거스테이크', '양송이큰것', '계란', '밥']"
대파삼겹살덮밥,원플레이팅 요리 대파삼겹살 덮밥,"['대패삼겹살', '대파', '김치', '다진단무지', '새싹채소', '무순', '설탕', '식용유', '간장', '맛술', '설탕']"
오리간장불고기덮밥,오리 간장불고기 덮밥,"['오리고기', '양파', '표고버섯', '부추', '간장', '맛술', '다진마늘', '후추']"
유자돼지불고기,유자돼지불고기 만들기,"['돼지고기 목살', '맛타리버섯', '양파', '대파', '유자청', '간장', '청주', '고춧가루', '다진마늘', '참기름', '소금', '후추', '깨']"
야채카레고로케,노란(순정) 느타리버섯 야채카레 고로케,"['순정 노란 느타리버섯', '오뚜기 카레 매운맛', '빵가루', '식용유', '계란', '당근', '두부', '파', '다진 마늘', '후추', '소금']"
고등어김치찜,순살고등어로 만든 고등어김치찜,"['순살고등어', '김치', '대파(썬것)', '깻잎']"
애호박참치고추장찌개,애호박참치고추장찌개....,"['애호박', '참치캔', '감자', '양파', '대파', '청양고추', '홍고추', '고추장', '고추가루', '된장', '마늘', '참치액', '설탕']"
오렌지두부탕수육,오렌지탕수육,"['돼지고기등심', '마늘', '청주', '생강즙', '후추', '소금', '참기름', '계란', '녹말', '식용유', '오렌지즙', '간장', '생수', '식초', '설탕', '매실청', '오렌지', '물', '녹말가루']"
마늘종간장돼지불고기,마늘종 간장돼지불고기 오늘의 메뉴 너로 정했어~,"['돼지불고깃감 (', '마늘쫑', '쪽파', '간장', '올리고당', '식초', '참기름', '매실액', '후추', '설탕', '맛술']"
양송이버섯덮밥,따뜻한 양송이버섯덮밥만들기☆,"['양파', '양송이', '밥', '소세지', '피자치즈', '버터', '간장(장조림간장 추천!)']"
돼지고기김치동그랑땡,돼지고기김치동그랑땡 ,"['신김치', '돼지고기 다짐육', '두부', '다진 대파', '다진 마늘', '계란', '부침가루', '참기름', '식용유', '맛술', '소금', '후추']"
동그랑땡볶음밥,냉장고 비우기 / 명절음식 재활용 / 명절음식 볶음밥 / 동그랑땡 볶음밥,"['동그랑땡', '두부전', '양파', '파', '간장', '계란', '깨소금', '들기름']"
치킨탕수육,북경식 치킨 탕수육,"['닭가슴살', '간장', '레몬주', '식용유', '불린 녹말', '부침가루', '달걀', '양파', '당근', '청오이', '레몬', '목이버섯', '간장', '식초', '설탕', '물', '물녹말']"
느타리버섯감자고추장찌개,있는 재료만 뚝딱 활용해서 끓인 느타리버섯 감자고추장찌개,"['감자', '양파', '느타리버섯', '물', '치킨스톡', '고추장', '청양고추', '대파', '다진마늘']"
호박고구마카레,호박고구마 카레 만드는법,"['채끝등심', '냉장고속야채', '시판 카레가루', '생수']"
가지돼지고기볶음,가지돼지고기볶음.가지요리,"['가지', '다진돼지고기', '진간장', '맛술', '매실액', '다진마늘', '육수', '후추가루', '들기름', '통깨']"
명이나물삼겹살김밥,대박럭셔뤼~명이나물 삼겹살김밥ㅋ,"['밥', '당근', '삼겹살', '오이', '단무지', '맛살', '명이나물', '깻잎', '상추', '햄', '계란']"
돼지고기수육볶음,"냉파, 먹다남은 수육으로 만든 돼지고기수육볶음","['돼지고기 수육', '양파', '홍초', '청양초', '맛술', '간장', '올리고당', '식용유', '마늘', '참기름', '깨소금', '후추']"
동그랑땡파스타,동그랑땡 파스타,"['동그랑땡', '양파', '칵테일새우', '다진마늘', '토마토소스']"
봄동삼겹살간장조림,봄 냄새 가득한 봄동 삼겹살 간장조림,"['삼겹살', '봄동', '달래', '청양고추']"
돼지고기두부김치찌개,순두부를 넣어 끓인 돼지고기 김치찌개,"['돼지고기뒷다리살', '김치', '순두부', '고춧가루', '소금']"
콩나물감자탕,맛집 부럽지 않은 콩나물 감자탕,"['돼지 등뼈', '감자', '콩나물', '깻잎', '청양고추', '홍고추', '들깨가루', '소금', '후추', '껍질 안 벗긴 양파', '월계수잎', '소주', '대파 파란부분', '된장', '커피', '다진생강', '고추장', '고춧가루', '새우젓', '국간장', '멸치액젓', '다진마늘', '매실청']"
표고버섯꽈리고추대패삼겹살볶음,생표고버섯꽈리고추대패삼겹살볶음!,"['대패삼겹살', '꽈리고추', '생표고버섯', '대파', '다진마늘', '굴소스', '만능간장', '맛술', '설탕', '올리고당', '후추가루', '참기름', '통깨']"
치킨만두탕수육,#용가리치킨 #냉동물만두로 만드는 #치킨만두탕수육만들기 #냉동식품으로도 훌륭하게 만들 수 있는 치킨만두탕수육!!,"['너겟', '냉동 물만두', '이금기치킨레몬소스', '중국 맛간장', '홍고추', '청양고추', '레몬', '고춧기름', '썬 파', '다진마늘', '다진생강']"
콩나물제육볶음,콩나물제육볶음 만들기,"['돼지고기앞다리살', '콩나물', '양파', '대파', '다진마늘', '청주', '간장', '설탕', '고춧가루', '간장', '맛술', '다진 마늘', '다진 생강', '된장', '물엿', '후춧가루']"
키토다이어트삼겹살수육,키토 다이어트 삼겹살수육(저탄고지 식단),"['통삼겹살', '마늘', '양파', '대파', '월계수잎', '소금']"
시래기돼지고기볶음,돼지고기시래기조림,"['돼지고기사태', '무청시래기', '청양고추', '대파', '된장', '고추장', '고춧가루', '다진마늘', '갈은생강', '청주', '후춧가루', '올리고당', '참기름']"
칠리탕수육,남은탕수육으로 칠리탕수육만들기,"['당근채', '양파', '남은탕수육', '고추장', '간장', '다진마늘', '올리고당', '깨']"
카레동그랑땡,[유아식]카레동그랑땡 만들기 돼지고기 두부 동그랑땡 레시피 ,"['돼지고기다짐육', '두부', '애호박', '당근', '대파', '달걀', '부침가루', '카레', '현미유 또는 식용유']"
부추오삼불고기,부추오삼불고기,"['삼겹살', '생오징어', '대파', '청양고추', '부추', '고추장', '다진마늘', '다진생강', '미림', '간장', '올리고당', '참기름', '후춧가루']"
삼겹살고추장제육볶음,삼겹살 고추장 제육볶음 두루치기 만드는법 돼지주물럭 ,"['삼겹살', '양배추', '당근', '양파', '파', '고추장', '고춧가루', '간장', '설탕', '간마늘', '후추', '고추']"
삼겹살수육장조림,"냉파, 삼겹살 수육 장조림","['삼겹살 수육', '꽈리고추', '마늘', '간장', '청주', '조청', '물', '버터', '후추', '삼겹살 수육', '꽈리고추', '마늘', '간장', '청주', '조청', '물', '버터', '후추']"
야채카레라이스,과일야채카레라이스,"['고기', '사과', '양파', '감자', '당근', '카레 (일본고형카레)']"
대패삼겹살김치찌개,대패삼겹살 김치찌개 끓이는 법,"['신김치', '대패삼겹살', '대파', '양파', '청양고추 홍고추', '건표고버섯', '물(표고우린 물)', '새우젓', '고춧가루', '다진 마늘', '국간장', '설탕', '소금']"
햇감자삼겹살고추장찌개,햇감자삼겹살고추장찌개!,"['대패삼겹살', '햇감자 어린이주먹크기', '양파 작은것', '둥근 애호박', '대파', '청양고추', '건다시마 작은크기', '다시멸치', '고추장 크게', '된장', '다진마늘', '국간장', '설탕']"
크림새우카레우동,"달달한 연인을 위해 만들기
크림새우카레우동","['우동면', '휘핑크림', '냉동새우', '양파', '물', '감자', '카레가루', '버터', '후추', '파슬리가루']"
아스파라거스삼겹살볶음밥,피로회복에 좋은 아스파라거스 삼겹살 볶음밥 만들기 ,"['아스파라거스', '삼겹살', '감자', '양파', '대파', '밥', '계란', '식용유', '소금', '후추', '굴소스', '식초']"
두부카레떡볶이,두부카레떡볶이,"['두부', '떡볶이떡', '녹말가루', '소금', '후추', '카레가루', '물', '설탕', '다진마늘', '간장']"
곤약마늘종돼지고기장조림,돼지고기마늘종말이조림,"['돼지 불고깃감', '마늘쫑', '전분', '간장', '설탕', '청주']"
부추제육볶음밥,향긋한 부추제육볶음밥:D,"['제육볶음', '밥', '참기름', '김가루', '부추', '깨']"
오징어고추장돼지불고기,오징어고추장 불고기 만들기,"['오징어', '고추장', '진간장', '고추가루', '다진파', '다진마늘', '참기름', '꿀', '맛술', '깨소금', '후추가루']"
닭감자탕,초복에 구수한 닭 감자탕,"['볶음용 닭', '감자 (대)', '양파 (중)', '대파', '통마늘', '물', '청량고추', '홍고추', '소금', '후추']"
양파대패삼겹살볶음,냉동대패삼겹살요리 고추장대패삼겹살 대패제육볶음 대패삼겹살볶음,"['대패삼겹살', '양파', '청양고추', '대파', '생강', '식용유', '다진마늘', '맛술', '멸치액젓', '진간장', '황설탕', '고추장', '고춧가루', '후추', '깨소금']"
와인통삼겹살구이,와인 통삼겹살 구이,"['통 삼겹살', '밀가루', '양파', '대파', '진간장', '올리고당', '맛술', '굴소스', '물', '청주', '레드와인', '통마늘']"
데리야끼가지덮밥,고기인가 가지인가 데리야끼 가지 덮밥 만들기,"['밥', '가지', '양파', '무순', '쪽파', '식용유', '간장', '갈색설탕', '다진마늘', '생강', '맛술', '참기름', '깨소금']"
꽈리고추간장등갈비찜,꽈리고추 간장 등갈비찜 황금양념비율로 맛있는 보양식요리 만들기,"['등갈비', '월계수잎', '통후추', '마늘', '대파', '꽈리고추', '홍고추', '감자', '당근', '키위', '양파', '물', '진간장', '다진마늘', '생강가루', '올리고당', '청주', '참기름', '깨']"
묵은지등갈비김치찜,묵은지 등갈비 김치찜,"['등갈비', '묵은지']"
된장돼지고기구이,된장돼지고기구이,"['돼지고기 목살', '실파', '마늘', '식용유', '통깨', '된장', '청주', '꿀', '국간장', '참기름']"
차돌박이카레우동,육즙 가득 고소함과 풍미 가득한 차돌박이카레우동 만들기,"['차돌박이', '우동 사리', '양파', '느타리버섯', '페퍼론치노', '매운맛 카레가루']"
삼겹카레떡볶이,떡볶이 덕후가 강추하는 삼겹카레떡볶이!!!,"['떡볶이떡', '카레가루', '고추가루', '고추장', '물', '대파', '물엿']"
쌈장삼겹살구이,삼겹살 굽고나서♥삼겹살쌈장볶음밥,"['삼겹살', '밥', '대파', '통마늘', '시판 쌈장']"
닭고기야채카레볶음,야채 가득 치킨 커리ㅣ치킨카레 라이스,"['닭가슴살', '양파', '당근', '감자', '브로콜리', '고형카레', '물', '올리브유', '깨', '밥']"
소고기버섯덮밥,일본식 소고기버섯 덮밥,"['불고기용 소고기', '생표고버섯', '양파(소)', '계란', '당근', '대파', '김가루', '다시육수(', '진간장', '맛술', '설탕', '물(', '다시마', '가쓰오부시']"
유자불고기덮밥,[티몬레시피] 상큼한 유자불고기 덮밥,"['소고기불고기', '대파', '양파', '깻잎', '상추', '양송이버섯', '계란', '레몬', '오리엔탈드레싱', '유자차', '소고기불고기']"
돼지앞다리살제육볶음,돼지 앞다리살 제육볶음 만들기 알토란 양념 레시피,"['돼지고기 앞다리살', '청양고추', '꿀', '참치액', '다진마늘', '설탕', '고추장', '고춧가루', '참기름', '생강즙', '물']"
목살보쌈수육,목살 보쌈 수육 레시피,"['돼지고기 목살', '된장', '대파', '양파', '통후추', '월계수잎', '통마늘', '대추', '커피가루', '미림 또는 소주', '물', '배추', '배추', '새우젓']"
목살순두부김치찌개,보들보들~ 목살 순두부김치찌개,"['대패 목살', '묵은지', '참기름', '양파', '두부 1 봉지', '다시마 멸치육수', '김치국물', '후추', '대파']"
카레돼지불고기,밥도둑이 따로 없네! 황금돼지 강황 불고기 만들기,"['돼지뒷다리살(불고기용)', '양배추', '오이', '적양파', '마늘', '간장', '청주', '설탕', '강황가루', '생강(小)', '후추', '참기름']"
시래기돼지등갈비찜,"시래기 돼지등갈비찜, 크리스마스 메뉴 추천","['등갈비', '껍질 벗긴 시래기', '대파', '양파', '청양고추', '홍고추', '멸치 다시마 육수', '통깨', '고추장', '고춧가루', '간장', '맛술', '매실청', '올리고당', '된장', '다진 마늘', '다진 생강']"
오징어대패삼겹살볶음,"오징어 대패삼겹살볶음, 오삼불고기 레시피","['오징어', '대패삼겹살', '대파', '양배추', '청고추', '홍고추', '당근', '진간장', '맛술', '다진마늘', '고춧가루', '설탕', '멸치액젓', '참기름', '통깨']"
대패삼겹살감자고추장찌개,대패삼겹살감자고추장찌개!,"['대패삼겹살', '감자', '애호박', '양파', '대파', '청양고추', '코인육수', '고추장', '된장', '다진마늘', '설탕', '후추가루', '생강술', '소금이나 국간장']"
사과카레라이스,사과카레라이스 만드는 법,"['카레', '사과', '소고기', '고구마', '양파', '당근', '파프리카']"
소고기수육부추무침,소고기수육 부추무침 만들기,"['소고기양지', '통마늘', '후추', '대파', '청주', '생강가루', '부추', '다진마늘', '파', '고춧가루', '양파', '간장', '설탕', '식초']"
대패삼겹살간장조림,맛있는 대패삼겹살 요리-대패삼겹살 간장볶음,"['대패삼겹살', '대파', '양파', '간장', '굴소스', '맛술', '다진마늘', '올리고당', '후춧가루', '통깨']"
느타리버섯덮밥,느타리 버섯덮밥 만드는 법,"['느타리버섯', '밥', '양파', '대파', '식용유', '굴소스', '간장', '맛술', '녹말물', '참기름', '통깨', '후추', '소금']"
주꾸미돼지불고기,주꾸미 삼겹살 불고기 만들기,"['주꾸미', '밀가루', '삼겹살', '양파', '대파', '청양고추', '홍고추', '고춧가루', '청양고추가루', '황설탕', '진간장', '간마늘', '고추장', '꽃소금', '후추', '참기름', '맛술']"
매콤돼지등갈비찜,매콤 돼지등갈비찜 만드는법 생일생신상메뉴,"['돼지등갈비', '고추장', '간장', '고춧가루', '간마늘', '후춧가루', '육수', '설탕']"
김치돼지등뼈감자탕, 김치 돼지등뼈 감자탕 소스 묵은지 뼈다귀해장국,"['돼지등뼈', '고춧가루', '설탕', '파', '김치', '소금', '된장', '월계수잎']"
꽁치어묵김치찌개,시원한 국물맛이 일품인 '꽁치 어묵 김치찌개',"['묵은지', '꽁치통조림', '어묵', '파', '양파', '청양고추']"
삼겹살팽이버섯덮밥,팽이버섯 요리 / 팽이버섯 덮밥,"['팽이버섯', '대파', '밥', '참기름', '물', '간장', '맛술', '설탕', '후춧가루', '고춧가루']"
간장오징어덮밥,간장오징어덮밥 만들기,"['오징어몸통', '양배추잎', '당근', '양파', '파', '간장', '설탕', '식용유']"
소고기호박고추장찌개,소고기호박 고추장찌개,"['소고기', '감자', '양파', '호박', '홍초', '땡초', '대파', '고추장', '고추가루', '국간장', '물', '마늘', '후추']"
고등어카레구이,고등어카레구이,"['고등어', '카레가루', '녹말가루', '식용유', '키친타올']"
치킨카레덮밥,치킨카레덮밥 (남은 치킨 따뜻하게 활용하기),"['치킨 닭다리', '식용유', '야채카레', '밥', '파슬리가루']"
치킨카레샐러드,치킨카레샐러드,"['닭가슴살', '돌나물', '팽이버섯', '아몬드슬라이스', '검은깨', '요플레', '꿀', '레몬즙', '마요네즈', '카레가루', '소금', '후춧가루']"
대패간장제육볶음,대패 삽겹살 제육볶음,"['대패 삽겹살', '양파', '당근', '대파', '참기름', '고추장', '간장', '미림', '새우젓', '매실청', '쌀엿', '설탕', '깨소금', '고추가루', '대파', '마늘', '다진 생강', '레드와인', '후추']"
돼지등갈비묵은지김치찜,밥도둑 돼지 등갈비 묵은지 김치찜 레시피,"['돼지등갈비', '묵은지', '양파', '대파', '청주', '통후추', '고추가루', '설탕', '다진마늘', '맛술', '진간장', '고추장', '후춧가루']"
돼지고기수육장조림,"남은 음식 활용, 돼지고기 수육 장조림","['수육', '마늘 편', '붉은 고추', '진간장', '매실 진액', '물', '맛술', '깨소금', '참기름']"
닭가슴살야채카레,다이어트 고단백 요리_닭가슴살야채카레 레시피,"['닭가슴살', '양배추', '파프리카', '양파', '카레가루', '식용유', '생수']"
새송이버섯덮밥,새송이버섯덮밥 만들기,"['새송이버섯', '양파', '마늘', '고추', '굴소스']"
고추장주꾸미삼겹살볶음,꽈리고추삼겹살볶음,"['삼겹살', '꽈리고추', '청양고추', '파', '간장', '다진마늘', '설탕', '물']"
에어프라이어삼겹살구이,에어프라이어 삼겹살구이도 찐,"['삼겹살', '소금', '후추', '술']"
우엉고추잡채,우엉 고추잡채,"['우엉', '청고추', '피망', '파프리카', '애느타리버섯', '양파', '당면', '물', '깨소금', '간장', '참기름', '설탕', '청주', '들기름', '카놀라유', '올리고당', '소금', '후춧가루', '소금', '후춧가루']"
두부돼지고기김치찌개,보글보글 두부 돼지고기 김치찌개!!,"['돼지고기', '배추김치', '김치국물', '두부', '대파', '양파', '다진마늘', '들기름', '고추가루', '디포리', '무', '대파뿌리', '물']"
목살스테이크샐러드,목살 스테이크 샐러드,"['목살', '양상추', '간장', '발사믹글레이즈', '올리브유', '식초', '설탕', '양파', '레몬즙', '꿀', '들깨가루']"
매운돼지고기덮밥,매운 돼지고기 덮밥~ 스트레스 받을땐 매워야죠!!,"['돼지앞다리살', '청양고추가루', '고추장', '된장', '설탕', '미림', '물엿', '마늘', '후추', '청양고추', '물']"
구운계란카레덮밥,구운계란카레덮밥,"['계란', '식초', '소금', '카레가루', '공기밥', '양파', '고춧가루', '대파']"
돼지등뼈김치감자탕,돼지등뼈 김치감자탕,"['돼지등뼈', '잘익은 김치', '물 김치가 잠길락말락하게', '된장', '대파', '무3cm', '생강', '마늘', '월계수잎', '양파', '청양고추', '통후추']"
시래기우거지감자탕,시래기 우거지 뼈해장국/시래기 우거지 감자탕,"['등뼈', '시래기', '우거지', '청양고추', '대파', '들깨가루', '월계수잎', '통후추', '된장', '소주', '된장', '다진마늘', '참치액', '국간장', '들기름', '후춧가루', '다시다', '고춧가루']"
간장삼겹살조림,간장삼겹살 조림,"['삼겹살', '파슬리가루', '통후추', '다진마늘', '월계수잎', '쌈장', '간장', '국간장', '커피가루', '콜라', '매실액', '설탕']"
달래장가지덮밥,입맛돋구는 달래장 가지덮밥 :) 밥맛없을때 딱 좋아요 ,"['쌀', '가지', '당근', '달래', '대파', '간장', '고춧가루', '참깨', '설탕', '참기름']"
깻잎제육볶음,한 쌈의 유혹 ~ 깻잎제육볶음 만드는법,"['돼지고기 앞다리살', '양파', '대파', '청양고추', '붉은 고추', '깻잎', '다진 생강', '다진 마늘', '참기름', '쌈채소', '고추장 최대한도', '고추가루', '양조간장', '설탕', '매실청', '맛술', '후추']"
대패삼겹살볶음덮밥,초간단 초스피드 대패삼겹살볶음 덮밥 레시피,"['대패삼겹살', '파', '굴소스', '간장', '설탕', '밥']"
버터치킨카레우동,5단계로 만드는 버터치킨카레,"['닭가슴살', '양파', '감자', '버터', '올리브유', '물', '카레스톡', '계란', '소금', '후추']"
연어동그랑땡,바삭바삭 맛있는 연어동그랑땡 ,"['연어', '양파', '참나물', '소금', '후춧가루', '까나리액젓', '고춧가루', '식초', '매실액', '아가베시럽', '깨']"
김치삼겹살볶음,간편한 음식 김치삼겹살볶음,"['돼지고기', '참기름', '통깨', '양파', '매운고추', '참치캔', '김치', '마늘']"
두부돼지보쌈,<두부돼지보쌈> 존경하는 셰프님께 배운 추억의 보쌈레시피,"['돼지앞다리살(껍질 있는것)', '손두부', '부추', '물', '소주', '통생강', '건고추(청양고추)', '대파', '통마늘', '된장', '고추장', '새우젓', '부추', '양파 중간사이즈', '당근', '굵은고춧가루', '까나리액젓', '양조간장', '다진마늘', '매실청', '설탕', '통깨', '참기름']"
꽁치고추장찌개,꽁치고추장찌개,"['꽁치통조림', '감자', '양파', '당근', '호박', '두부', '마늘', '대파', '고추장', '다진마늘']"
돼지고기가지덮밥,돼지고기가지덮밥,"['돼지고기 다짐육', '가지', '대파', '청양고추', '홍고추', '식용유', '참기름', '통깨', '고추기름', '전분가루', '물', '두반장', '굴소스', '진간장', '설탕', '후춧가루', '물']"
