name,food_name,ingredients
크림치즈콥샐러드,콥딥. 알록달록 먹기전부터 기분이 좋아지는 크림치즈콥샐러드 맥주안주. 와인안주.,"['크림치즈', '코티지 치즈', '스위트콘', '빨강 파프리카', '노랑 파프리카', '피망', '건블루베리', '견과류', '꿀', '나초칩']"
보쌈무생채무침, 보쌈 무생채무침 황금레시피 남편도시락반찬,"['무', '고춧가루', '설탕', '파', '액젓', '굵은소금', '간마늘', '식초']"
햄말이참치김밥,햄말이 참치 김밥,"['공기밥', '슬라이스 햄', '참치 통조림', '크래미', '마요네즈']"
야채참치치즈삼각김밥,#야채참치요리 #초간단야채참치삼각김밥만들기 #야채참치치즈삼각김밥 #오늘의 도시락,"['야채참치', '모짜렐라 슬라이스치즈', '밥', '소금', '삼각김밥용 김']"
스팸간장계란볶음밥,스팸 간장계란볶음밥,"['스팸', '간장', '계란', '참기름', '깨소금', '참치액', '밥']"
방풍나물장아찌김밥,방풍나물장아찌김밥:이런 고급스런 김밥을 봤나!,"['쌀', '다시마', '소금', '파인애플식초', '방풍나물 장아찌', '시금치', '맛간장', '계란', '새우젓', '식용유', '우엉조림', '김밥 김']"
파프리카치즈새우볶음밥,파프리카 치즈 새우볶음밥만들기,"['파프리카', '새우', '양파', '파프리카', '피망', '피자치즈']"
생삼겹살김치찌개,삼겹살김치찌개 ,"['삼겹살', '신김치', '양파', '두부', '청고추', '홍고추', '멸치다시마육수', '대파', '참치액', '오일', '양파즙', '참치액', '고춧가루', '마늘(다지기)', '생강가루', '후춧가루', '청주']"
간장깻잎장아찌찜, 간장 깻잎장아찌찜 제철 6월 여름 도시락 조림밑반찬,"['깻잎장아찌', '물', '들기름', '고춧가루', '통깨', '간장']"
명란마요감자샐러드샌드위치,속이 꽉 찬~ 명란마요 감자샐러드 샌드위치,"['감자 작은거', '마요네즈', '명란젓', '파슬리', '채썬 양배추', '맛살', '당근', '양파', '식빵']"
계란치즈김밥,김과 계란을 이용한 계란치즈김밥,"['김', '밥', '치즈', '계란']"
어묵야채볶음밥,어묵 야채 볶음밥 ,"['어묵', '양파', '청피망', '빨강파프리카', '노랑파프리카', '버터', '참기름', '소금']"
연두부미역된장국,연두부 미역 된장국,"['미역', '연두부', '쇠고기', '마늘', '연두', '된장']"
메밀배추전,백김치를 이용한 메밀배추전 만들기,"['백김치', '메밀부침가루', '소금', '쪽파', '식용유']"
오트밀콩나물밥,버터콩나물밥 .식은 밥으로 콩나물밥 만들기 .아삭한 콩나물밥,"['콩나물', '잡곡밥', '버터', '대파', '파프리카', '당근', '청양고추', '진간장', '대파', '들기름', '생강가루', '후추', '통깨']"
사과시금치무침,시금치 사과쥬스,"['시금치', '사과']"
불고기계란김밥,도시락 ; 단무지 없는 불고기 계란 김밥,"['양념에 잰 불고기', '표고버섯 볶음', '맛살', '오이', '김', '밥', '소금', '참기름', '계란지단']"
베이컨김치볶음밥그라탕,베이컨 김치볶음밥 그라탕 ,"['밥', '베이컨', '김치', '양파', '피자치즈', '미나리', '고추장', '설탕', '참기름']"
꼬막야채비빔밥,꼬막 야채 비빔밥,"['꼬막', '당근', '상추', '양파', '풋고추', '부추or깻잎', '밥', '초고추장', '참기름']"
두부땡초김밥,햄 대신 두부와 땡초를 넣은 두부땡초김밥 ♥,"['두부', '청양고추', '데리야끼소스', '마요네즈', '김밥용 김', '밥', '소금', '후추', '참기름', '소금', '통깨']"
참치달걀볶음밥,참치 달걀 볶음밥 아침으로 좋네~ㅎ,"['달걀', '참치캔', '밥', '식용유', '소금', '참기름', '통깨', '후춧가루']"
크래미옥수수전,아이간식 옥수수콘찹쌀전/콘옥수수전,"['스위트콘', '표고버섯', '달걀', '빨강 파프리카', '대파', '찹쌀가루', '소금', '식용유']"
설렁탕깍두기,설렁탕깍두기 - 딸에게# / 설렁탕깍두기만드는법,"['무', '소금', '설탕', '새우젓', '까나리액젓', '매실청', '생강청', '마늘', '대파', '고추가루']"
대패육전,대패육전 편스토랑 류수영 대패육전 갓 가성비!! 양파 간초소스까지!,"['대패삼겹살', '부침가루', '달걀', '참기름', '소금', '식용유', '양파', '간장', '식초', '설탕', '물']"
닭안심육전,다이어트 홈파티 음식 닭안심 육전 요리 만드는 법,"['닭 안심', '소금', '후추', '청주', '튀김가루', '계란', '물', '양배추', '대파', '고춧가루', '간장', '식초', '매실청', '참기름', '통깨']"
크래미달걀볶음밥,크래미 달걀 볶음밥,"['크래미', '달걀', '양파', '밥', '썬 대파', '단무지 (김밥용)', '식용유', '굴소스', '간장', '참기름']"
삼각김밥빵,"주먹밥, 주먹밥 도시락 싸기",[]
아스파라거스소고기볶음밥,아스파라거스 소고기 볶음밥 레시피 ^ ^ ,"['소고기', '양파', '당근', '마늘', '파', '아스파라거스', '씻은 김치', '달걀', '마늘버터', '간장', '후추', '참기름']"
꼬막가지전,가정간편식 꼬막 가지전,"['삶은꼬막', '가지', '홍고추', '다진대파', '달걀', '튀김가루', '올리브유', '진간장', '굴소스', '다진마늘', '맛술']"
홍합냉이된장국,홍합냉이 된장국 끓이기,"['홍합', '냉이 한줌', '두부', '홍고추', '된장', '물 or 다시마육수']"
스팸부추전,"스팸 부추전, 스팸 부추부침개","['스팸', '튀김가루', '차가운 생수', '부추', '양파', '깻잎', '청양고추']"
어묵콩나물무침,어묵콩나물 무침,"['콩나물', '사각어묵', '당근', '부추 또는 파', '진간장', '소금', '고추가루', '참기름', '다진마늘', '깨']"
소고기배추전골,소고기배추전골 레시피,"['알배추', '소고기 샤브용', '표고버섯', '팽이버섯', '대파', '멸치다시마육수', '간장', '다진마늘', '맛술', '후추', '간장', '식초', '설탕', '와사비', '올리고당']"
해물김치전,해물김치전 만들기 ,"['냉동해물', '부침가루', '튀김가루', '양파', '신김치', '물', '식용유']"
들깨버섯만두전골,냉동만두요리 만두버섯전골 만드는법 만두전골 만들기 버섯전골 레시피,"['고기만두', '김치만두', '알배기배추', '새송이버섯', '만가닥버섯', '표고버섯', '대파', '샤브샤브용 소고기', '쯔유', '어간장', '치킨스톡']"
감자면버섯전골,감자면 버섯전골,"['감자면', '무', '새송이버섯', '표고버섯', '느타리버섯', '미나리', '마른 새우', '대파', '풋고추', '멸치다시육수', '다진 마늘', '국간장', '소금']"
장어우거지된장국,장어 우거지 된장국,"['장어', '우거지', '된장', '마늘', '청량고추', '들깨가루', '홍고추']"
진미채꼬마김밥,진미채 꼬마김밥 만들기 (이거 넣으면 입맛 UP),"['진미채', '밥', '김밥김', '달걀 지단', '김치', '진미채', '마요네즈', '다진마늘', '고추장', '꿀', '고춧가루', '간장', '맛술', '설탕', '딸기잼']"
냉이전복죽,냉이전복죽&낙지김치죽,"['전복', '쌀', '냉이', '참기름', '소금', '다시마', '쌀', '고춧가루', '낙지다리', '배추김치', '간장', '소금', '참기름', '양파', '실파', '당근', '애호박']"
소고기땡초김밥,김밥의 업그레이드 소고기 땡초김밥,"['밥', '소고기', '단무지', '계란지단', '맛살', '우엉', '깻잎']"
고구마샐러드돈까스,고구마샐러드 돈까스,"['돈까스', '양배추', '고구마 아몬드 샐러드', '식용유', '케찹', '마요네즈']"
표고버섯된장찌개,표고버섯 된장찌개와 호박잎 쌈,"['호박잎', '양파', '호박', '대파', '두부', '표고', '청양고추', '홍고추', '디포리', '다시마', '된장', '고추가루', '마늘']"
만능간장감자조림,만능간장으로 감자조림과 두부조림,"['만능간장', '감자', '통깨', '카놀라유', '만능간장', '두부', '마늘', '고추가루', '청양고추', '실파']"
미나리무생채, 무생채 새콤달콤 미나리 무생채,"['미나리', '무', '다진마늘', '고춧가루', '소금', '설탕', '매실액', '식초', '통깨']"
충무김밥용깍두기,설렁탕집/충무김밥용 깍두기와 꼬들단무지무침 레시피,"['무', '뉴슈가', '굵은 소금', '고춧가루', '액젓', '다진마늘', '고춧가루', '참기름', '통깨']"
베이컨마늘볶음밥,베이컨마늘볶음밥 만드는 법,"['밥', '베이컨', '통마늘', '달걀', '양파', '간장', '쪽파', '통깨', '식용유']"
햄김치부침개,햄김치부침개~아이들도 잘먹어요!!,"['햄', '배추김치', '계란', '부침가루', '해바라기유', '물', '설탕']"
건새우시금치된장국,건새우 시금치 된장국 끓이기 :),"['시금치', '쌀뜬물', '건새우', '다진마늘', '청양고추', '다진 파', '된장', '건새우가루', '고춧가루', '설탕', '소금']"
쑥동태전,환절기에 좋은 반찬~~쑥동태전 ,"['쑥', '동태', '달걀', '밀가루', '소금', '후추', '기름']"
참치스팸김치찌개,참치 스팸 김치찌개 레시피,"['익은김치', '참치', '스팸', '양파', '대파', '청양고추', '다진마늘', '굴소스', '멸치가루', '멸치액젓', '김치국물', '참기름', '새우젓', '물']"
호두연근조림,호두 연근조림,"['연근', '호두', '마른고추', '식초', '간장', '올리고당', '청주', '물']"
새우베이컨배추부침개,새우베이컨배추부침개 별미전 이색배추전,"['배추잎', '새우', '베이컨', '부침가루', '물', '계란', '식용유']"
만능간장가지볶음,"[매콤한 가지볶음]간단한 밑반찬, 만능간장 가지볶음 ! ","['가지', '양파', '다진마늘', '청양고추', '만능간장']"
쑥갓숙주나물무침,간단한 밑반찬 만들기 쑥갓 숙주나물무침,"['숙주', '쑥갓', '소금', '깨', '소금', '간장', '다진마늘', '들기름', '들깻가루']"
해물콩나물밥,영양만점 해물콩나물밥,"['불린쌀', '콩나물', '오징어', '새우', '다시마', '물', '진간장', '고춧가루', '참기름', '통깨', '다진 청양고추', '다진 붉은고추', '다진 대파', '청주', '소금']"
닭꼬치콥샐러드,콥샐러드,"['닭가슴살', '옥수수캔', '방울토마토', '아보카도', '청상추', '계란', '노란파프리카', '리코타치즈', '체다샐러드용치즈', '발사믹소스', '올리브오일', '올리고당', '다진양파', '레몬즙']"
총각김치홍게살볶음밥,푹익은 총각무김치 볶음밥 ,"['총각무 계란', '햄', '밥', '참기름']"
굴두부콩나물국,굴 두부 콩나물국~*,"['굴', '콩나물', '대파', '두부', '천연조미료(멸치/새우/다시마)', '멸치액젓', '다진마늘', '소금']"
오이배깍두기,"맛없는 배, 맛있는 오이배깍두기로 변신!","['오이', '배', '홍고추', '소금', '굵은소금', '고춧가루', '멸치액젓', '다진마늘', '생강즙', '소금', '설탕', '식초', '통깨']"
연어콥샐러드,"건강한 식단, 연어 콥 샐러드 레시피","['연어', '양상추 or 드시고싶은 채소', '캔옥수수', '적양파', '삶은계란', '아보카도', '방울토마토', '레몬즙', '올리브오일', '실란트로', '(다진)마늘', '소금', '후추']"
연어땡초김밥,"연어캔 활용요리/ 연어 땡초김밥,연어 김밥","['연어캔', '김밥김', '오이', '당근', '깻잎', '맛살', '밥', '계란', '땡초', '기름', '마요네즈', '머스터드', '후추', '깨', '물', '황설탕', '식초', '소금']"
보리굴비누드김밥,경기미 가와지1호 쌀로 만든 우리쌀 우리맛 보리굴비 누드 김밥,"['경기미가와지1호쌀', '물', '보리굴비', '쌀뜬물', '김', '달걀', '청양고추', '마늘', '맛술', '식용유', '고추장', '올리고당', '매실청', '진간장', '고운소금', '참기름', '깨']"
달걀말이누드김밥,달걀말이 누드김밥,"['달걀', '다진파', '당근', '김', '다진청홍피망', '검은깨', '소금', '참기름', '검은깨']"
멍게쑥된장국,#멍게쑥된장국 만들기 #멍게비빔밥 만들기 ,"['멍게', '상추', '절인오이/오이나물', '참기름', '고추장', '멍게', '된장', '멸치육수/천연조미료육수', '쑥']"
커리치킨샐러드,커리치킨샐러드,"['훈제닭가슴살', '로메인', '라디치오', '루꼴라', '마요네즈', '플레인요거트', '생크림', '카레여왕', '구운마늘', '구운양파', '꿀', '소금', '후추', '피스타치오']"
날치알김치볶음밥,날치알김치볶음밥 레시피,"['밥', '배추김치', '날치알', '양파', '참기름', '식용유', '소금', '청주']"
우엉무깍두기,아삭아삭 우엉무 깍두기,"['무 中', '우엉 데친것', '고추가루', '새우젓', '새우젓 국물', '마늘', '올리고당', '천일염']"
미나리숙주나물무침,미나리 숙주나물무침 ~ 고급스런 숙주나물 무침 ,"['숙주나물', '미나리', '간장', '다진마늘', '소금', '참기름', '통깨']"
순두부배추미소된장국,순두부배추미소된장국!,"['배추잎', '순두부', '청양고추', '코인 육수', '미소된장', '다진마늘', '후추가루']"
와사비마요훈제연어샐러드,윤기 좔좔 연어살에 톡쏘는 와사비마요훈제연어샐러드 ★,"['훈제연어슬라이스', '양상추', '블랙올리브', '방울토마토', '어린잎채소', '와사비', '마요네즈', '꿀', '레몬즙', '소금', '후추']"
모시조개달래된장국,모시조개 달래된장국,"['모시조개', '달래', '두부', '호박', '청양고추', '된장', '다진마늘', '액젓']"
고추마요참치삼각김밥,참치 고추마요 삼각김밥 만들기 참 쉽네요~고추마요 참치 삼각김밥,"['참치캔 150g', '양파', '깻잎', '밥', '통깨', '참기름', '소금', '삼각김밥 포장 김']"
자색양파장아찌,맛있는 자색 양파 장아찌 만들기,"['자색양파', '간장', '식초', '설탕', '청양고추']"
사과무생채무침,#사과무생채무침,"['무', '사과', '양파', '고춧가루', '고추장', '식초', '마스코바도 설탕', '소금', '냉동 마늘 조각', '참기름', '참깨']"
오징어김치콩나물국,김치콩나물국 콩나물김치국 콩나물국 시원하게 끓이기,"['김장김치', '멸치다시육수', '집에있는 야채']"
간장어묵김밥,도시락 간장어묵김밥 / 김밥,"['사각어묵', '김밥용 김', '밥', '참기름', '통깨', '소금', '식용유', '다진 마늘', '설탕', '간장', '액젓', '물', '참기름']"
스팸달걀볶음밥,스팸달걀볶음밥,"['스팸', '대파', '달걀', '굴소스', '참기름']"
오이소박이국수말이,백종원의 오이소박이 국수말이,"['소면', '오이소박이', '청양고추', '깨소금', '냉수', '다진마늘', '집간장(국간장)', '설탕', '고추가루', '참치액', '식초']"
연어샐러드김밥,연어샐러드 김밥,"['알래스카연어캔', '밥', '아보카도', '오이', '김', '새싹채소', '크리미양파드레싱', '레몬즙', '날치알']"
통양파장아찌,햇양파 통양파장아찌~,"['햇양파 작은크기', '피클링스파이스', '진간장', '양조식초', '설탕', '물']"
야채부추전,뚝딱 만드는 야채 부추전,"['부추', '양파', '당근 2cm', '매운고추', '부침가루', '밀가루', '달걀', '물', '멸치액젓']"
우삼겹냉이된장찌개,우삼겹 냉이 된장찌개 끓이기,"['대패삼겹살', '냉이', '양파', '호박', '표고버섯', '청양고추', '된장', '멸치다시마육수']"
참치채소비빔밥,참치 채소비빔밥 만드는 법,"['상추', '깻잎', '통조림참치', '마요네즈', '밥', '참기름', '당근', '무순', '설탕', '식초', '고추장', '통깨', '물']"
매운어묵김밥,매운 어묵김밥 만드는법 매운오뎅김밥 매운어묵볶음 양념 레시피,"['사각어묵', '청양고추', '고춧가루', '간장', '맛술', '다진마늘', '설탕', '올리고당', '후추', '통깨', '물', '밥 두공기', '참기름', '소금', '통깨', '김밥김', '단무지']"
꼬막콩나물불고기,#꼬막불고기 [꼬막콩나물불고기-크리스마스에 메인요리활용],"['손질된 꼬막', '콩나물', '양파', '파', '고추장', '고춧가루', '간장', '다진마늘', '설탕', '조청', '매실액', '생강가루', '참기름', '깨']"
들깨무나물볶음,속까지 편해지는 건강반찬 들깨무나물볶음!,"['무', '대파', '들기름', '다진마늘', '국간장', '들깨가루']"
소라내장가지볶음밥,소라 내장 가지볶음밥~*,"['소라(대)', '가지', '대파', '통마늘', '굴소스', '후추', '참기름', '올리브유']"
소고기우거지된장국,소고기우거지된장국,"['한우양지', '배추우거지', '된장', '청양고추', '대파', '마늘', '소금', '청양고추가루']"
새싹참치비빔밥,휘리릭 ~ 간단 새싹 참치비빔밥~*,"['새싹', '참치', '달걀', '초고추장', '갈색설탕', '다진마늘반큰술', '참기름', '통깨솔솔']"
고추장오이무침,고추장오이무침,"['오이', '고추장', '다진마늘', '참기름', '깨']"
꼬막열무된장국,꼬막 열무된장국,"['열무', '꼬막살', '굵은소금약간', '청양고추', '홍고추', '양파', '다진마늘', '된장', '다시마우린물or물']"
오이소박이물국수,오이소박이물국수 만들기 간단한 냉물국수 레시피,"['오이소박이', '소면', '시판냉면육수', '계란']"
소시지팽이버섯전,원팬요리/소시지 팽이버섯전,"['팽이버섯', '비엔나소시지', '콘옥수수', '계란', '소금', '밀가루', '후추', '식용유']"
베이컨알감자샐러드,새콤 담백하면서 부드러운 베이컨알감자샐러드,"['알감자 20개', '통마늘', '소금', '후추', '영양부추', '다진양파', '마요네즈', '설탕', '레몬즙', '소금']"
