name,food_name,ingredients
수삼단호박샐러드,수삼 단호박 샐러드~~한여름 건강음식!!,"['단호박 슬라이스', '수삼', '튀김기름', '튀김가루', '샐러드채소', '유자청', '레몬즙', '올리브유', '소금', '아가베시럽']"
시금치납작만두,시금치납작만두:납작만두를 더 맛있게 만들고 더 맛있게 먹는 방법,"['만두피', '당면', '시금치', '느타리버섯', '다진마늘', '다진파', '소금', '후추', '양조간장', '식용유', '양배추', '사과', '양파', '초고추장', '고추장', '양조간장', '식초', '매실액', '다진마늘', '생강청']"
한우불고기버거,"맛남의 광장, 한우불고기버거","['쇠고기', '양파', '대파', '당근', '간장', '쌀 조청', '마늘', '참기름', '후추', '빵', '불고기', '땡초지', '토마토케첩', '마요네즈']"
밥솥갈비찜,한식의 세계화! 쿠쿠 압력 밥솥으로 만드는 한식 갈비찜(Galbi Jjim/Braised Short Ribs),[]
햄두부스테이크,햄두부스테이크,"['스팸', '두부', '양파', '깻잎', '계란', '전분 가루', '허브솔트', '케첩', '굴소스', '설탕', '물', '스테이크소스']"
된장동태탕,된장 동태탕,"['동태', '고니', '미더덕', '버섯', '미나리', '콩나물', '무', '양파', '청양고추', '다담정통된장찌개양념']"
목살스테이크커리,특별한 날 목살스테이크 커리,"['돼지고기목살', '양파', '감자', '당근', '카레 (고체카레)', '올리브유']"
펜네파스타샐러드,[식약처] 펜네 파스타 샐러드,"['펜네 파스타', '청피망', '홍피망', '양파', '완두콩', '블랙올리브', '아스파라거스', '토마토 콩카세', '파마산치즈', '소금', '잣', '올리브오일', '바질']"
옻녹두오리백숙,옻 녹두 오리 백숙 만들기 레시피 ,"['물', '엄나무', '옻나무', '건 양파껍질', '건 파뿌리', '오리', '밤', '마늘', '녹두', '찹쌀', '굵은 소금']"
로티니콜드샐러드파스타,로티니 콜드 샐러드 파스타와 깔끔한 드레싱까지 만들기,"['로티니 파스타면', '아보카도', '데친 브로콜리', '오이', '방울토마토', '크랩 맛살', '새송이 버섯', '소금', '후추 \u200b', '마요네즈', '머스터드', '레몬즙', '설탕', '꿀', '들깨가루', '식초', '간장', '올리브유 \u200b']"
버터연어스테이크,버터 연어스테이크,"['버터', '연어통조림', '다진양파', '설탕', '소금', '레몬즙or식초', '국간장', '올리브유']"
떡만두국육수,소고기 떡만두국 육수로 맛있게 만들기,"['떡', '고기만두', '소고기 양지머리', '마늘', '국간장', '소금', '참기름', '후추', '파', '멸치 다시육수']"
과일만두그라탕,만두그라탕 만들기,"['감자만두', '스파게티 소스', '할라피뇨', '블랙올리브', '피자치즈']"
새송이버섯오징어덮밥,새송이버섯덮밥,"['새송이버섯', '대파', '버터', '다진 마늘', '진간장', '맛술', '물', '통깨', '밥']"
토마토연두부샐러드,토마토연두부샐러드,"['토마토', '연두부', '떠먹는요구르트', '마요네즈', '레몬즙', '땅콩분태', '소금']"
버섯불고기메추리알장조림,[버섯불고기메추리알장조림 만드는 법]건강한식 더비비고 버섯불고기로 만든 맛있는 밑반찬,"['더비비고 버섯불고기 덮밥소스 180g', '깐메추리알', '청양고추', '간마늘', '통깨', '물', '간장', '요리당']"
생고등어구이,생고등어구이~냄새없이 바삭한비법은?,"['생고등어', '전분가루', '허브솔트', '해바라기유']"
소불고기오이볶음,소불고기오이볶음,"['소고기', '오이', '대파', '액젓', '다진마늘', '매실액', '술', '생강청', '참기름', '굵은소금', '식용유']"
파인애플두부탕수육,파인애플 두부탕수육 재료의 색다름을 더하다,"['두부', '파인애플', '오이', '파인애플', '당근', '양파', '목이버섯', '물', '설탕', '소금', '식초', '간장', '녹말가루', '물']"
가리비오뎅탕,시원한 가리비오뎅탕,"['가리비', '오뎅', '대파', '육수']"
오이토마토샐러드,다이어트 음식 오이 토마토 샐러드,"['오이', '작은 크기 토마토', '크기가 큰 양파', '구운 계란', '청양고추', '굵은 소금', '플레인 요거트', '마요네즈', '식초', '올리고당', '소금', '파슬리가루']"
호두떡갈비,부드럽게 씹히는 호두 떡갈비구이,"['양파', '다진쇠고기', '호두', '기름', '굴소스', '후추', '맛술', '참기름']"
대구알탕,#대구요리 #대구알탕만들기 #알탕밀키트 #대구알탕양념만들기 #시원한대구알탕 #해장요리,"['알탕 밀키트', '대구', '소주', '고춧가루', '갈치액젓', '멸치다시다', '후추', '다진마늘', '다진생강', '두부', '썬파', '코인육수']"
복숭아연어샐러드,연어샐러드 훈제연어샐러드 만들기,"['훈제연어', '로메인', '양파', '블랙올리브', '발사믹크림']"
칠면조미트볼,칠면조 베이글,"['베이글', '크림치즈', '칠면조', '로메인', '적겨자', '치커리', '오이', '당근']"
파채생강닭가슴살샐러드,두부 파채 샐러드,"['두부(300g)', '대파', '무순', '식용유', '소금', '검은깨', '간장', '설탕', '매실청', '간마늘', '참기름', '후추']"
파채군만두,미쳤다! 파쳤다! 파채랑 함께먹는 파채군만두♥,"['냉동만두', '식용유', '대파', '진간장', '설탕', '고운 고춧가루', '참기름', '다진 마늘', '깨']"
치즈떡갈비스테이크,식빵요리/ 브런치/치즈 떡갈비 스테이크,"['식빵', '슬라이스치즈', '시판용 떡갈비', '파슬리가루', '마가린 혹은 버터', '밀가루', '포도주', '육수 혹은 생수', '스테이크소스']"
참치과일샐러드,달콤한 드레싱이 어우러진 참치 과일 샐러드 ,"['사과', '딸기', '오렌지', '키위', '델큐브 참치', '마요네즈', '올리고당', '허니 머스터드 소스']"
메이플등갈비구이,메쉬드 포테이토를 곁들인 메이플 등갈비구이 만들기!,"['로인립 등갈비', '사우 어크라우트', '굴소스', '간장', '메이플시럽', '다진마늘', '설탕', '미림', '후춧가루', '월계수잎', '통후추', '대파', '생강', '감자', '우유', '버터', '소금']"
감자샐러드모닝빵샌드위치,감자샐러드 모닝빵 샌드위치,"['삶은 감자', '다진 파프리카', '다진 양파', '다진 마늘쫑', '스위트콘', '크래미', '마요네즈', '소금', '후추', '모닝빵']"
버터구이가지덮밥,평범한 가지의 변신 버터구이 가지 덮밥 (반찬이 필요없는 한그릇 요리),"['가지', '진간장', '레몬식초', '올리고당', '마늘', '청양고추', '현미밥', '간장', '올리고당', '식초']"
파인애플찹스테이크,파인애플 찹스테이크,"['와규안심', '파인애플', '노란파프리카', '빨간파프리카', '양파', '새송이버섯', '브로콜리', '허브솔트', '케찹', '요리당', '스테이크소스', '파슬리가루']"
꽃게탕면,불향이 나는 꽃게탕면,"['꽃게탕면', '물', '계란', '대파']"
묵은지갈비찜,묵은지 갈비찜 만들었어요,"['묵은지', '갈비', '소주', '물', '다시마', '고춧가루', '국간장', '양파', '설탕', '참기름', '당근', '풋고추', '마늘다진거', '파']"
오삼고추장불고기,고추장불고기 황금 레시피 고추장돼지불고기 맛있게 만드는 법 #두리문 #고추장불고기 #불고기 ,"['돼지고기 앞다리살 불고기용', '후추', '식용유', '마늘', '꽃소금', '양파', '대파', '배춧잎 작은 것', '느타리버섯', '고추장', '진간장', '고춧가루', '매실엑기스', '원당']"
오리불고기달래볶음,맛있는 봄! 오리불고기 달래 볶음,"['양념 오리고기', '달래', '표고버섯', '양파', '대파', '깨소금', '참기름', '햄프씨드', '굴', '멸치육수', '쑥', '된장', '들깨가루', '대파']"
새송이떡갈비,"다이어트 식단 새송이버섯 요리, 새송이떡갈비 만들기","['다진소고기', '다진돼지고기', '새송이버섯 기둥', '다진마늘']"
고구마가지구이,[식약처] 채소말이와 고구마가지구이,"['가지', '양배추', '빨강파프리카', '당근', '청경채', '달걀지단', '구운김', '불린 라이스페이퍼', '깻잎', '찐 고구마', '우유', '무염 버터', '다진 마늘', '무염 치즈', '생크림', '후춧가루', '식용꽃 노란색', '파슬리가루', '식용유']"
김치제육덮밥,[하루한끼] 김치제육덮밥,"['돼지고기불고기', '묵은지', '양파', '대파', '호박', '당근', '다진마늘 크게', '고춧가루', '고추장 크게', '간장', '설탕', '매실액', '올리고당', '맛술', '참기름', '후추']"
어묵탕수,어묵탕수 - 어묵으로 만들어도 찍먹 부먹 되요,"['어묵', '양파', '당근', '전분가루', '달걀', '식용유', '케찹', '식초', '간장', '설탕', '물', '미림', '올리고당']"
오리불고기또띠아롤,간식으로도 좋은 간장오리불고기 또띠아롤,"['오리고기', '당근', '자색 당근', '치커리', '또띠아', '간장', '매실액', '다진마늘', '생강즙', '설탕', '참기름']"
쪽파불고기덮밥,[우리집 식탁] 쪽파 불고기덮밥,"['소고기 불고기감', '설탕', '간장', '청주', '다진마늘', '다진파', '후추가루', '간 배', '참기름', '통깨', '쪽파 7cm 길이로 썬 것', '새송이버섯 중간사이즈', '당근', '양파', '홍고추']"
민들레두부샐러드,민들레 두부샐러드,"['민들레', '두부', '올리브유', '허브솔트', '파인애플슬라이스', '식초', '설탕', '올리브유']"
낫또가지덮밥,낫또 가지덮밥,"['가지', '낫또', '허브솔트 혹은 후추', '간장', '올리브유']"
폭립등갈비찜, 밥솥으로 간단하게!폭립등갈비찜♥,"['등갈비', '바비큐 소스', '올리고당', '간장', '다진 마늘', '다진 생강', '청주', '케찹', '파슬리가루']"
과일샐러드또띠아,[식약처] 과일 샐러드 또띠아,"['자몽', '오렌지', '키위', '사과', '플레인 요구르트', '꿀', '또띠아']"
새송이버섯닭도리탕,새송이버섯닭도리탕!,"['닭 볶음탕용', '감자', '새송이버섯', '대파', '월계수잎', '소주', '고추장', '고추가루', '다진마늘', '국간장', '올리고당', '설탕', '후추가루', '통깨']"
염소갈비찜,추석에는 특별한 냄새 없고 부드러운 염소갈비찜 만드세요.,"['월계수잎', '소주', '통후추', '월계수잎', '소주', '통후추', '통마늘', '염소 갈비', '양파', '대파', '청양고추', '다진 마늘', '간장', '설탕', '맛술', '후춧가루', '고기육수']"
메추리알미트볼조림,메추리알 미트볼 조림,"['갈은 돼지고기', '메추리알', '양파', '다진마늘', '슬라이스치즈', '빵가루', '밀가루', '참기름', '소금', '후추', '물', '맛술', '올리고당', '간장']"
연어샐러드유부말이,연어샐러드 유부말이,"['연어통조림', '사각유부', '부추', '밥', '후리카케', '다시마우린물', '맛간장', '설탕']"
총각김치버섯덮밥,한 그릇요리 _ 총각김치 버섯덮밥 ,"['밥', '총각김치', '달걀', '맛타리버섯', '대파', '양파', '김칫국물', '생수', '매실액', '국간장', '후추']"
닭꼬치콥샐러드,콥샐러드,"['닭가슴살', '옥수수캔', '방울토마토', '아보카도', '청상추', '계란', '노란파프리카', '리코타치즈', '체다샐러드용치즈', '발사믹소스', '올리브오일', '올리고당', '다진양파', '레몬즙']"
치즈등갈비찜,[레시피]치즈등갈비찜,"['등갈비', '통후추', '월계수잎', '새송이버섯', '간장', '고추장', '고춧가루', '참치액', '다진마늘', '다진청양고추', '맛술', '참기름', '설탕', '후추', '간 양파']"
버섯불고기김밥,건강한식 더비비고 버섯불고기김밥,"['버섯불고기덮밥소스', '단무지', '우엉', '맛살', '김밥용햄', '김밥용김', '상추', '계란', '밥', '소금', '참기름']"
새우어묵탕,시원한 새우어묵탕 ,"['어묵', '새우', '대파', '양파', '무', '팽이버섯', '청고추', '홍고추', '디포리', '다시마', '국간장', '후추가루', '소금']"
미역순두부샐러드,"평생하는 다이어트음식....미역순두부샐러드, 순두부미역샐러드","['데친 미역', '순두부 한봉지', '간장', '다시마', '멸치육수', '올리고당', '매실청', '식초', '핫소스', '참기름', '갈은깨', '마늘']"
쇠고기안심스테이크,쇠고기안심 스테이크,"['쇠고기 안심 스테이크용', '양파', '올리브유', '소금', '후춧가루', '버터', '간장', '우스터소스', '케찹', '레드와인', '시판스테이크소스', '황설탕', '양송이버섯', '물(가감)']"
속배추사골만두국,속배추 사골만두국 # 간단한그릇,"['속배추', '무 1cm', '사골곰탕', '만두', '다진마늘']"
전복만두전골,"한파, 뜨끈뜨끈한 전복 만두 전골","['전복', '만두', '호박', '당근', '어린 새송이버섯', '표고버섯', '풋고추', '마늘 편', '멸치 액젓', '육수', '묵은지', '콩기름', '대파']"
부채살스테이크카레,3분 카레이용한 부채살 스테이크 카레 방학 메뉴 돌밥돌밥 식단,"['3분 카레', '소고기 부채살', '양파', '파슬리가루', '올리브유', '밥']"
간장오리찜,훈제 오리찜 오리 훈제찜 훈제오리 부추찜,"['훈제 오리', '양배추', '부추', '팽이버섯', '진간장', '맛술', '식초', '마늘', '연와사비 소스', '통깨']"
오징어동태탕,통오징어동태탕,"['통오징어', '동태', '바지락', '미더덕', '대파', '청양고추', '콩나물', '깻잎', '다진마늘', '다진생강', '미림', '고춧가루', '고추장', '된장', '후춧가루', '국간장', '설탕']"
고구마맛탕빠스,바삭한 고구마맛탕 빠스 만들기,"['고구마', '설탕', '물']"
LA갈비탕,#편스토랑정상훈 #LA갈비탕만들기 #갈비탕만들기 #갈치액젓으로 만드는 갈비탕!!,"['LA갈비', '대파', '갈치액젓', '소주', '후추', '양조간장', '다진마늘', '다진파', '식초', '고춧가루', '연겨자', '맛술']"
오이샐러드꼬마김밥,오이샐러드꼬마김밥 (봄소풍 도시락에 딱 알맞는 김밥레시피),"['오이샐러드', '김밥용김', '단무지', '깻잎', '후리카케', '밥', '참기름']"
민물장어덮밥,간단하게 집에서 민물장어덮밥 만들자!,"['민물 장어', '쪽파', '달걀', '생강', '진간장', '물', '올리고당', '미림', '다시마', '생강', '청양고추']"
우거지갈비탕,우거지갈비탕,"['소갈비', '삶은 우거지', '대파', '무', '생강', '사골육수', '청양고추', '된장', '다진 마늘', '굵은 고춧가루', '고운 고춧가루', '국간장', '후춧가루', '소금']"
양상추닭가슴살샐러드,[자취요리] 양상추 닭가슴살 샐러드(다이어트),"['양상추', '닭가슴살', '양파', '삶은병아리콩', '발사믹식초', '올리브유', '후추']"
오징어고추장돼지불고기,오징어고추장 불고기 만들기,"['오징어', '고추장', '진간장', '고추가루', '다진파', '다진마늘', '참기름', '꿀', '맛술', '깨소금', '후추가루']"
해물삼계탕,시원한 해물 삼계탕 만들기,"['닭고기', '쭈꾸미', '전복', '바지락', '밤', '인삼', '삼계탕용한약재', '통마늘', '대파', '월계수잎']"
팽이버섯카레덮밥,팽이버섯카레덮밥 만들어요.,"['카레가루', '팽이버섯', '감자', '호박', '물', '새우튀김', '식용유']"
양파간장소불고기,[해외자취Cook.feel通]208. 양파간장소불고기 레시피 (백종원소불고기/소불고기/불고기),"['소고기 불고기감', '간장', '설탕', '다진마늘', '생강가루', '참기름', '양파', '쪽파', '당근', '후추', '물', '다시마']"
떡과일샐러드,과일샐러드,"['사과', '귤', '마요네즈']"
단호박훈제오리찜,말복에 맛있는 단호박훈제오리찜,"['훈제오리', '양배추', '양파', '느타리버섯', '숙주나물', '모짜렐라치즈', '홍게간장', '아가베시럽', '참치액']"
자색고구마샐러드,"다이어트에 지친 당신을 위한 맛있는 다이어트 식단, 단호박 & 자색고구마 샐러드 만들기!","['단호박', '자색고구마', '플레인 요거트', '허니 머스터드 소스', '호두', '해바라기씨', '구운 아몬드']"
단호박꽃게탕,단호박꽃게탕,"['꽃게', '단호박', '호박', '양파', '쑥갓', '건새우', '풋고추', '대파', '된장', '고춧가루', '다진마늘', '소금', '후추']"
쇠고기등심스테이크,쇠고기등심스테이크,"['소고기등심', '호박', '양파', '소금', '후추', '오일', '스테이크소스', '발사믹식초', '케찹', '다진마늘', '버터', '오일', '후추']"
오징어햄버거스테이크,오징어 버거 & 오징어 햄버거스테이크,"['오징어', '새송이', '양파', '당근', '대파 흰부분', '빵가루', '맛술', '꽃소금', '후추', '모닝빵', '햄버거스테이크', '김치', '치즈', '머스터드 소스', '다진양파']"
고등어구이덮밥,고등어구이덮밥 비린맛없이 맛있게 ,"['고등어 구이', '삼치 구이', '양파', '마늘', '간장', '생수', '술', '맛술', '생강청', '매실액']"
김치국물만두국,[공모전] 뜨끈한 국물요리 김치만두국,"['사골곰탕', '김치만두', '떡국떡', '소금', '대파', '계란']"
치킨스테이크라타투이,"치킨스테이크만들기, 라타투이만들기 치킨스테이크라타투이","['닭다리살', '올리브오일', '허브솔트', '케이준가루', '마늘가루', '버터', '크러쉬페퍼', 'A1스테이크소스', '굴소스', '진간장', '미림', '머스터드', '케찹', '물엿', '물', '마늘분', '전분', '물', '\u200b토마토소스', '양파', '마늘', '파프리카', '건바질', '생바질잎', '버터', '소금', '후추', '가지', '애호박', '토마토', '올리브오일', '소금', '후추', '파마산치즈']"
매콤팽이버섯덮밥,[당뇨식단] 쫄깃짭잘한 매콤팽이버섯덮밥,"['팽이버섯', '베이컨', '양파', '밥', '고춧가루', '간장', '저당굴소스', '알룰로스', '다진마늘', '쪽파', '깨']"
은갈치구이,제주 은갈치 구이~생선구이 후라이팬? 에어프라이어 ?,"['갈치(제주은)', '소금', '식용유']"
콩나물명란젓뚝배기알탕,콩나물 명란젓 뚝배기 알탕 / 초간단요리 ,"['콩나물', '다시마', '중멸치', '백명란', '양파', '새송이버섯', '고추']"
도치알탕,도치숙회 도치알탕. 심통 난 것처럼 보이는 못난이 생선 \'도치\' 생김새의 반전을 부르는 맛,"['도치', '양파', '초고추장', '도치', '묵은지', '양파', '청양고추', '대파', '들기름', '쌀뜨물', '김치국물', '다진마늘', '국간장', '생강']"
가지구이두부밥,가지구이두부밥 w.ABCT양념장:코로나극복 다이어트 한그릇밥,"['두부', '소금', '가지', '깻잎', '후추', '부추', '양파', '맛간장', 'ABCT주스 또는 토마토', '깨', '참기름']"
흑임자고구마맛탕,흑임자 고구마맛탕,"['고구마', '유채유(튀김기름)', '흑임자', '호박씨', '흑설탕', '포도씨유']"
청양마요고등어구이,청양마요 고등어구이,"['청양고추', '간장', '올리고당', '올리브유', '마요네즈', '고등어', '파프리카', '소금', '후추', '레몬즙']"
소불고기가지덮밥,소불고기 소불고기덮밥,"['소고기', '양파', '송이버섯', '당근', '대파', '사과즙', '간장', '맛술', '흑당', '올리고당', '다진마늘', '후추', '참기름', '물']"
백김치만두,#백김치 넣은 담백한 백김치만두만들기 #설에는 역시 만두지요~~백김치고기만두,"['백김치', '부추', '호박', '돼지고기다짐육', '두부', '숙주', '다진마늘', '다진파', '다진생강', '돼지기름', '참기름', '소금', '설탕', '후추', '청주', '만두피']"
돼지목살스테이크구이,연말파티·홈파티음식 추천: 돼지 목살스테이크 구이&소스 만들기 레시피,"['이베리코 돼지목살', '버터', '밀가루', '설탕', '케찹', '간장', '식초', '물', '소금', '후추', '파슬리']"
홍합떡만두국,홍합 떡만두국 - 딸에게#,"['홍합탕', '왕 만두', '오색 떡', '배추', '표고버섯', '다진파', '다진마늘', '집간장']"
홍삼닭봉구이,홍삼 닭봉구이,"['닭봉', '통마늘', '양파', '기름', '전분', '허브솔트', '청주', '간장', '맛술', '홍삼밀원', '홍삼정옥고(10g)', '다진마늘']"
토마토카레덮밥,토마토 카레 덮밥,"['고형카레', '토마토(큰거)', '당근', '양파', '감자', '느타리버섯', '소금', '다진마늘']"
푸실리파스타샐러드,푸실리파스타샐러드 만들기,"['양파', '파프리카', '푸실리', '케찹', '볼로네즈소스', '핫소스', '파마산치즈가루']"
배추닭곰탕,진한 국물의 배추닭곰탕으로 몸건강 챙기기!,"['닭', '배추', '양파', '파', '참기름', '물', '통후추', '소주', '다진마늘', '소금']"
파스타과일샐러드,요구르트 드레싱을 곁들인 파스타 과일샐러드,"['파스타', '바나나', '배', '방울토마토', '치커리', '아몬드', '치즈', '과일', '플레인 요구르트', '마요네즈', '설탕', '소금', '레몬즙', '다진양파']"
달걀팽이버섯덮밥,한그릇요리 달걀팽이버섯덮밥 만들기,"['팽이버섯 1봉지', '달걀', '밥', '굴 소스', '들기름', '소금', '식용유', '비엔나 소세지', '통깨']"
콩함박스테이크,정식품콩국물로 콩함박스테이크 요리~~,"['정식품 진한콩국물', '소금', '식초', '돼지고기 다짐육', '양파', '빵가루', '소금', '후추', '간장', '다진마늘', '검은콩국물', '설탕', '케첩', '돈가스소스', '양배추', '케첩', '콘슬로우드레싱']"
앞다리살오삼불고기,앞다리살 오삼불고기만들기,"['오징어', '삼겹살', '양파', '대파', '식용유', '참기름', '깨소금', '고춧가루', '간장', '맛술', '액젓', '간마늘', '설탕', '매실액']"
꽈리고추간장등갈비찜,꽈리고추 간장 등갈비찜 황금양념비율로 맛있는 보양식요리 만들기,"['등갈비', '월계수잎', '통후추', '마늘', '대파', '꽈리고추', '홍고추', '감자', '당근', '키위', '양파', '물', '진간장', '다진마늘', '생강가루', '올리고당', '청주', '참기름', '깨']"
토마토버섯두부구이,구운버섯을 곁들인~ 두부구이- 딸에게#,[]
가지불고기샌드위치,<여름제철요리>가지불고기샌드위치,"['호밀빵', '가지', '불고기', '토마토', '머스터드소스', '발사믹크림', '소금']"
연근함박스테이크,뿌리채소 ﻿연근 함박스테이크 만들기- 함박스테이크 소스까지!,"['돼지고기다짐육', '다진 연근', '다진 양파', '빵가루', '간장', '케첩', '달걀', '소금', '후추', '물', '꼬마 새송이버섯', '양파', '버터', '간장', '설탕', '케첩', '물']"
전복매운갈비찜,전복매운갈비찜,"['등갈비', '꼬마전복', '물', '꿀', '다진마늘', '다진파', '설탕', '고추가루', '생강술', '간장', '올리고당', '굴소스', '참기름', '키위', '후추']"
소고기채소불고기,[식약처] 소고기채소불고기,"['소불고기', '배', '정종', '양배추', '양파', '깻잎', '표고버섯', '당근', '대파', '청고추', '홍고추', '대추', '통깨', '저염 간장', '올리고당', '참기름', '다진마늘', '후춧가루']"
치즈만두그라탕,치즈 만두그라탕 만들기 ♥,"['냉동만두', '맛살', '양파', '파프리카', '시판용 토마토소스', '모짜렐라치즈']"
참치두부스테이크,참치두부스테이크 만드는법 고기식감,"['참치', '두부', '양파', '당근', '케찹', '돈까스소스', '마요네즈', '설탕', '후추', '밀가루', '부침가루', '계란', '물']"
두부만두탕수육,많은 분들이 좋아해 주셨던 두부 만두 탕수육!(feat.황금대박 소스 레씨피 by Yori HousE),"['두부', '만두']"
버섯두부스테이크,느타리버섯두부스테이크,"['두부(500g)', '느타리버섯', '피망', '양파', '식용유', '부침가루', '달걀', '소금', '후추', '물', '간장', '설탕', '올리고당', '우스터소스', '양파', '방울토마토', '쪽파', '다진마늘']"
닭가슴살닭곰탕,담백한 닭가슴살 닭곰탕 ,"['닭가슴살', '무', '대파', '양파', '마늘', '통후추', '청주 또는 소주', '당면', '소금', '후추']"
김말이두부스테이크,[식약처] 김말이두부스테이크,"['두부', '김', '허브소금', '양파', '표고버섯', '새송이버섯', '밀가루', '흰후추', '다진쇠고기', '고구마', '단호박', '양파', '아스파라거스', '레드와인', '토마토', '마늘', '버터', '올리브유', '허브소금', '발사믹식초']"
고추장두부스테이크,다이어트 요리 / 고추장 두부 스테이크,"['다진 돼지고기', '두부', '양파', '대파', '당근', '굴소스', '다진마늘', '다진생강', '고추장', '케첩', '올리고당', '매실 청', '맛술', '빵가루', '밀가루', '기름', '소금']"
크림소스연어스테이크,간장 크림소스 연어 스테이크(original),"['생연어', '버터', '백설카놀라유', '레몬', '양파', '크림파스타소스', '간장', '대파', '우유', '소금', '후추', '틸', '딸기', '통마늘', '아스파라거스', '라임']"
연어샐러드롤,구운 연어 메밀면 샐러드 만들기 / 메밀면 샐러드 레시피 / 연어샐러드 / 브런치 / 오리엔탈 드레싱,"['연어', '소금', '후추', '메밀면', '방울토마토', '아보카도', '샐러드 믹스', '크러쉬드페퍼', '간장', '참기름', '식초', '올리브오일', '설탕', '깨']"
양배추오이샐러드,"양배추 요리, 양배추 오이 샐러드 레시피","['양배추', '오이', '소금', '식초', '맛술', '진간장', '설탕', '다진마늘', '깨소금']"
마늘스테이크덮밥,스테이크 덮밥 만들기,"['등심', '파', '양파', '마늘', '토마토 중간사이즈', '양배추', '올리브유', '소금', '후추', '스테이크소스', '버터', '밥', '어린잎채소', '와사비']"
